cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
nr26-panel-baseline-mandelbrot-rxvm,Mandelbrot-NR26-panel,crexx,rxvm,baseline-accepted-nr14,A,no,no,500,elapsed_ns,12,163567000.000000,165517250.000000,166648500.000000,169650750.000000,181718000.000000,1935000.000000,1.161127,10.891787,yes
nr26-panel-candidate-mandelbrot-rxvm,Mandelbrot-NR26-panel,crexx,rxvm,candidate-nr26-panel,A,no,no,500,elapsed_ns,12,162823000.000000,163987750.000000,165934000.000000,167761000.000000,180553000.000000,2010500.000000,1.211626,10.684971,yes
nr26-panel-baseline-mandelbrot-rxbvm,Mandelbrot-NR26-panel,crexx,rxbvm,baseline-accepted-nr14,A,no,no,500,elapsed_ns,12,139949000.000000,143469500.000000,144494500.000000,146318500.000000,161428000.000000,1055500.000000,0.730478,14.864926,yes
nr26-panel-candidate-mandelbrot-rxbvm,Mandelbrot-NR26-panel,crexx,rxbvm,candidate-nr26-panel,A,no,no,500,elapsed_ns,12,137663000.000000,143549250.000000,144755000.000000,145757750.000000,150676000.000000,1104500.000000,0.763013,8.989672,no
nr26-panel-baseline-permute-rxvm,Permute-NR26-panel,crexx,rxvm,baseline-accepted-nr14,A,no,no,50,elapsed_ns,12,75794000.000000,76759750.000000,77240000.000000,77776750.000000,81600000.000000,558500.000000,0.723071,7.516831,no
nr26-panel-candidate-permute-rxvm,Permute-NR26-panel,crexx,rxvm,candidate-nr26-panel,A,no,no,50,elapsed_ns,12,75475000.000000,75853000.000000,76020000.000000,76682500.000000,86411000.000000,358000.000000,0.470929,14.385688,yes
nr26-panel-baseline-permute-rxbvm,Permute-NR26-panel,crexx,rxbvm,baseline-accepted-nr14,A,no,no,50,elapsed_ns,12,78527000.000000,79057250.000000,79361000.000000,79474500.000000,80599000.000000,229500.000000,0.289185,2.610854,no
nr26-panel-candidate-permute-rxbvm,Permute-NR26-panel,crexx,rxbvm,candidate-nr26-panel,A,no,no,50,elapsed_ns,12,77667000.000000,78338500.000000,78836000.000000,79150250.000000,82774000.000000,414500.000000,0.525775,6.478005,no
nr26-panel-baseline-richards-rxvm,Richards-NR26-panel,crexx,rxvm,baseline-accepted-nr14,A,no,no,1,elapsed_ns,12,575601000.000000,577714500.000000,578840000.000000,580538250.000000,583040000.000000,1900500.000000,0.328329,1.285157,no
nr26-panel-candidate-richards-rxvm,Richards-NR26-panel,crexx,rxvm,candidate-nr26-panel,A,no,no,1,elapsed_ns,12,574090000.000000,577462500.000000,578205500.000000,579501750.000000,580503000.000000,1301000.000000,0.225007,1.109121,no
nr26-panel-baseline-richards-rxbvm,Richards-NR26-panel,crexx,rxbvm,baseline-accepted-nr14,A,no,no,1,elapsed_ns,12,580979000.000000,581825000.000000,582817500.000000,584893750.000000,591568000.000000,1456000.000000,0.249821,1.816864,no
nr26-panel-candidate-richards-rxbvm,Richards-NR26-panel,crexx,rxbvm,candidate-nr26-panel,A,no,no,1,elapsed_ns,12,578206000.000000,580197250.000000,581975500.000000,583399250.000000,633043000.000000,1762500.000000,0.302848,9.422562,no
nr26-panel-baseline-towers-rxvm,Towers-NR26-panel,crexx,rxvm,baseline-accepted-nr14,A,no,no,10,elapsed_ns,12,660838000.000000,667438250.000000,671920500.000000,676127500.000000,688634000.000000,4710000.000000,0.700976,4.136799,no
nr26-panel-candidate-towers-rxvm,Towers-NR26-panel,crexx,rxvm,candidate-nr26-panel,A,no,no,10,elapsed_ns,12,667330000.000000,669883250.000000,671117000.000000,678321000.000000,689566000.000000,3279000.000000,0.488588,3.313282,no
nr26-panel-baseline-towers-rxbvm,Towers-NR26-panel,crexx,rxbvm,baseline-accepted-nr14,A,no,no,10,elapsed_ns,12,663091000.000000,669777000.000000,674795500.000000,682041000.000000,696279000.000000,5566000.000000,0.824842,4.918231,no
nr26-panel-candidate-towers-rxbvm,Towers-NR26-panel,crexx,rxbvm,candidate-nr26-panel,A,no,no,10,elapsed_ns,12,665863000.000000,670471750.000000,675730500.000000,678382250.000000,694936000.000000,4664500.000000,0.690290,4.302455,no
nr26-panel-baseline-base64-rxvm,Base64-NR26-panel,crexx,rxvm,baseline-accepted-nr14,A,no,no,500,elapsed_ns,12,302095000.000000,309151500.000000,330998500.000000,340866500.000000,361780000.000000,19407000.000000,5.863169,18.031804,yes
nr26-panel-candidate-base64-rxvm,Base64-NR26-panel,crexx,rxvm,candidate-nr26-panel,A,no,no,500,elapsed_ns,12,303742000.000000,319987250.000000,329004500.000000,340958500.000000,342489000.000000,12135500.000000,3.688551,11.777043,yes
nr26-panel-baseline-base64-rxbvm,Base64-NR26-panel,crexx,rxbvm,baseline-accepted-nr14,A,no,no,500,elapsed_ns,12,255966000.000000,312918750.000000,326068000.000000,330855250.000000,345263000.000000,11711000.000000,3.591582,27.386005,yes
nr26-panel-candidate-base64-rxbvm,Base64-NR26-panel,crexx,rxbvm,candidate-nr26-panel,A,no,no,500,elapsed_ns,12,287580000.000000,307196500.000000,318853500.000000,340074500.000000,389989000.000000,18165500.000000,5.697131,32.117885,yes
nr26-panel-baseline-rexxcps-rxvm,RexxCPS-NR26-panel,crexx,rxvm,baseline-accepted-nr14,A,no,no,1000-clauses,benchmark_rate,12,1728338.000000,1786186.000000,1791340.500000,1793193.750000,1802137.000000,3722.500000,0.207805,4.119764,no
nr26-panel-candidate-rexxcps-rxvm,RexxCPS-NR26-panel,crexx,rxvm,candidate-nr26-panel,A,no,no,1000-clauses,benchmark_rate,12,1749628.000000,1787024.750000,1791088.000000,1792757.250000,1802056.000000,2139.500000,0.119453,2.927159,no
