cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm-baseline,Sieve,crexx,rxvm,current-product,A,no,startup-included,50,elapsed_ns,12,23509000.000000,23868750.000000,24010500.000000,24156250.000000,25905000.000000,167000.000000,0.695529,9.978968,no
sieve-rxvm-v1r01,Sieve,crexx,rxvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,50,elapsed_ns,12,23708000.000000,23829250.000000,24023000.000000,24151500.000000,24884000.000000,173000.000000,0.720143,4.895309,no
sieve-rxbvm-baseline,Sieve,crexx,rxbvm,current-product,A,no,startup-included,50,elapsed_ns,12,26463000.000000,26828000.000000,27238500.000000,27715250.000000,29151000.000000,515000.000000,1.890706,9.868385,no
sieve-rxbvm-v1r01,Sieve,crexx,rxbvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,50,elapsed_ns,12,26943000.000000,27171750.000000,27265500.000000,27636000.000000,28124000.000000,265500.000000,0.973758,4.331481,no
permute-rxvm-baseline,Permute,crexx,rxvm,current-product,A,no,startup-included,50,elapsed_ns,12,80898000.000000,81204000.000000,81843500.000000,82215500.000000,86871000.000000,568500.000000,0.694618,7.298075,no
permute-rxvm-v1r01,Permute,crexx,rxvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,50,elapsed_ns,12,33566000.000000,33966000.000000,34179500.000000,34272000.000000,35263000.000000,137500.000000,0.402288,4.964964,no
permute-rxbvm-baseline,Permute,crexx,rxbvm,current-product,A,no,startup-included,50,elapsed_ns,12,86273000.000000,86947250.000000,87114500.000000,87731000.000000,88895000.000000,357500.000000,0.410379,3.009832,no
permute-rxbvm-v1r01,Permute,crexx,rxbvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,50,elapsed_ns,12,37204000.000000,37246500.000000,37562000.000000,37684500.000000,37946000.000000,285000.000000,0.758746,1.975401,no
bounce-rxvm-baseline,Bounce,crexx,rxvm,current-product,A,no,startup-included,100,elapsed_ns,12,40359000.000000,41013250.000000,41418500.000000,41687250.000000,42299000.000000,383000.000000,0.924708,4.683897,no
bounce-rxvm-v1r01,Bounce,crexx,rxvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,100,elapsed_ns,12,72182000.000000,72596250.000000,72825500.000000,73213250.000000,73477000.000000,346000.000000,0.475108,1.778223,no
bounce-rxbvm-baseline,Bounce,crexx,rxbvm,current-product,A,no,startup-included,100,elapsed_ns,12,49615000.000000,50360750.000000,50459000.000000,50777500.000000,51975000.000000,199000.000000,0.394380,4.677065,no
bounce-rxbvm-v1r01,Bounce,crexx,rxbvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,100,elapsed_ns,12,83327000.000000,84111500.000000,84609500.000000,84975000.000000,85426000.000000,443500.000000,0.524173,2.480809,no
richards-rxvm-baseline,Richards,crexx,rxvm,current-product,A,no,startup-included,1,elapsed_ns,12,451657000.000000,453564000.000000,454587000.000000,455436750.000000,457577000.000000,970500.000000,0.213490,1.302281,no
richards-rxvm-v1r01,Richards,crexx,rxvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,1,elapsed_ns,12,353412000.000000,355117000.000000,355938000.000000,357247750.000000,359497000.000000,1188000.000000,0.333766,1.709567,no
richards-rxbvm-baseline,Richards,crexx,rxbvm,current-product,A,no,startup-included,1,elapsed_ns,12,457310000.000000,458289500.000000,460349500.000000,461390250.000000,463705000.000000,1446000.000000,0.314109,1.389162,no
richards-rxbvm-v1r01,Richards,crexx,rxbvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,1,elapsed_ns,12,360518000.000000,361057250.000000,362790000.000000,364775750.000000,369738000.000000,1774500.000000,0.489126,2.541415,no
base64-rxvm-baseline,Base64,crexx,rxvm,current-product,A,no,startup-included,500,elapsed_ns,12,300790000.000000,324567000.000000,334675500.000000,342839250.000000,375307000.000000,10954500.000000,3.273171,22.265448,yes
base64-rxvm-v1r01,Base64,crexx,rxvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,500,elapsed_ns,12,302665000.000000,327289250.000000,342674000.000000,359396250.000000,379001000.000000,15871500.000000,4.631662,22.276566,yes
base64-rxbvm-baseline,Base64,crexx,rxbvm,current-product,A,no,startup-included,500,elapsed_ns,12,295574000.000000,316644250.000000,331295500.000000,351267750.000000,429205000.000000,17409500.000000,5.254976,40.335893,yes
base64-rxbvm-v1r01,Base64,crexx,rxbvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,500,elapsed_ns,12,295295000.000000,328886250.000000,351907500.000000,363958000.000000,390159000.000000,17185500.000000,4.883528,26.957084,yes
rexxcps-rxvm-baseline,RexxCPS,crexx,rxvm,current-product,A,no,startup-included,1,elapsed_ns,12,884592000.000000,937381750.000000,947529500.000000,953834750.000000,979751000.000000,7586500.000000,0.800661,10.042854,yes
rexxcps-rxvm-v1r01,RexxCPS,crexx,rxvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,1,elapsed_ns,12,898595000.000000,910985250.000000,930490000.000000,955188750.000000,994338000.000000,25282500.000000,2.717117,10.289525,yes
rexxcps-rxbvm-baseline,RexxCPS,crexx,rxbvm,current-product,A,no,startup-included,1,elapsed_ns,12,904216000.000000,927036000.000000,939832500.000000,951862250.000000,995228000.000000,13753500.000000,1.463399,9.683853,no
rexxcps-rxbvm-v1r01,RexxCPS,crexx,rxbvm,v1r01-linear-leaf-direct-placement,A,no,startup-included,1,elapsed_ns,12,915537000.000000,925529750.000000,937353000.000000,953970500.000000,958581000.000000,14565500.000000,1.553897,4.592080,no
