cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxbvm-e4,Sieve,crexx,rxbvm,e4-control,A,no,startup-included,5500,elapsed_ns,12,6248297000.000000,6980768250.000000,7203735500.000000,10087594000.000000,16335867000.000000,803924500.000000,11.159828,140.032487,yes
sieve-rxbvm-poc,Sieve,crexx,rxbvm,linux-clang-doorbell-poc,A,no,startup-included,5500,elapsed_ns,12,5699041000.000000,6337795750.000000,6853537500.000000,8884596250.000000,10296634000.000000,747750000.000000,10.910424,67.083502,yes
sieve-rxtvm-e4,Sieve,crexx,rxtvm,e4-control,A,no,startup-included,5500,elapsed_ns,12,5787332000.000000,6192686500.000000,6401758000.000000,6611523500.000000,8995306000.000000,236318000.000000,3.691455,50.110829,yes
sieve-rxtvm-poc,Sieve,crexx,rxtvm,linux-clang-doorbell-poc,A,no,startup-included,5500,elapsed_ns,12,5640088000.000000,6102616500.000000,6406394000.000000,6589610000.000000,9018133000.000000,306516000.000000,4.784532,52.729273,yes
permute-rxbvm-e4,Permute,crexx,rxbvm,e4-control,A,no,startup-included,5000,elapsed_ns,12,13037620000.000000,14609903500.000000,16488080000.000000,17890024250.000000,24563921000.000000,2035601000.000000,12.345895,69.906872,yes
permute-rxbvm-poc,Permute,crexx,rxbvm,linux-clang-doorbell-poc,A,no,startup-included,5000,elapsed_ns,12,13721894000.000000,14928117250.000000,16978643500.000000,19625186250.000000,22597369000.000000,2415946000.000000,14.229323,52.274347,yes
permute-rxtvm-e4,Permute,crexx,rxtvm,e4-control,A,no,startup-included,5000,elapsed_ns,12,12843573000.000000,13388383500.000000,14349981500.000000,16715990250.000000,23897023000.000000,1096691500.000000,7.642459,77.027625,yes
permute-rxtvm-poc,Permute,crexx,rxtvm,linux-clang-doorbell-poc,A,no,startup-included,5000,elapsed_ns,12,12449673000.000000,13343081750.000000,14282557000.000000,15944836500.000000,20193841000.000000,1254882000.000000,8.786116,54.221159,yes
rexxcps-rxtvm-e4,RexxCPS,crexx,rxtvm,e4-control,A,no,startup-included,1000-clauses,benchmark_rate,12,2105217.000000,3313300.250000,4222877.500000,4951020.500000,5545940.000000,910361.000000,21.557836,81.478163,yes
rexxcps-rxtvm-poc,RexxCPS,crexx,rxtvm,linux-clang-doorbell-poc,A,no,startup-included,1000-clauses,benchmark_rate,12,2934531.000000,4004166.500000,4879079.000000,5549981.750000,5687334.000000,675018.500000,13.834957,56.420546,yes
