rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,341341,11,2,3,candidate,"SETNUMDGTS_INT(c1) | SETNUMFUZ_INT(c2) | SETNUMFRM_INT(c3)","c1=int:18;c2=int:0;c3=int:1","benchmark_awfy_storage_noopt",0
2,341341,11,2,1,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1)","c1=int:1","benchmark_awfy_storage_noopt",4
3,341341,11,2,2,candidate,"SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2) | SETNUMCAS_INT(c2)","c1=int:0;c2=int:1","benchmark_awfy_storage_noopt",2
4,278800,1,1,6,over_3_symbols,"BCF_ID_REG(c1,r1) | MINATTRS_REG_REG_INT(r2,r3,c2) | LINKATTR1_REG_REG_REG(r4,r2,r3)","c1=label@90;r1=R7;r2=R9;r3=R4;c2=int:0;r4=R6","objectarrayappend",68
5,278800,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | IADD_REG_REG_INT(r3,r3,c1)","r1=R6;r2=R10;r3=R4;c1=int:1","objectarrayappend",79
6,278800,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R6;r2=R9;r3=R4;r4=R10","objectarrayappend",75
7,278800,1,1,5,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r3,r4)","r1=R9;r2=R4;c1=int:0;r3=R6;r4=R10","objectarrayappend",71
8,278800,1,1,4,over_3_symbols,"UNLINK_REG(r1) | IADD_REG_REG_INT(r2,r2,c1) | BR_ID(c2)","r1=R6;r2=R4;c1=int:1;c2=label@68","objectarrayappend",82
9,245770,8,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1)","r1=R1;r2=R0;c1=int:1;r3=R2","benchmark_awfy_storage_noopt",200
10,191150,6,1,3,candidate,"ASSERTINITIALIZED_REG(r1) | SETNUMDGTS_INT(c1) | SETNUMFUZ_INT(c2)","r1=R5;c1=int:18;c2=int:0","benchmark_awfy_storage_noopt",211
11,191150,7,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2)","r1=R7;c1=int:1;r2=R6;c2=int:256;r3=R8","benchmark_awfy_storage_noopt",92
12,191150,7,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | CALL_REG_FUNC_REG(r3,c2,r4)","r1=R6;c1=int:256;r2=R8;r3=R2;c2=func@6032;r4=R7","benchmark_awfy_storage_noopt",95
13,191130,5,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3)","r1=R4;r2=R8;r3=R0;c1=int:256;r4=R6","benchmark_awfy_storage_noopt",326
14,150170,4,1,4,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c1)","r1=R8;c1=int:256;r2=R4;r3=R0","benchmark_awfy_storage_noopt",323
15,109210,2,1,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r4)","r1=R5;r2=R4;r3=R16;c1=int:1;r4=R6","benchmark_awfy_storage_noopt",396
16,95580,3,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R2;r2=R5","benchmark_awfy_storage_noopt",219
17,95561,2,2,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3)","c1=int:1;c2=label@19;r1=R12;c3=int:512","benchmark_awfy_storage_noopt",6
18,95560,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1) | ILT_REG_REG_INT(r1,r4,c1)","r1=R7;r2=R9;c1=int:0;r3=R3;r4=R1","objectarrayappend",28
19,95560,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | INSATTRS1_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r5,r1)","r1=R2;r2=R3;c1=int:1;r3=R9;r4=R1;r5=R4","objectarrayappend",54
20,95560,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCF_ID_REG(c1,r1) | MINATTRS_REG_REG_INT(r3,r4,c2)","r1=R7;r2=R1;c1=label@90;r3=R9;r4=R4;c2=int:0","objectarrayappend",65
21,95560,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | BCF_ID_REG(c1,r3)","r1=R4;r2=R2;r3=R7;r4=R1;c1=label@90","objectarrayappend",62
22,95560,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ILT_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R3;r2=R7;r3=R1;c1=int:0;c2=label@45","objectarrayappend",32
23,95560,2,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET()","r1=R3;r2=R9","benchmark_awfy_storage_noopt",637
24,95560,1,1,5,over_3_symbols,"INSATTRS1_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r2) | ICOPY_REG_REG(r5,r3)","r1=R9;r2=R2;r3=R1;r4=R4;r5=R7","objectarrayappend",58
25,95560,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | SETTP_REG_INT(r4,c2)","r1=R4;c1=int:3;r2=R5;r3=R8;r4=R13;c2=int:256","benchmark_awfy_storage_noopt",600
26,95560,2,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R8;r2=R11;c2=int:2","benchmark_awfy_storage_noopt",592
27,54640,4,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | ICOPY_REG_REG(r2,r1)","r1=R2;c1=int:74755;r2=R1;r3=R0;c2=int:1","benchmark_awfy_storage_noopt",197
28,54640,4,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2)","c1=int:1;r1=R2;c2=int:74755","benchmark_awfy_storage_noopt",193
29,54630,3,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_REG(r3)","r1=R1;r2=R2;r3=R0","benchmark_awfy_storage_noopt",204
30,54630,3,1,4,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SETNUMDGTS_INT(c3)","r1=R0;c1=int:2;c2=string@944;c3=int:18","benchmark_awfy_storage_noopt",181
31,54630,3,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r2,r3,c1)","c1=int:1;r1=R2;c2=int:74755;r2=R1;r3=R0","benchmark_awfy_storage_noopt",195
32,54630,3,1,4,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SETNUMDGTS_INT(c2) | SETNUMFUZ_INT(c3)","r1=R0;c1=string@944;c2=int:18;c3=int:0","benchmark_awfy_storage_noopt",184
33,54610,1,1,5,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R6;r2=R5;c1=int:1;r3=R4;r4=R16","benchmark_awfy_storage_noopt",392
34,54610,1,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R4;r2=R6;c1=int:0","benchmark_awfy_storage_noopt",402
35,54610,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1) | UNLINK_REG(r1)","r1=R5;r2=R16;c1=int:1;r3=R6","benchmark_awfy_storage_noopt",388
36,54610,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1)","c1=int:1;r1=R5;r2=R16;r3=R6","benchmark_awfy_storage_noopt",386
37,54610,2,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R0;r2=R6;r3=R5;c1=int:1;r4=R1;c2=int:256","benchmark_awfy_storage_noopt",342
38,54610,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R4;r2=R6;c1=int:0;r3=R1;c2=func@18016","benchmark_awfy_storage_noopt",405
39,54600,1,1,6,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r2,c3) | SETTP_REG_INT(r2,c4)","c1=label@22;r1=R11;c2=int:256;r2=R1;c3=int:1;c4=int:0","objectarrayappend",10
40,54600,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2) | LOAD_REG_INT(r4,c3)","c1=label@548;r1=R7;r2=R13;r3=R17;c2=int:1;r4=R11;c3=int:3","benchmark_awfy_storage_noopt",487
41,54600,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SWAP_REG_REG(r4,r5)","r1=R5;r2=R11;r3=R3;c1=int:3;r4=R4;r5=R7","benchmark_awfy_storage_noopt",659
42,54600,1,1,7,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | ISUB_REG_REG_INT(r4,r5,c2)","r1=R7;r2=R9;r3=R8;c1=label@548;r4=R13;r5=R17;c2=int:1","benchmark_awfy_storage_noopt",483
43,54600,1,1,7,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R13;r2=R17;c1=int:1;r3=R11;c2=int:3;r4=R16;c3=int:256","benchmark_awfy_storage_noopt",490
44,54600,1,1,7,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c2)","r1=R7;r2=R10;c1=int:2;r3=R5;r4=R11;r5=R3;c2=int:3","benchmark_awfy_storage_noopt",655
45,54600,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | BR_ID(c3)","r1=R1;c1=int:1;c2=int:0;c3=label@28","objectarrayappend",14
46,54600,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_INT(r2,c1)","c1=int:1;c2=label@22;r1=R11;c3=int:256;r2=R1","objectarrayappend",8
47,54600,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | COPY_REG_REG(r3,r4)","c1=int:1;r1=R7;r2=R10;c2=int:2;r3=R5;r4=R11","benchmark_awfy_storage_noopt",653
48,54600,1,1,7,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | CALL_REG_FUNC_REG(r3,c3,r4)","r1=R5;c1=int:768;r2=R6;c2=int:0;r3=R8;c3=func@25576;r4=R3","benchmark_awfy_storage_noopt",668
