cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
permute-c0-rxvm,Permute,crexx,rxvm,C0-current,A,no,no,5000,elapsed_ns,24,1922854000.000000,1935569250.000000,1947638500.000000,1970737750.000000,2001711000.000000,15381000.000000,0.789726,4.048852,no
permute-prefilter3-rxvm,Permute,crexx,rxvm,C4-prefilter-v3,A,no,no,5000,elapsed_ns,24,1901120000.000000,1921184250.000000,1935350000.000000,1949856500.000000,1992008000.000000,14824000.000000,0.765960,4.696205,no
permute-c0-rxbvm,Permute,crexx,rxbvm,C0-current,A,no,no,5000,elapsed_ns,12,2248724000.000000,2270085000.000000,2277759000.000000,2281442500.000000,2291395000.000000,5052000.000000,0.221797,1.873376,no
permute-prefilter3-rxbvm,Permute,crexx,rxbvm,C4-prefilter-v3,A,no,no,5000,elapsed_ns,12,2264106000.000000,2274545750.000000,2289541500.000000,2300061000.000000,2359165000.000000,15010500.000000,0.655612,4.151879,no
bounce-c0-rxvm,Bounce,crexx,rxvm,C0-current,A,no,no,4200,elapsed_ns,36,1125770000.000000,1143148500.000000,1153418500.000000,1166012000.000000,1205552000.000000,11678000.000000,1.012469,6.917004,no
bounce-prefilter3-rxvm,Bounce,crexx,rxvm,C4-prefilter-v3,A,no,no,4200,elapsed_ns,36,1107525000.000000,1123290500.000000,1138943500.000000,1158377000.000000,1189782000.000000,16653500.000000,1.462188,7.222220,no
bounce-c0-rxbvm,Bounce,crexx,rxbvm,C0-current,A,no,no,4200,elapsed_ns,36,1467230000.000000,1489441250.000000,1497178000.000000,1520720000.000000,1558902000.000000,13517000.000000,0.902832,6.122986,no
bounce-prefilter3-rxbvm,Bounce,crexx,rxbvm,C4-prefilter-v3,A,no,no,4200,elapsed_ns,36,1451319000.000000,1475825750.000000,1490574500.000000,1509003750.000000,1551666000.000000,16845500.000000,1.130135,6.732102,no
richards-c0-rxvm,Richards,crexx,rxvm,C0-current,A,no,no,20,elapsed_ns,24,3103705000.000000,3137260000.000000,3155749500.000000,3171797250.000000,3212118000.000000,18987500.000000,0.601680,3.435412,no
richards-prefilter3-rxvm,Richards,crexx,rxvm,C4-prefilter-v3,A,no,no,20,elapsed_ns,24,3098157000.000000,3121585000.000000,3128444500.000000,3138598000.000000,3209057000.000000,7814000.000000,0.249773,3.544893,no
richards-c0-rxbvm,Richards,crexx,rxbvm,C0-current,A,no,no,20,elapsed_ns,36,3181855000.000000,3207313250.000000,3214723500.000000,3232948750.000000,3288855000.000000,9910500.000000,0.308285,3.328436,no
richards-prefilter3-rxbvm,Richards,crexx,rxbvm,C4-prefilter-v3,A,no,no,20,elapsed_ns,36,3176513000.000000,3200492500.000000,3213165500.000000,3244626250.000000,3267022000.000000,20365500.000000,0.633814,2.816817,no
