workload,runtime,variant,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness,benchmark_metric,benchmark_unit
sha256-64,rxtvm,pure,process,warmup,1,1651081000,0,pass,1640966,digest=C6AB9724ADE5B6A7A1EDFFFB12F3AA9181351355AF8FD08C919952AD211339DD
sha256-64,rxtvm,pure,process,recorded,1,1569657000,0,pass,1555368,digest=C6AB9724ADE5B6A7A1EDFFFB12F3AA9181351355AF8FD08C919952AD211339DD
sha256-64,rxtvm,pure,process,recorded,2,1607523000,0,pass,1595702,digest=C6AB9724ADE5B6A7A1EDFFFB12F3AA9181351355AF8FD08C919952AD211339DD
sha256-64,rxtvm,pure,process,recorded,3,1606715000,0,pass,1596560,digest=C6AB9724ADE5B6A7A1EDFFFB12F3AA9181351355AF8FD08C919952AD211339DD
