phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,5,67,rxtvml,spin-w1,accepted,1365.173153017,187522.000
recorded,5,68,rxtvml,spin-w1,candidate,1297.536201767,197297.000
recorded,5,69,rxtvml,spin-w4,accepted,5329.003517975,48039.000
recorded,5,70,rxtvml,spin-w4,candidate,4908.916586769,52150.000
recorded,5,71,rxtvml,identity,candidate,543236.074270557,1885.000
recorded,5,72,rxtvml,identity,channel,121499.762695775979,8428
recorded,5,72,rxtvml,spin-w4,channel,2728.978338734436,93808
recorded,6,73,rxtvml,identity,channel,125659.590133758742,8149
recorded,6,73,rxtvml,spin-w4,channel,2654.885611764462,96426
recorded,6,74,rxtvml,identity,candidate,565121.412803532,1812.000
recorded,6,75,rxtvml,spin-w4,candidate,4891.937857102,52331.000
recorded,6,76,rxtvml,spin-w4,accepted,5044.434373091,50749.000
recorded,6,77,rxtvml,spin-w1,candidate,1299.281335012,197032.000
recorded,6,78,rxtvml,spin-w1,accepted,1491.059467645,171690.000
recorded,6,79,rxbvml,identity,channel,126232.741617357009,8112
recorded,6,79,rxbvml,spin-w4,channel,3203.002815139193,79925
recorded,6,80,rxbvml,identity,candidate,567313.019390582,1805.000
recorded,6,81,rxbvml,spin-w4,candidate,5995.035361341,42702.000
recorded,6,82,rxbvml,spin-w4,accepted,6257.485761776,40911.000
recorded,6,83,rxbvml,spin-w1,candidate,1647.234447790,155412.000
recorded,6,84,rxbvml,spin-w1,accepted,1687.274261158,151724.000
recorded,7,85,rxbvml,spin-w1,accepted,1732.140682301,147794.000
recorded,7,86,rxbvml,spin-w1,candidate,1818.969866206,140739.000
recorded,7,87,rxbvml,spin-w4,accepted,5928.396090964,43182.000
recorded,7,88,rxbvml,spin-w4,candidate,6282.825308006,40746.000
recorded,7,89,rxbvml,identity,candidate,525937.339496662,1947.000
recorded,7,90,rxbvml,identity,channel,103371.693922875027,9906
recorded,7,90,rxbvml,spin-w4,channel,3150.265188339096,81263
recorded,7,91,rxtvml,spin-w1,accepted,1363.842199196,187705.000
recorded,7,92,rxtvml,spin-w1,candidate,1305.190170287,196140.000
recorded,7,93,rxtvml,spin-w4,accepted,5165.039141312,49564.000
recorded,7,94,rxtvml,spin-w4,candidate,4878.792498857,52472.000
recorded,7,95,rxtvml,identity,candidate,573669.467787115,1785.000
recorded,7,96,rxtvml,identity,channel,117323.556370302482,8728
recorded,7,96,rxtvml,spin-w4,channel,2683.888283150214,95384
recorded,8,97,rxtvml,identity,channel,120046.893317702226,8530
recorded,8,97,rxtvml,spin-w4,channel,2673.992291381598,95737
recorded,8,98,rxtvml,identity,candidate,556521.739130435,1840.000
recorded,8,99,rxtvml,spin-w4,candidate,4833.106781453,52968.000
recorded,8,100,rxtvml,spin-w4,accepted,5447.040299587,46998.000
recorded,8,101,rxtvml,spin-w1,candidate,1284.289527020,199332.000
recorded,8,102,rxtvml,spin-w1,accepted,1381.178209756,185349.000
recorded,8,103,rxbvml,identity,channel,123343.772584919294,8302
recorded,8,103,rxbvml,spin-w4,channel,3192.537443725292,80187
recorded,8,104,rxbvml,identity,candidate,549946.294307197,1862.000
recorded,8,105,rxbvml,spin-w4,candidate,6159.620798345,41561.000
recorded,8,106,rxbvml,spin-w4,accepted,6230.529595016,41088.000
recorded,8,107,rxbvml,spin-w1,candidate,1661.539260355,154074.000
recorded,8,108,rxbvml,spin-w1,accepted,1673.235422917,152997.000
recorded,9,109,rxbvml,spin-w1,accepted,1735.216766532,147532.000
recorded,9,110,rxbvml,spin-w1,candidate,1802.169643297,142051.000
recorded,9,111,rxbvml,spin-w4,accepted,5803.935793960,44108.000
recorded,9,112,rxbvml,spin-w4,candidate,6201.249939441,41282.000
recorded,9,113,rxbvml,identity,candidate,544680.851063830,1880.000
recorded,9,114,rxbvml,identity,channel,108199.492814877434,9464
recorded,9,114,rxbvml,spin-w4,channel,3192.696706284375,80183
recorded,9,115,rxtvml,spin-w1,accepted,1387.075275925,184561.000
recorded,9,116,rxtvml,spin-w1,candidate,1319.512811129,194011.000
recorded,9,117,rxtvml,spin-w4,accepted,5154.120276229,49669.000
recorded,9,118,rxtvml,spin-w4,candidate,4922.792915793,52003.000
recorded,9,119,rxtvml,identity,candidate,556521.739130435,1840.000
recorded,9,120,rxtvml,identity,channel,104692.771700235156,9781
recorded,9,120,rxtvml,spin-w4,channel,2664.612694381414,96074
recorded,10,121,rxtvml,identity,channel,108543.565825736703,9434
recorded,10,121,rxtvml,spin-w4,channel,2687.156232942856,95268
recorded,10,122,rxtvml,identity,candidate,553214.478660184,1851.000
recorded,10,123,rxtvml,spin-w4,candidate,4903.369150913,52209.000
recorded,10,124,rxtvml,spin-w4,accepted,5119.283300338,50007.000
recorded,10,125,rxtvml,spin-w1,candidate,1272.201405385,201226.000
recorded,10,126,rxtvml,spin-w1,accepted,1478.743068392,173120.000
recorded,10,127,rxbvml,identity,channel,120286.620462821564,8513
recorded,10,127,rxbvml,spin-w4,channel,3210.554698571554,79737
recorded,10,128,rxbvml,identity,candidate,536406.495547407,1909.000
recorded,10,129,rxbvml,spin-w4,candidate,6127.040352305,41782.000
recorded,10,130,rxbvml,spin-w4,accepted,6181.783058051,41412.000
recorded,10,131,rxbvml,spin-w1,candidate,1632.403203591,156824.000
recorded,10,132,rxbvml,spin-w1,accepted,1681.654853479,152231.000
recorded,11,133,rxbvml,spin-w1,accepted,1737.572285722,147332.000
recorded,11,134,rxbvml,spin-w1,candidate,1826.197371988,140182.000
recorded,11,135,rxbvml,spin-w4,accepted,6006.992514724,42617.000
recorded,11,136,rxbvml,spin-w4,candidate,6141.150506165,41686.000
recorded,11,137,rxbvml,identity,candidate,498296.836982968,2055.000
recorded,11,138,rxbvml,identity,channel,94456.230975002312,10841
recorded,11,138,rxbvml,spin-w4,channel,3192.736524406974,80182
recorded,11,139,rxtvml,spin-w1,accepted,1362.832989076,187844.000
recorded,11,140,rxtvml,spin-w1,candidate,1311.025416481,195267.000
recorded,11,141,rxtvml,spin-w4,accepted,5332.222453655,48010.000
recorded,11,142,rxtvml,spin-w4,candidate,4892.311808435,52327.000
recorded,11,143,rxtvml,identity,candidate,545842.217484009,1876.000
recorded,11,144,rxtvml,identity,channel,99378.881987577639,10304
recorded,11,144,rxtvml,spin-w4,channel,2693.035977277509,95060
recorded,12,145,rxtvml,identity,channel,102195.608782435127,10020
recorded,12,145,rxtvml,spin-w4,channel,2656.152728781905,96380
recorded,12,146,rxtvml,identity,candidate,544102.019128587,1882.000
recorded,12,147,rxtvml,spin-w4,candidate,4905.718227809,52184.000
recorded,12,148,rxtvml,spin-w4,accepted,5279.221314856,48492.000
recorded,12,149,rxtvml,spin-w1,candidate,1281.890788914,199705.000
recorded,12,150,rxtvml,spin-w1,accepted,1491.876267512,171596.000
recorded,12,151,rxbvml,identity,channel,127410.725395047906,8037
recorded,12,151,rxbvml,spin-w4,channel,3161.664814128690,80970
recorded,12,152,rxbvml,identity,candidate,540940.306391970,1893.000
recorded,12,153,rxbvml,spin-w4,candidate,6035.885223870,42413.000
recorded,12,154,rxbvml,spin-w4,accepted,6188.058979937,41370.000
recorded,12,155,rxbvml,spin-w1,candidate,1640.131979370,156085.000
recorded,12,156,rxbvml,spin-w1,accepted,1665.571466679,153701.000
