cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxtvm-clang-r2-inline,Sieve,crexx,rxtvm-clang-r2-inline,clang-r2-inline,A,no,no,5500,elapsed_ns,12,991926000.000000,995305750.000000,999862000.000000,1002657750.000000,1026199000.000000,4904500.000000,0.490518,3.427773,no
sieve-rxbvm-clang-r2-inline,Sieve,crexx,rxbvm-clang-r2-inline,clang-r2-inline,A,no,no,5500,elapsed_ns,12,1025090000.000000,1031111500.000000,1033285000.000000,1035049000.000000,1064819000.000000,2695000.000000,0.260819,3.844922,no
sieve-rxtvm-clang-r3-inline,Sieve,crexx,rxtvm-clang-r3-inline,clang-r3-inline,A,no,no,5500,elapsed_ns,12,1033375000.000000,1071594250.000000,1084502000.000000,1096748750.000000,1141099000.000000,12388500.000000,1.142322,9.933038,no
sieve-rxbvm-clang-r3-inline,Sieve,crexx,rxbvm-clang-r3-inline,clang-r3-inline,A,no,no,5500,elapsed_ns,12,1031761000.000000,1034758750.000000,1039049500.000000,1050841500.000000,1071702000.000000,5967500.000000,0.574323,3.843994,no
sieve-rxtvm-clang-r3-profile30,Sieve,crexx,rxtvm-clang-r3-profile30,clang-r3-profile30,A,no,no,5500,elapsed_ns,12,1007889000.000000,1013582500.000000,1015946000.000000,1022553250.000000,1044699000.000000,4428500.000000,0.435899,3.623224,no
sieve-rxbvm-clang-r3-profile30,Sieve,crexx,rxbvm-clang-r3-profile30,clang-r3-profile30,A,no,no,5500,elapsed_ns,12,1018310000.000000,1021072000.000000,1023278000.000000,1029593000.000000,1063130000.000000,2636500.000000,0.257652,4.380041,no
sieve-rxtvm-gcc-r2-inline,Sieve,crexx,rxtvm-gcc-r2-inline,gcc-r2-inline,A,no,no,5500,elapsed_ns,12,1240197000.000000,1243146500.000000,1246958000.000000,1254119000.000000,1284070000.000000,4821000.000000,0.386621,3.518402,no
sieve-rxbvm-gcc-r2-inline,Sieve,crexx,rxbvm-gcc-r2-inline,gcc-r2-inline,A,no,no,5500,elapsed_ns,12,1898150000.000000,1954311500.000000,1983826000.000000,2004572500.000000,2065726000.000000,29547000.000000,1.489395,8.447112,no
sieve-rxtvm-gcc-r3-inline,Sieve,crexx,rxtvm-gcc-r3-inline,gcc-r3-inline,A,no,no,5500,elapsed_ns,12,1301869000.000000,1306615750.000000,1308267000.000000,1313449750.000000,1343464000.000000,1806500.000000,0.138083,3.179397,no
sieve-rxbvm-gcc-r3-inline,Sieve,crexx,rxbvm-gcc-r3-inline,gcc-r3-inline,A,no,no,5500,elapsed_ns,12,1842272000.000000,1918194750.000000,1936983500.000000,1980164500.000000,2062107000.000000,39950500.000000,2.062511,11.349348,yes
sieve-rxtvm-gcc-r3-profile30,Sieve,crexx,rxtvm-gcc-r3-profile30,gcc-r3-profile30,A,no,no,5500,elapsed_ns,12,1454138000.000000,1455757750.000000,1458490500.000000,1459773500.000000,1465233000.000000,2724500.000000,0.186803,0.760718,no
sieve-rxbvm-gcc-r3-profile30,Sieve,crexx,rxbvm-gcc-r3-profile30,gcc-r3-profile30,A,no,no,5500,elapsed_ns,12,1419330000.000000,1425626500.000000,1434389000.000000,1449833500.000000,1486262000.000000,11076000.000000,0.772175,4.666238,no
permute-rxtvm-clang-r2-inline,Permute,crexx,rxtvm-clang-r2-inline,clang-r2-inline,A,no,no,5000,elapsed_ns,12,1768425000.000000,1772551750.000000,1781082000.000000,1786384250.000000,1816691000.000000,7616000.000000,0.427605,2.709926,no
permute-rxbvm-clang-r2-inline,Permute,crexx,rxbvm-clang-r2-inline,clang-r2-inline,A,no,no,5000,elapsed_ns,12,1770842000.000000,1779221500.000000,1788862500.000000,1797176500.000000,1806725000.000000,10353500.000000,0.578776,2.005912,no
permute-rxtvm-clang-r3-inline,Permute,crexx,rxtvm-clang-r3-inline,clang-r3-inline,A,no,no,5000,elapsed_ns,12,1995469000.000000,2013063250.000000,2021351000.000000,2038756500.000000,2045891000.000000,11059500.000000,0.547134,2.494470,no
permute-rxbvm-clang-r3-inline,Permute,crexx,rxbvm-clang-r3-inline,clang-r3-inline,A,no,no,5000,elapsed_ns,12,1758039000.000000,1776410500.000000,1785397500.000000,1793773000.000000,1819371000.000000,9359500.000000,0.524225,3.435201,no
permute-rxtvm-clang-r3-profile30,Permute,crexx,rxtvm-clang-r3-profile30,clang-r3-profile30,A,no,no,5000,elapsed_ns,12,1793827000.000000,1798245500.000000,1804306000.000000,1807693250.000000,1812946000.000000,5036000.000000,0.279110,1.059632,no
