cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxtvm-all-inline,Sieve,crexx,rxtvm-all-inline,all-inline,A,no,no,5500,elapsed_ns,6,998439000.000000,999388750.000000,1001831500.000000,1006966000.000000,1008465000.000000,3063500.000000,0.305790,1.000767,no
sieve-rxbvm-all-inline,Sieve,crexx,rxbvm-all-inline,all-inline,A,no,no,5500,elapsed_ns,6,1026910000.000000,1028612500.000000,1030492500.000000,1034805500.000000,1039197000.000000,2902500.000000,0.281661,1.192342,no
sieve-rxtvm-profile-30,Sieve,crexx,rxtvm-profile-30,profile-30,A,no,no,5500,elapsed_ns,6,1154619000.000000,1166402250.000000,1177546000.000000,1181317250.000000,1183624000.000000,5066500.000000,0.430259,2.463173,no
sieve-rxbvm-profile-30,Sieve,crexx,rxbvm-profile-30,profile-30,A,no,no,5500,elapsed_ns,6,1254816000.000000,1263025750.000000,1267221500.000000,1272789000.000000,1286992000.000000,5644000.000000,0.445384,2.539098,no
sieve-rxtvm-cold-private-outline,Sieve,crexx,rxtvm-cold-private-outline,cold-private-outline,A,no,no,5500,elapsed_ns,6,1006838000.000000,1011427250.000000,1016325500.000000,1017956750.000000,1141974000.000000,4186500.000000,0.411925,13.296528,yes
sieve-rxbvm-cold-private-outline,Sieve,crexx,rxbvm-cold-private-outline,cold-private-outline,A,no,no,5500,elapsed_ns,6,1005765000.000000,1010467000.000000,1017419500.000000,1024069000.000000,1141382000.000000,6862500.000000,0.674501,13.329507,yes
sieve-rxtvm-hot-private-inline,Sieve,crexx,rxtvm-hot-private-inline,hot-private-inline,A,no,no,5500,elapsed_ns,6,1007310000.000000,1009063500.000000,1010753000.000000,1012828000.000000,1015027000.000000,2340000.000000,0.231511,0.763490,no
sieve-rxbvm-hot-private-inline,Sieve,crexx,rxbvm-hot-private-inline,hot-private-inline,A,no,no,5500,elapsed_ns,6,1013212000.000000,1014384500.000000,1016798500.000000,1018645500.000000,1019471000.000000,2441500.000000,0.240116,0.615560,no
permute-rxtvm-all-inline,Permute,crexx,rxtvm-all-inline,all-inline,A,no,no,5000,elapsed_ns,6,1776039000.000000,1777999000.000000,1779259000.000000,1781333500.000000,1785077000.000000,2184000.000000,0.122748,0.507964,no
permute-rxbvm-all-inline,Permute,crexx,rxbvm-all-inline,all-inline,A,no,no,5000,elapsed_ns,6,1761592000.000000,1765126000.000000,1778580500.000000,1797241500.000000,1809860000.000000,16657500.000000,0.936561,2.713850,no
permute-rxtvm-profile-30,Permute,crexx,rxtvm-profile-30,profile-30,A,no,no,5000,elapsed_ns,6,2212787000.000000,2223014500.000000,2234204500.000000,2242411000.000000,2256752000.000000,11165500.000000,0.499753,1.967814,no
permute-rxbvm-profile-30,Permute,crexx,rxbvm-profile-30,profile-30,A,no,no,5000,elapsed_ns,6,2223133000.000000,2225557500.000000,2241881500.000000,2255688500.000000,2277702000.000000,16384500.000000,0.730837,2.434072,no
