entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
sieve-opt-retained,1,awfy_sieve.main,elapsed,benchmark_awfy_sieve_opt,procedure,1,213086917,213086917,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,inclusive_body,benchmark_awfy_sieve_opt,procedure,1,213061167,213061167,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,self,benchmark_awfy_sieve_opt,procedure,1,213061167,213061167,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,native_child,benchmark_awfy_sieve_opt,procedure,1,0,0,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,entry_overhead,benchmark_awfy_sieve_opt,procedure,1,16583,16583,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,exit_overhead,benchmark_awfy_sieve_opt,procedure,1,9167,9167,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,elapsed,benchmark_awfy_sieve_opt,procedure,1,212277041,212277041,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,inclusive_body,benchmark_awfy_sieve_opt,procedure,1,212273250,212273250,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,self,benchmark_awfy_sieve_opt,procedure,1,212273250,212273250,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,native_child,benchmark_awfy_sieve_opt,procedure,1,0,0,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,entry_overhead,benchmark_awfy_sieve_opt,procedure,1,2416,2416,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,exit_overhead,benchmark_awfy_sieve_opt,procedure,1,1375,1375,1,0,.int,,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,elapsed,benchmark_awfy_permute_opt,method,432950,3770806646,8709,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,inclusive_body,benchmark_awfy_permute_opt,method,432950,3678036392,8495,432950,0,.void,n=.int,complete
