cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,4211.854763,5123.404520,5134.905670,5150.901633,5193.451341,15.766874,0.307053,19.116156,yes
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,3718.731385,3810.245688,3824.428925,3839.671206,3873.809596,17.353058,0.453742,4.054938,no
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,709.064696,710.442612,713.092361,714.900103,715.695076,2.310034,0.323946,0.929807,no
sieve-netrexx,Sieve,netrexx,netrexx,decimal-rexx-port,A,yes,no,5500,normalized_work_per_second,10,2716.482678,2732.229400,2736.970371,2758.322491,2777.561745,9.527338,0.348098,2.231631,no
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,2535.189701,2563.049072,2607.251783,2613.254191,2628.451091,13.968537,0.535757,3.577000,no
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,2102.839801,2204.905877,2213.997985,2216.676622,2227.220104,4.705477,0.212533,5.617905,no
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,310.957109,313.966458,316.216261,316.882601,317.774844,1.060588,0.335400,2.156036,no
permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,yes,no,5000,normalized_work_per_second,10,4214.540333,4382.407322,4472.051413,4561.345216,4711.496239,97.185260,2.173170,11.112482,yes
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,3485.610239,3643.216605,3724.055289,3742.909400,3764.392078,37.646529,1.010901,7.485975,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,2729.346322,2793.764557,2846.609917,2865.109643,2880.826386,25.944369,0.911413,5.321420,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,985.726446,990.348402,992.635441,995.670204,1001.021041,2.988209,0.301038,1.540807,no
bounce-netrexx,Bounce,netrexx,netrexx,decimal-rexx-port,A,yes,no,4200,normalized_work_per_second,10,2030.388143,2070.390230,2085.548596,2088.875705,2124.356813,12.988891,0.622805,4.505705,no
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,2.944644,2.957901,2.967325,2.976263,2.988086,0.010147,0.341958,1.464016,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,2.905518,2.909038,2.916863,2.929523,2.952091,0.008535,0.292597,1.596692,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,20,normalized_work_per_second,10,10.795015,11.375910,11.392402,11.467897,11.505401,0.034514,0.302959,6.235613,no
richards-netrexx,Richards,netrexx,netrexx,decimal-rexx-port,A,yes,no,20,normalized_work_per_second,10,16.711537,17.289035,17.505202,18.053205,18.915374,0.390982,2.233517,12.589608,yes
base64-rxvm,Base64,crexx,rxvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,1493.128325,1579.369792,1640.545004,1697.455074,1840.300219,63.140569,3.848756,21.161985,yes
base64-rxbvm,Base64,crexx,rxbvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,1359.280734,1464.098045,1482.148796,1612.447190,1707.990938,69.774595,4.707665,23.527341,yes
base64-oorexx,Base64,oorexx,oorexx,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,2098.128637,2110.609108,2118.261225,2126.390152,2147.496963,9.251850,0.436766,2.330606,no
base64-netrexx,Base64,netrexx,netrexx,decimal-rexx-port,A,yes,no,2500,normalized_work_per_second,10,1779.384760,1807.728035,1835.340381,1851.446214,1863.132776,20.695857,1.127630,4.563078,no
towers-rxvm,Towers,crexx,rxvm,equivalent-object-port,A,no,no,100,elapsed_ns,10,3488555000.000000,3497682750.000000,3507674500.000000,3517810750.000000,3669132000.000000,11880000.000000,0.338686,5.148055,no
towers-rxbvm,Towers,crexx,rxbvm,equivalent-object-port,A,no,no,100,elapsed_ns,10,3570315000.000000,3586708750.000000,3589919500.000000,3605053250.000000,3624041000.000000,13429000.000000,0.374075,1.496580,no
towers-oorexx,Towers,oorexx,oorexx,equivalent-object-port,A,no,no,100,elapsed_ns,10,1096650000.000000,1111054500.000000,1115151500.000000,1129987500.000000,1139023000.000000,4726500.000000,0.423844,3.799753,no
towers-netrexx,Towers,netrexx,netrexx,binary-object-jvm-control,A,no,no,100,elapsed_ns,10,33275000.000000,33425000.000000,33593000.000000,33878250.000000,34060000.000000,203500.000000,0.605781,2.336796,no
rexxcps-rxvm,RexxCPS,crexx,rxvm,disclosed-2.2d,A,no,no,1000-clauses,benchmark_rate,10,37938030.000000,38435258.250000,38635962.500000,38876592.250000,38968542.000000,246899.500000,0.639041,2.667235,no
rexxcps-rxbvm,RexxCPS,crexx,rxbvm,disclosed-2.2d,A,no,no,1000-clauses,benchmark_rate,10,33538702.000000,35918955.000000,36303199.000000,36527648.750000,36923463.000000,246927.500000,0.680181,9.323589,no
rexxcps-oorexx,RexxCPS,oorexx,oorexx,canonical-2.2,A,no,no,1000-clauses,benchmark_rate,10,39752738.000000,39884426.750000,40069423.000000,40204743.250000,40321808.000000,164477.000000,0.410480,1.420210,no
rexxcps-regina,RexxCPS,regina,regina,canonical-2.2,A,no,no,1000-clauses,benchmark_rate,10,31680835.000000,33111247.500000,33192082.000000,33312677.500000,33497050.000000,119131.000000,0.358914,5.471832,no
