cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,5500,max_rss_bytes,3,17367040.000000,17383424.000000,17399808.000000,17424384.000000,17448960.000000,32768.000000,0.188324,0.470810,no
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,5500,max_rss_bytes,3,17367040.000000,17391616.000000,17416192.000000,17416192.000000,17416192.000000,0.000000,0.000000,0.282220,no
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,5500,max_rss_bytes,3,17874944.000000,17874944.000000,17874944.000000,17874944.000000,17874944.000000,0.000000,0.000000,0.000000,no
sieve-netrexx,Sieve,netrexx,netrexx,decimal-rexx-port,A,yes,no,5500,max_rss_bytes,3,428589056.000000,428621824.000000,428654592.000000,428679168.000000,428703744.000000,49152.000000,0.011467,0.026755,no
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,5000,max_rss_bytes,3,17530880.000000,17580032.000000,17629184.000000,17629184.000000,17629184.000000,0.000000,0.000000,0.557621,no
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,5000,max_rss_bytes,3,17481728.000000,17489920.000000,17498112.000000,17506304.000000,17514496.000000,16384.000000,0.093633,0.187266,no
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,5000,max_rss_bytes,3,17874944.000000,17874944.000000,17874944.000000,17874944.000000,17874944.000000,0.000000,0.000000,0.000000,no
permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,yes,no,5000,max_rss_bytes,13,221675520.000000,238567424.000000,415514624.000000,441122816.000000,441548800.000000,26034176.000000,6.265526,52.915894,yes
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,4200,max_rss_bytes,3,17858560.000000,17866752.000000,17874944.000000,17874944.000000,17874944.000000,0.000000,0.000000,0.091659,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,4200,max_rss_bytes,3,17891328.000000,17891328.000000,17891328.000000,17924096.000000,17956864.000000,0.000000,0.000000,0.366300,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,4200,max_rss_bytes,3,17874944.000000,17883136.000000,17891328.000000,17891328.000000,17891328.000000,0.000000,0.000000,0.091575,no
bounce-netrexx,Bounce,netrexx,netrexx,decimal-rexx-port,A,yes,no,4200,max_rss_bytes,3,173817856.000000,173883392.000000,173948928.000000,174374912.000000,174800896.000000,131072.000000,0.075351,0.565131,no
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,20,max_rss_bytes,3,19038208.000000,19062784.000000,19087360.000000,19103744.000000,19120128.000000,32768.000000,0.171674,0.429185,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,20,max_rss_bytes,3,18939904.000000,18956288.000000,18972672.000000,19005440.000000,19038208.000000,32768.000000,0.172712,0.518135,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,20,max_rss_bytes,3,17924096.000000,17924096.000000,17924096.000000,17924096.000000,17924096.000000,0.000000,0.000000,0.000000,no
richards-netrexx,Richards,netrexx,netrexx,decimal-rexx-port,A,yes,no,20,max_rss_bytes,13,197951488.000000,203407360.000000,206864384.000000,248037376.000000,469172224.000000,3964928.000000,1.916680,131.110407,yes
base64-rxvm,Base64,crexx,rxvm,equivalent-port,A,yes,no,2500,max_rss_bytes,3,17678336.000000,17686528.000000,17694720.000000,17743872.000000,17793024.000000,16384.000000,0.092593,0.648148,no
base64-rxbvm,Base64,crexx,rxbvm,equivalent-port,A,yes,no,2500,max_rss_bytes,3,17694720.000000,17702912.000000,17711104.000000,17752064.000000,17793024.000000,16384.000000,0.092507,0.555042,no
base64-oorexx,Base64,oorexx,oorexx,equivalent-port,A,yes,no,2500,max_rss_bytes,3,17874944.000000,17874944.000000,17874944.000000,17874944.000000,17874944.000000,0.000000,0.000000,0.000000,no
base64-netrexx,Base64,netrexx,netrexx,decimal-rexx-port,A,yes,no,2500,max_rss_bytes,13,181207040.000000,181272576.000000,181665792.000000,215416832.000000,216465408.000000,409600.000000,0.225469,19.408369,yes
towers-rxvm,Towers,crexx,rxvm,equivalent-object-port,A,no,no,100,max_rss_bytes,3,18841600.000000,18841600.000000,18841600.000000,18890752.000000,18939904.000000,0.000000,0.000000,0.521739,no
towers-rxbvm,Towers,crexx,rxbvm,equivalent-object-port,A,no,no,100,max_rss_bytes,3,18857984.000000,18866176.000000,18874368.000000,18882560.000000,18890752.000000,16384.000000,0.086806,0.173611,no
towers-oorexx,Towers,oorexx,oorexx,equivalent-object-port,A,no,no,100,max_rss_bytes,3,17907712.000000,17907712.000000,17907712.000000,17907712.000000,17907712.000000,0.000000,0.000000,0.000000,no
towers-netrexx,Towers,netrexx,netrexx,binary-object-jvm-control,A,no,no,100,max_rss_bytes,3,48775168.000000,48807936.000000,48840704.000000,48848896.000000,48857088.000000,16384.000000,0.033546,0.167729,no
rexxcps-rxvm,RexxCPS,crexx,rxvm,disclosed-2.2d,A,no,no,1000-clauses,max_rss_bytes,3,18857984.000000,18857984.000000,18857984.000000,18882560.000000,18907136.000000,0.000000,0.000000,0.260643,no
