rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9930000,28,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R38;r2=R10;c1=int:0;c2=label@1167","rxjson",1155
2,8335000,31,1,4,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R37;r2=R8;r3=R40;c1=label@1143","rxjson",1080
3,6870000,16,1,5,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1)","r1=R8;r2=R42;r3=R27;r4=R6;c1=int:32","rxjson",1233
4,6315000,15,1,5,candidate,"BRF_ID_REG(c1,r1) | BGETU8_REG_REG_REG(r2,r3,r4)","c1=label@1289;r1=R7;r2=R8;r3=R42;r4=R27","rxjson",1230
5,4460000,24,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1)","r1=R6;r2=R8;c1=int:32;c2=label@1248","rxjson",1237
6,4250000,22,1,5,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRTF_ID_ID_REG(c2,c3,r1)","r1=R5;r2=R8;c1=int:10;c2=label@1273;c3=label@1265","rxjson",1251
7,3610000,5,1,3,candidate,"IADD_REG_REG_INT(r1,r1,c1) | BR_ID(c2)","r1=R5;c1=int:1;c2=label@8671","rxjson",8840
8,3500001,10,2,4,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R6;r2=R2;c1=int:1;c2=label@58","benchmark_json_parser_noopt",39
9,2230000,12,1,4,candidate,"BRT_ID_REG(c1,r1) | IEQ_REG_REG_INT(r1,r2,c2)","c1=label@1248;r1=R6;r2=R8;c2=int:9","rxjson",1241
10,2125000,11,1,5,candidate,"BRT_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2)","c1=label@1259;r1=R6;r2=R5;r3=R8;c2=int:10","rxjson",1248
11,1835000,17,1,3,candidate,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R38;c1=int:0;c2=label@1074","rxjson",1062
12,1725000,14,1,4,candidate,"COPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4)","r1=R39;r2=R1;r3=R40;r4=R2","rxjson",1074
13,1430000,9,1,16,candidate,"SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r1,r2,r3,r4,r5,r6,r7,r8) | SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r9,r10,r11,r12,r13,r14,r15,r16)","r1=R1;r2=R25;r3=R2;r4=R26;r5=R8;r6=R27;r7=R5;r8=R29;r9=R3;r10=R30;r11=R0;r12=R31;r13=R4;r14=R32;r15=R6;r16=R33","rxjson",1035
14,1315000,10,1,4,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r1,r1,c1)","r1=R8;r2=R33;r3=R27;c1=int:93","rxjson",1299
15,1315000,10,1,4,candidate,"BRF_ID_REG(c1,r1) | BGETU8_REG_REG_REG(r1,r2,r3)","c1=label@1307;r1=R8;r2=R33;r3=R27","rxjson",1296
16,1290000,12,1,4,candidate,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R26;r2=R14;r3=R24;c1=label@7935","rxjson",7920
17,1220000,10,1,4,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_INT(r2,r2,c2)","c1=label@1589;r1=R58;r2=R27;c2=int:1","rxjson",1507
18,1165000,5,1,5,candidate,"COPY_REG_REG(r1,r2) | ILT_REG_REG_REG(r3,r4,r5)","r1=R21;r2=R101;r3=R13;r4=R103;r5=R102","rxjson",9374
19,1125000,7,1,4,candidate,"IADD_REG_REG_INT(r1,r1,c1) | COPY_REG_REG(r2,r3)","r1=R34;c1=int:1;r2=R59;r3=R33","rxjson",1419
20,1070000,8,1,4,candidate,"ICOPY_REG_REG(r1,r2) | ILT_REG_REG_REG(r3,r4,r1)","r1=R40;r2=R2;r3=R37;r4=R8","rxjson",1077
21,860000,8,1,4,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2)","c1=label@1589;r1=R8;r2=R49;c2=int:-1","rxjson",1334
22,790000,4,1,4,candidate,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R46;r2=R60;c1=int:0;c2=label@10470","rxjson",10459
