cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
common18-compound-rxbvm-default-opt,DECIMAL-common18-compound,crexx,rxbvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,600000,elapsed_ns,10,1372828000.000000,1379076750.000000,1381726500.000000,1400584750.000000,1422529000.000000,8144000.000000,0.589408,3.597022,no
common18-compound-rxtvm-default-opt,DECIMAL-common18-compound,crexx,rxtvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,600000,elapsed_ns,10,1376389000.000000,1379175000.000000,1392538500.000000,1420279250.000000,1482356000.000000,16009000.000000,1.149627,7.609628,no
common18-compound-rxtvm-mc-opt,DECIMAL-common18-compound,crexx,rxtvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,600000,elapsed_ns,10,1358362000.000000,1368066500.000000,1377786500.000000,1397154250.000000,1449037000.000000,14442000.000000,1.048203,6.581208,no
common18-compound-rxtvm-db-opt,DECIMAL-common18-compound,crexx,rxtvm-opt,D1a-db-diagnostic,D,no,startup-included-steady-kernel,600000,elapsed_ns,10,2596923000.000000,2608635500.000000,2615735000.000000,2628029750.000000,2801829000.000000,11355500.000000,0.434123,7.833592,no
classic9-arithmetic-rxtvm-mc-opt,DECIMAL-classic9-arithmetic,crexx,rxtvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,50000000,elapsed_ns,10,4283188000.000000,4288920500.000000,4315030500.000000,4337078000.000000,4359199000.000000,26441500.000000,0.612777,1.761540,no
classic9-conversion-rxtvm-default-opt,DECIMAL-classic9-conversion,crexx,rxtvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,1314359000.000000,1380501000.000000,1395020500.000000,1414692250.000000,1473513000.000000,19496000.000000,1.397542,11.408721,yes
classic9-conversion-rxtvm-mc-opt,DECIMAL-classic9-conversion,crexx,rxtvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,1316529000.000000,1387434500.000000,1397717000.000000,1438107750.000000,1545208000.000000,20878500.000000,1.493757,16.360894,yes
classic9-conversion-rxtvm-db-opt,DECIMAL-classic9-conversion,crexx,rxtvm-opt,D1b-db-qualified,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,3126922000.000000,3156018000.000000,3168773500.000000,3182331000.000000,3261996000.000000,13794500.000000,0.435326,4.262659,no
classic9-compare-rxbvm-default-opt,DECIMAL-classic9-compare,crexx,rxbvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,35000000,elapsed_ns,10,1226069000.000000,1263033750.000000,1291617000.000000,1311099500.000000,1328128000.000000,27820500.000000,2.153928,7.901646,no
classic9-compare-rxbvm-db-opt,DECIMAL-classic9-compare,crexx,rxbvm-opt,D1b-db-qualified,D,no,startup-included-steady-kernel,35000000,elapsed_ns,10,1301088000.000000,1310067000.000000,1334871500.000000,1354735000.000000,1390508000.000000,25675500.000000,1.923444,6.698772,no
classic9-compare-rxtvm-default-opt,DECIMAL-classic9-compare,crexx,rxtvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,35000000,elapsed_ns,10,1262446000.000000,1281852500.000000,1300591000.000000,1315158000.000000,1455166000.000000,18597500.000000,1.429927,14.817879,yes
classic9-context-rxbvm-mc-opt,DECIMAL-classic9-context,crexx,rxbvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,1112460000.000000,1132002250.000000,1141918000.000000,1160387000.000000,1235666000.000000,17136500.000000,1.500677,10.789391,yes
classic9-context-rxtvm-mc-opt,DECIMAL-classic9-context,crexx,rxtvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,15000000,elapsed_ns,10,1098934000.000000,1111966750.000000,1124930500.000000,1180510750.000000,1305039000.000000,20304500.000000,1.804956,18.321576,yes
classic9-ledger-rxbvm-default-opt,DECIMAL-classic9-ledger,crexx,rxbvm-opt,D0s-static-current,D,no,startup-included-steady-kernel,8000000,elapsed_ns,10,1314976000.000000,1343747750.000000,1356003500.000000,1371448250.000000,1610796000.000000,15886000.000000,1.171531,21.815578,yes
classic9-compound-rxbvm-mc-opt,DECIMAL-classic9-compound,crexx,rxbvm-opt,D0d-dynamic-packaging-control,D,no,startup-included-steady-kernel,600000,elapsed_ns,10,1169112000.000000,1191660000.000000,1193529000.000000,1201952250.000000,1267031000.000000,6257000.000000,0.524244,8.204158,no
classic9-compound-rxbvm-db-opt,DECIMAL-classic9-compound,crexx,rxbvm-opt,D1b-db-qualified,D,no,startup-included-steady-kernel,600000,elapsed_ns,10,1818767000.000000,1875975000.000000,1913775500.000000,1957687000.000000,2121241000.000000,43240500.000000,2.259434,15.805093,yes
