cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm-baseline,Sieve,crexx,rxvm,current-product,A,no,startup-included,50,elapsed_ns,36,24312000.000000,24602750.000000,24795000.000000,25159250.000000,25561000.000000,243500.000000,0.982053,5.037306,no
sieve-rxvm-v1r01-r1,Sieve,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,50,elapsed_ns,36,24184000.000000,24675250.000000,24818500.000000,24931250.000000,25447000.000000,131500.000000,0.529847,5.088946,no
sieve-rxbvm-baseline,Sieve,crexx,rxbvm,current-product,A,no,startup-included,50,elapsed_ns,36,27503000.000000,28035500.000000,28381500.000000,28730000.000000,39048000.000000,352000.000000,1.240245,40.677906,yes
sieve-rxbvm-v1r01-r1,Sieve,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,50,elapsed_ns,36,27484000.000000,27821500.000000,28038000.000000,28473000.000000,31977000.000000,246500.000000,0.879164,16.024681,yes
permute-rxvm-baseline,Permute,crexx,rxvm,current-product,A,no,startup-included,50,elapsed_ns,36,81521000.000000,82548250.000000,83033000.000000,83342750.000000,111664000.000000,399000.000000,0.480532,36.302434,yes
permute-rxvm-v1r01-r1,Permute,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,50,elapsed_ns,36,34097000.000000,34431750.000000,34657500.000000,35009000.000000,67356000.000000,335000.000000,0.966602,95.964798,yes
permute-rxbvm-baseline,Permute,crexx,rxbvm,current-product,A,no,startup-included,50,elapsed_ns,36,86729000.000000,87821500.000000,88502000.000000,88843250.000000,100690000.000000,538000.000000,0.607896,15.774785,yes
permute-rxbvm-v1r01-r1,Permute,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,50,elapsed_ns,36,37760000.000000,38137250.000000,38396500.000000,38795000.000000,39726000.000000,314500.000000,0.819085,5.120258,no
bounce-rxvm-baseline,Bounce,crexx,rxvm,current-product,A,no,startup-included,100,elapsed_ns,36,41300000.000000,41700000.000000,41887000.000000,42205500.000000,45322000.000000,279500.000000,0.667271,9.602024,no
bounce-rxvm-v1r01-r1,Bounce,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,100,elapsed_ns,36,40764000.000000,41556750.000000,41759500.000000,42080250.000000,43281000.000000,297000.000000,0.711215,6.027371,no
bounce-rxbvm-baseline,Bounce,crexx,rxbvm,current-product,A,no,startup-included,100,elapsed_ns,36,51110000.000000,51739750.000000,52161500.000000,52904000.000000,59925000.000000,572500.000000,1.097553,16.899437,yes
bounce-rxbvm-v1r01-r1,Bounce,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,100,elapsed_ns,36,50020000.000000,51275250.000000,51651500.000000,52337250.000000,54437000.000000,488500.000000,0.945761,8.551543,no
richards-rxvm-baseline,Richards,crexx,rxvm,current-product,A,no,startup-included,1,elapsed_ns,36,454548000.000000,456686750.000000,463360500.000000,474780250.000000,545102000.000000,7160500.000000,1.545341,19.542883,yes
richards-rxvm-v1r01-r1,Richards,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,1,elapsed_ns,36,356658000.000000,358907250.000000,367510500.000000,376233000.000000,425511000.000000,8632500.000000,2.348912,18.734975,yes
richards-rxbvm-baseline,Richards,crexx,rxbvm,current-product,A,no,startup-included,1,elapsed_ns,36,457621000.000000,465037000.000000,476326000.000000,485542500.000000,502072000.000000,10696500.000000,2.245626,9.332054,no
richards-rxbvm-v1r01-r1,Richards,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,1,elapsed_ns,36,359303000.000000,365609750.000000,372900000.000000,377109000.000000,396742000.000000,6792000.000000,1.821400,10.039957,yes
base64-rxvm-baseline,Base64,crexx,rxvm,current-product,A,no,startup-included,500,elapsed_ns,36,289594000.000000,329958500.000000,345777500.000000,365598250.000000,407546000.000000,17918000.000000,5.181945,34.112110,yes
base64-rxvm-v1r01-r1,Base64,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,500,elapsed_ns,36,287427000.000000,333498500.000000,350829000.000000,364827750.000000,412780000.000000,15723000.000000,4.481671,35.730513,yes
base64-rxbvm-baseline,Base64,crexx,rxbvm,current-product,A,no,startup-included,500,elapsed_ns,36,299154000.000000,326079750.000000,347823500.000000,361444000.000000,412912000.000000,19633000.000000,5.644529,32.705668,yes
base64-rxbvm-v1r01-r1,Base64,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,500,elapsed_ns,36,290802000.000000,324765750.000000,353796500.000000,372236500.000000,408765000.000000,25283000.000000,7.146198,33.342048,yes
rexxcps-rxvm-baseline,RexxCPS,crexx,rxvm,current-product,A,no,startup-included,1,elapsed_ns,36,877739000.000000,934705750.000000,960379000.000000,976769500.000000,1082350000.000000,22276000.000000,2.319501,21.305235,yes
rexxcps-rxvm-v1r01-r1,RexxCPS,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,1,elapsed_ns,36,859668000.000000,915797500.000000,930103500.000000,953363500.000000,985657000.000000,16845000.000000,1.811089,13.545697,yes
rexxcps-rxbvm-baseline,RexxCPS,crexx,rxbvm,current-product,A,no,startup-included,1,elapsed_ns,36,884851000.000000,937546500.000000,976968000.000000,1008257000.000000,1077686000.000000,36374500.000000,3.723203,19.738108,yes
