sample_id,stream,line_number,text
rss-Permute-permute-netrexx-recorded-1,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
rss-Permute-permute-netrexx-recorded-1,stdout,2,PASS: AWFY Permute NetRexx decimal port
rss-Permute-permute-netrexx-recorded-1,stderr,1,"	Command being timed: ""/home/adrian/.local/opt/temurin/26.0.1+8/bin/java -cp /tmp/crexx-perf2-linux-x64.d5f0827ca/formal-netrexx:/home/adrian/.local/opt/netrexx/5.10-GA/runlib/NetRexxR.jar awfy_permute 5000"""
rss-Permute-permute-netrexx-recorded-1,stderr,2,	User time (seconds): 3.76
rss-Permute-permute-netrexx-recorded-1,stderr,3,	System time (seconds): 0.18
rss-Permute-permute-netrexx-recorded-1,stderr,4,	Percent of CPU this job got: 111%
rss-Permute-permute-netrexx-recorded-1,stderr,5,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:03.54
rss-Permute-permute-netrexx-recorded-1,stderr,6,	Average shared text size (kbytes): 0
rss-Permute-permute-netrexx-recorded-1,stderr,7,	Average unshared data size (kbytes): 0
rss-Permute-permute-netrexx-recorded-1,stderr,8,	Average stack size (kbytes): 0
rss-Permute-permute-netrexx-recorded-1,stderr,9,	Average total size (kbytes): 0
rss-Permute-permute-netrexx-recorded-1,stderr,10,	Maximum resident set size (kbytes): 399656
rss-Permute-permute-netrexx-recorded-1,stderr,11,	Average resident set size (kbytes): 0
rss-Permute-permute-netrexx-recorded-1,stderr,12,	Major (requiring I/O) page faults: 0
rss-Permute-permute-netrexx-recorded-1,stderr,13,	Minor (reclaiming a frame) page faults: 97620
rss-Permute-permute-netrexx-recorded-1,stderr,14,	Voluntary context switches: 2452
rss-Permute-permute-netrexx-recorded-1,stderr,15,	Involuntary context switches: 102
rss-Permute-permute-netrexx-recorded-1,stderr,16,	Swaps: 0
rss-Permute-permute-netrexx-recorded-1,stderr,17,	File system inputs: 0
rss-Permute-permute-netrexx-recorded-1,stderr,18,	File system outputs: 0
rss-Permute-permute-netrexx-recorded-1,stderr,19,	Socket messages sent: 0
rss-Permute-permute-netrexx-recorded-1,stderr,20,	Socket messages received: 0
rss-Permute-permute-netrexx-recorded-1,stderr,21,	Signals delivered: 0
rss-Permute-permute-netrexx-recorded-1,stderr,22,	Page size (bytes): 4096
rss-Permute-permute-netrexx-recorded-1,stderr,23,	Exit status: 0
rss-Permute-permute-netrexx-recorded-2,stdout,1,benchmark=awfy_permute repetitions=5000 result=8660
rss-Permute-permute-netrexx-recorded-2,stdout,2,PASS: AWFY Permute NetRexx decimal port
rss-Permute-permute-netrexx-recorded-2,stderr,1,"	Command being timed: ""/home/adrian/.local/opt/temurin/26.0.1+8/bin/java -cp /tmp/crexx-perf2-linux-x64.d5f0827ca/formal-netrexx:/home/adrian/.local/opt/netrexx/5.10-GA/runlib/NetRexxR.jar awfy_permute 5000"""
rss-Permute-permute-netrexx-recorded-2,stderr,2,	User time (seconds): 4.54
rss-Permute-permute-netrexx-recorded-2,stderr,3,	System time (seconds): 0.18
rss-Permute-permute-netrexx-recorded-2,stderr,4,	Percent of CPU this job got: 108%
