sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-Permute-permute-s0-recorded-1,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,1,1,5000,1876489000,,0,pass,,
timing-Permute-permute-s1-recorded-1,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,1,2,5000,1764626000,,0,pass,,
timing-Permute-permute-s1b-recorded-1,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,1,3,5000,1762226000,,0,pass,,
timing-Permute-permute-s1b-recorded-2,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,2,1,5000,1752349000,,0,pass,,
timing-Permute-permute-s1-recorded-2,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,2,2,5000,1768354000,,0,pass,,
timing-Permute-permute-s0-recorded-2,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,2,3,5000,1747432000,,0,pass,,
timing-Permute-permute-s1b-recorded-3,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,3,1,5000,1757477000,,0,pass,,
timing-Permute-permute-s0-recorded-3,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,3,2,5000,1766082000,,0,pass,,
timing-Permute-permute-s1-recorded-3,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,3,3,5000,1759790000,,0,pass,,
timing-Permute-permute-s1-recorded-4,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,4,1,5000,1762102000,,0,pass,,
timing-Permute-permute-s0-recorded-4,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,4,2,5000,1785594000,,0,pass,,
timing-Permute-permute-s1b-recorded-4,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,4,3,5000,1766260000,,0,pass,,
timing-Permute-permute-s1-recorded-5,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,5,1,5000,1815181000,,0,pass,,
timing-Permute-permute-s1b-recorded-5,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,5,2,5000,1831162000,,0,pass,,
timing-Permute-permute-s0-recorded-5,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,5,3,5000,1814638000,,0,pass,,
timing-Permute-permute-s0-recorded-6,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,6,1,5000,1778997000,,0,pass,,
timing-Permute-permute-s1b-recorded-6,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,6,2,5000,1837138000,,0,pass,,
timing-Permute-permute-s1-recorded-6,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,6,3,5000,1782607000,,0,pass,,
timing-Permute-permute-s0-recorded-7,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,7,1,5000,1787075000,,0,pass,,
timing-Permute-permute-s1-recorded-7,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,7,2,5000,1814653000,,0,pass,,
timing-Permute-permute-s1b-recorded-7,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,7,3,5000,1833227000,,0,pass,,
timing-Permute-permute-s1b-recorded-8,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,8,1,5000,1813369000,,0,pass,,
timing-Permute-permute-s1-recorded-8,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,8,2,5000,1820586000,,0,pass,,
timing-Permute-permute-s0-recorded-8,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,8,3,5000,1814202000,,0,pass,,
timing-Permute-permute-s1b-recorded-9,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,9,1,5000,1839082000,,0,pass,,
timing-Permute-permute-s0-recorded-9,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,9,2,5000,1837115000,,0,pass,,
timing-Permute-permute-s1-recorded-9,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,9,3,5000,1815313000,,0,pass,,
timing-Permute-permute-s1-recorded-10,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,10,1,5000,2027598000,,0,pass,,
timing-Permute-permute-s0-recorded-10,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,10,2,5000,1815833000,,0,pass,,
timing-Permute-permute-s1b-recorded-10,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,10,3,5000,1821250000,,0,pass,,
timing-Permute-permute-s1-recorded-11,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,11,1,5000,1807661000,,0,pass,,
timing-Permute-permute-s1b-recorded-11,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,11,2,5000,1794593000,,0,pass,,
timing-Permute-permute-s0-recorded-11,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,11,3,5000,1810817000,,0,pass,,
timing-Permute-permute-s0-recorded-12,timing,Permute,permute-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,12,1,5000,1803452000,,0,pass,,
timing-Permute-permute-s1b-recorded-12,timing,Permute,permute-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,12,2,5000,1815562000,,0,pass,,
timing-Permute-permute-s1-recorded-12,timing,Permute,permute-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,12,3,5000,1832013000,,0,pass,,
timing-Bounce-bounce-s0-recorded-1,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,1,1,4200,1117382000,,0,pass,,
timing-Bounce-bounce-s1-recorded-1,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,1,2,4200,1103391000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-1,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,1,3,4200,1117797000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-2,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,2,1,4200,1116340000,,0,pass,,
timing-Bounce-bounce-s1-recorded-2,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,2,2,4200,1108570000,,0,pass,,
timing-Bounce-bounce-s0-recorded-2,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,2,3,4200,1101169000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-3,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,3,1,4200,1117973000,,0,pass,,
timing-Bounce-bounce-s0-recorded-3,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,3,2,4200,1096395000,,0,pass,,
timing-Bounce-bounce-s1-recorded-3,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,3,3,4200,1121222000,,0,pass,,
timing-Bounce-bounce-s1-recorded-4,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,4,1,4200,1130054000,,0,pass,,
timing-Bounce-bounce-s0-recorded-4,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,4,2,4200,1095990000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-4,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,4,3,4200,1122578000,,0,pass,,
timing-Bounce-bounce-s1-recorded-5,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,5,1,4200,1096621000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-5,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,5,2,4200,1098135000,,0,pass,,
timing-Bounce-bounce-s0-recorded-5,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,5,3,4200,1106022000,,0,pass,,
timing-Bounce-bounce-s0-recorded-6,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,6,1,4200,1111187000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-6,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,6,2,4200,1114651000,,0,pass,,
timing-Bounce-bounce-s1-recorded-6,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,6,3,4200,1128536000,,0,pass,,
timing-Bounce-bounce-s0-recorded-7,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,7,1,4200,1111257000,,0,pass,,
timing-Bounce-bounce-s1-recorded-7,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,7,2,4200,1110298000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-7,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,7,3,4200,1129034000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-8,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,8,1,4200,1142722000,,0,pass,,
timing-Bounce-bounce-s1-recorded-8,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,8,2,4200,1132910000,,0,pass,,
timing-Bounce-bounce-s0-recorded-8,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,8,3,4200,1112256000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-9,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,9,1,4200,1295885000,,0,pass,,
timing-Bounce-bounce-s0-recorded-9,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,9,2,4200,1119122000,,0,pass,,
timing-Bounce-bounce-s1-recorded-9,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,9,3,4200,1121486000,,0,pass,,
timing-Bounce-bounce-s1-recorded-10,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,10,1,4200,1104585000,,0,pass,,
timing-Bounce-bounce-s0-recorded-10,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,10,2,4200,1111807000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-10,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,10,3,4200,1104187000,,0,pass,,
timing-Bounce-bounce-s1-recorded-11,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,11,1,4200,1140312000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-11,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,11,2,4200,1111477000,,0,pass,,
timing-Bounce-bounce-s0-recorded-11,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,11,3,4200,1109905000,,0,pass,,
timing-Bounce-bounce-s0-recorded-12,timing,Bounce,bounce-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,12,1,4200,1124198000,,0,pass,,
timing-Bounce-bounce-s1b-recorded-12,timing,Bounce,bounce-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,12,2,4200,1126020000,,0,pass,,
timing-Bounce-bounce-s1-recorded-12,timing,Bounce,bounce-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,12,3,4200,1130742000,,0,pass,,
timing-Richards-richards-s0-recorded-1,timing,Richards,richards-s0,S0,rxvm,v0-r0-64-16,A,yes,startup-included,recorded,1,1,20,2352553000,,0,pass,,
timing-Richards-richards-s1-recorded-1,timing,Richards,richards-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,1,2,20,2343601000,,0,pass,,
timing-Richards-richards-s1b-recorded-1,timing,Richards,richards-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,1,3,20,2332860000,,0,pass,,
timing-Richards-richards-s1b-recorded-2,timing,Richards,richards-s1b,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,recorded,2,1,20,2352123000,,0,pass,,
timing-Richards-richards-s1-recorded-2,timing,Richards,richards-s1,S1,rxvm,v0-r0-64-8,A,yes,startup-included,recorded,2,2,20,2346463000,,0,pass,,
