sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-warmup-1,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,warmup,1,1,20000000-calls,1235004000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-warmup-1,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,warmup,1,2,20000000-calls,1431177000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-warmup-1,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,warmup,1,3,20000000-calls,1222132000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-warmup-1,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,warmup,1,4,20000000-calls,1398943000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-1,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,1,1,20000000-calls,1222085000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-1,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,1,2,20000000-calls,1417202000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-1,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,1,3,20000000-calls,1266792000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-1,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,1,4,20000000-calls,1390774000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-2,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,2,1,20000000-calls,1398761000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-2,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,2,2,20000000-calls,1233366000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-2,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,2,3,20000000-calls,1455186000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-2,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,2,4,20000000-calls,1258971000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-3,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,3,1,20000000-calls,1248674000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-3,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,3,2,20000000-calls,1428852000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-3,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,3,3,20000000-calls,1301447000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-3,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,3,4,20000000-calls,1440828000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-4,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,4,1,20000000-calls,1425791000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-4,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,4,2,20000000-calls,1256039000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-4,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,4,3,20000000-calls,1409960000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-4,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,4,4,20000000-calls,1235789000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-5,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,5,1,20000000-calls,1236898000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-5,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,5,2,20000000-calls,1435064000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-5,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,5,3,20000000-calls,1226776000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-5,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,5,4,20000000-calls,1374651000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-6,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,6,1,20000000-calls,1535842000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-6,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,6,2,20000000-calls,1229519000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-6,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,6,3,20000000-calls,1441609000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-6,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,6,4,20000000-calls,1235208000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-7,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,7,1,20000000-calls,1233429000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-7,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,7,2,20000000-calls,1411388000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-7,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,7,3,20000000-calls,1229265000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-7,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,7,4,20000000-calls,1432660000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-8,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,8,1,20000000-calls,1438086000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-8,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,8,2,20000000-calls,1224281000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-8,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,8,3,20000000-calls,1382044000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-8,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,8,4,20000000-calls,1224128000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-9,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,9,1,20000000-calls,1253126000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-9,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,9,2,20000000-calls,1389178000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-9,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,9,3,20000000-calls,1249302000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-9,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,9,4,20000000-calls,1439517000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-10,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,10,1,20000000-calls,1452436000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-10,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,10,2,20000000-calls,1218270000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-10,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,10,3,20000000-calls,1427951000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-10,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,10,4,20000000-calls,1239735000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-11,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,11,1,20000000-calls,1227854000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-11,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,11,2,20000000-calls,1401761000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-11,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,11,3,20000000-calls,1255624000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-11,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,11,4,20000000-calls,1432974000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-candidate-recorded-12,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,12,1,20000000-calls,1429509000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxbvm-control-recorded-12,timing,RXPA-Reentrant,rxpa-reentrant-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,12,2,20000000-calls,1283976000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-candidate-recorded-12,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,12,3,20000000-calls,1383855000,,0,pass,,
timing-RXPA-Reentrant-rxpa-reentrant-rxtvm-control-recorded-12,timing,RXPA-Reentrant,rxpa-reentrant-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,12,4,20000000-calls,1227228000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxbvm-control-warmup-1,timing,RXPA-Legacy,rxpa-legacy-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,warmup,1,1,20000000-calls,1214365000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxbvm-candidate-warmup-1,timing,RXPA-Legacy,rxpa-legacy-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,warmup,1,2,20000000-calls,1407478000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxtvm-control-warmup-1,timing,RXPA-Legacy,rxpa-legacy-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,warmup,1,3,20000000-calls,1228771000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxtvm-candidate-warmup-1,timing,RXPA-Legacy,rxpa-legacy-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,warmup,1,4,20000000-calls,1398196000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxbvm-control-recorded-1,timing,RXPA-Legacy,rxpa-legacy-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,1,1,20000000-calls,1231970000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxbvm-candidate-recorded-1,timing,RXPA-Legacy,rxpa-legacy-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,1,2,20000000-calls,1399148000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxtvm-control-recorded-1,timing,RXPA-Legacy,rxpa-legacy-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,1,3,20000000-calls,1206075000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxtvm-candidate-recorded-1,timing,RXPA-Legacy,rxpa-legacy-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,1,4,20000000-calls,1449712000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxtvm-candidate-recorded-2,timing,RXPA-Legacy,rxpa-legacy-rxtvm-candidate,crexx,rxtvm,e3b-p1-rework,A,no,startup-included,recorded,2,1,20000000-calls,1396729000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxtvm-control-recorded-2,timing,RXPA-Legacy,rxpa-legacy-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,2,2,20000000-calls,1263179000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxbvm-candidate-recorded-2,timing,RXPA-Legacy,rxpa-legacy-rxbvm-candidate,crexx,rxbvm,e3b-p1-rework,A,no,startup-included,recorded,2,3,20000000-calls,1433636000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxbvm-control-recorded-2,timing,RXPA-Legacy,rxpa-legacy-rxbvm-control,crexx,rxbvm,e3a-29ef1975e,A,no,startup-included,recorded,2,4,20000000-calls,1234008000,,0,pass,,
timing-RXPA-Legacy-rxpa-legacy-rxtvm-control-recorded-3,timing,RXPA-Legacy,rxpa-legacy-rxtvm-control,crexx,rxtvm,e3a-29ef1975e,A,no,startup-included,recorded,3,1,20000000-calls,1237319000,,0,pass,,
