cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
spin-rxbvml-w1-c0,spin-rxbvml-w1,crexx,rxbvml,c0-owner-only,E6-C0,no,persistent-worker,256x65536,max_rss_bytes,4,6815744.000000,6815744.000000,6832128.000000,6848512.000000,6848512.000000,16384.000000,0.239808,0.479616,no
spin-rxbvml-w1-c1,spin-rxbvml-w1,crexx,rxbvml,c1-idle-handback,E6-C1,no,persistent-worker,256x65536,max_rss_bytes,4,6832128.000000,6844416.000000,6848512.000000,6848512.000000,6848512.000000,0.000000,0.000000,0.239234,no
spin-rxbvml-w2-c0,spin-rxbvml-w2,crexx,rxbvml,c0-owner-only,E6-C0,no,persistent-worker,256x65536,max_rss_bytes,4,6979584.000000,6991872.000000,6995968.000000,6995968.000000,6995968.000000,0.000000,0.000000,0.234192,no
spin-rxbvml-w2-c1,spin-rxbvml-w2,crexx,rxbvml,c1-idle-handback,E6-C1,no,persistent-worker,256x65536,max_rss_bytes,4,6963200.000000,6975488.000000,6979584.000000,6983680.000000,6995968.000000,8192.000000,0.117371,0.469484,no
spin-rxbvml-w4-c0,spin-rxbvml-w4,crexx,rxbvml,c0-owner-only,E6-C0,no,persistent-worker,256x65536,max_rss_bytes,4,7307264.000000,7319552.000000,7331840.000000,7344128.000000,7356416.000000,16384.000000,0.223464,0.670391,no
spin-rxbvml-w4-c1,spin-rxbvml-w4,crexx,rxbvml,c1-idle-handback,E6-C1,no,persistent-worker,256x65536,max_rss_bytes,4,7290880.000000,7303168.000000,7323648.000000,7344128.000000,7356416.000000,24576.000000,0.335570,0.894855,no
spin-rxbvml-w8-c0,spin-rxbvml-w8,crexx,rxbvml,c0-owner-only,E6-C0,no,persistent-worker,256x65536,max_rss_bytes,4,8011776.000000,8011776.000000,8028160.000000,8044544.000000,8044544.000000,16384.000000,0.204082,0.408163,no
spin-rxbvml-w8-c1,spin-rxbvml-w8,crexx,rxbvml,c1-idle-handback,E6-C1,no,persistent-worker,256x65536,max_rss_bytes,4,7979008.000000,7991296.000000,8003584.000000,8015872.000000,8028160.000000,16384.000000,0.204708,0.614125,no
spin-rxtvml-w1-c0,spin-rxtvml-w1,crexx,rxtvml,c0-owner-only,E6-C0,no,persistent-worker,256x65536,max_rss_bytes,4,6864896.000000,6864896.000000,6864896.000000,6864896.000000,6864896.000000,0.000000,0.000000,0.000000,no
spin-rxtvml-w1-c1,spin-rxtvml-w1,crexx,rxtvml,c1-idle-handback,E6-C1,no,persistent-worker,256x65536,max_rss_bytes,4,6864896.000000,6864896.000000,6873088.000000,6885376.000000,6897664.000000,8192.000000,0.119190,0.476758,no
