cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
nr27-sieve-rxvm-baseline,Sieve,crexx,rxvm,baseline,A,no,no,50,elapsed_ns,10,12389000.000000,12504000.000000,13721500.000000,15318250.000000,16135000.000000,1312500.000000,9.565281,27.300222,yes
nr27-sieve-rxvm-candidate,Sieve,crexx,rxvm,candidate,A,no,no,50,elapsed_ns,10,12278000.000000,12700000.000000,14274000.000000,14693000.000000,20767000.000000,1206500.000000,8.452431,59.471767,yes
nr27-sieve-rxbvm-baseline,Sieve,crexx,rxbvm,baseline,A,no,no,50,elapsed_ns,10,12392000.000000,12777000.000000,13732000.000000,14499000.000000,28002000.000000,930000.000000,6.772502,113.676085,yes
nr27-sieve-rxbvm-candidate,Sieve,crexx,rxbvm,candidate,A,no,no,50,elapsed_ns,10,12363000.000000,12780500.000000,14322000.000000,15420000.000000,20843000.000000,1496000.000000,10.445469,59.209608,yes
nr27-permute-rxvm-baseline,Permute,crexx,rxvm,baseline,A,no,no,50,elapsed_ns,10,75784000.000000,76443250.000000,76906000.000000,77955250.000000,81238000.000000,1036500.000000,1.347749,7.091774,no
nr27-permute-rxvm-candidate,Permute,crexx,rxvm,candidate,A,no,no,50,elapsed_ns,10,76093000.000000,77291750.000000,77872500.000000,79081000.000000,83468000.000000,1045500.000000,1.342579,9.470609,no
nr27-permute-rxbvm-baseline,Permute,crexx,rxbvm,baseline,A,no,no,50,elapsed_ns,10,79081000.000000,79755000.000000,80589500.000000,81849750.000000,87539000.000000,1131000.000000,1.403409,10.495164,yes
nr27-permute-rxbvm-candidate,Permute,crexx,rxbvm,candidate,A,no,no,50,elapsed_ns,10,78271000.000000,79109000.000000,79628000.000000,81044750.000000,82959000.000000,1031500.000000,1.295399,5.887376,no
nr27-bounce-rxvm-baseline,Bounce,crexx,rxvm,baseline,A,no,no,100,elapsed_ns,10,301854000.000000,302581250.000000,304210500.000000,305126250.000000,315488000.000000,1525500.000000,0.501462,4.481765,no
nr27-bounce-rxvm-candidate,Bounce,crexx,rxvm,candidate,A,no,no,100,elapsed_ns,10,303717000.000000,304927750.000000,306260000.000000,308537250.000000,317285000.000000,1904500.000000,0.621857,4.430223,no
nr27-bounce-rxbvm-baseline,Bounce,crexx,rxbvm,baseline,A,no,no,100,elapsed_ns,10,299211000.000000,304672500.000000,307028500.000000,312372750.000000,340272000.000000,4728000.000000,1.539922,13.373677,yes
nr27-bounce-rxbvm-candidate,Bounce,crexx,rxbvm,candidate,A,no,no,100,elapsed_ns,10,296749000.000000,299906000.000000,303834500.000000,307570250.000000,325658000.000000,4549000.000000,1.497197,9.514719,no
nr27-base64-rxvm-baseline,Base64,crexx,rxvm,baseline,A,no,no,500,elapsed_ns,10,294207000.000000,315140750.000000,328383500.000000,333708500.000000,367728000.000000,10334000.000000,3.146930,22.388762,yes
nr27-base64-rxvm-candidate,Base64,crexx,rxvm,candidate,A,no,no,500,elapsed_ns,10,278780000.000000,329941250.000000,336459000.000000,341392250.000000,366597000.000000,5464500.000000,1.624121,26.100357,yes
nr27-base64-rxbvm-baseline,Base64,crexx,rxbvm,baseline,A,no,no,500,elapsed_ns,10,256335000.000000,287926250.000000,313700000.000000,339960750.000000,346494000.000000,27518000.000000,8.772075,28.740516,yes
nr27-base64-rxbvm-candidate,Base64,crexx,rxbvm,candidate,A,no,no,500,elapsed_ns,10,297270000.000000,324360750.000000,339556000.000000,355603250.000000,395915000.000000,16250500.000000,4.785809,29.051173,yes
