cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxtvm-control,Sieve,crexx,rxtvm,f1f-control,A,no,startup-included,5500,elapsed_ns,36,1057390000.000000,1077050500.000000,1082669000.000000,1087317000.000000,1130311000.000000,5381000.000000,0.497012,6.735300,no
sieve-rxtvm-candidate,Sieve,crexx,rxtvm,f3c1-cache,A,no,startup-included,5500,elapsed_ns,36,1070367000.000000,1075097500.000000,1083114500.000000,1086211250.000000,1096885000.000000,6526000.000000,0.602522,2.448310,no
sieve-rxbvm-control,Sieve,crexx,rxbvm,f1f-control,A,no,startup-included,5500,elapsed_ns,36,1058097000.000000,1064920000.000000,1067619500.000000,1073259500.000000,1080662000.000000,4143500.000000,0.388106,2.113581,no
sieve-rxbvm-candidate,Sieve,crexx,rxbvm,f3c1-cache,A,no,startup-included,5500,elapsed_ns,36,1052022000.000000,1061652000.000000,1064493500.000000,1070541000.000000,1089813000.000000,4106500.000000,0.385770,3.550139,no
permute-rxtvm-control,Permute,crexx,rxtvm,f1f-control,A,no,startup-included,5000,elapsed_ns,36,1914500000.000000,1930250750.000000,1950651000.000000,1966976750.000000,2024992000.000000,19749000.000000,1.012431,5.664365,no
permute-rxtvm-candidate,Permute,crexx,rxtvm,f3c1-cache,A,no,startup-included,5000,elapsed_ns,36,1922703000.000000,1938508000.000000,1956117500.000000,1975064500.000000,2085895000.000000,17611500.000000,0.900329,8.342648,no
permute-rxbvm-control,Permute,crexx,rxbvm,f1f-control,A,no,startup-included,5000,elapsed_ns,36,1755030000.000000,1774396000.000000,1801165500.000000,1855739500.000000,1918300000.000000,30941000.000000,1.717832,9.064686,no
permute-rxbvm-candidate,Permute,crexx,rxbvm,f3c1-cache,A,no,startup-included,5000,elapsed_ns,36,1754504000.000000,1782927500.000000,1804757500.000000,1851891500.000000,1931895000.000000,27115500.000000,1.502446,9.829077,no
bounce-rxtvm-control,Bounce,crexx,rxtvm,f1f-control,A,no,startup-included,4200,elapsed_ns,36,1142852000.000000,1164065500.000000,1187053000.000000,1215228500.000000,1229192000.000000,27849000.000000,2.346062,7.273475,no
bounce-rxtvm-candidate,Bounce,crexx,rxtvm,f3c1-cache,A,no,startup-included,4200,elapsed_ns,36,1143562000.000000,1165079250.000000,1183255500.000000,1202662000.000000,1248444000.000000,19848500.000000,1.677448,8.863851,no
bounce-rxbvm-control,Bounce,crexx,rxbvm,f1f-control,A,no,startup-included,4200,elapsed_ns,36,1106154000.000000,1118112750.000000,1125555500.000000,1185439000.000000,1258285000.000000,12563500.000000,1.116204,13.516082,yes
bounce-rxbvm-candidate,Bounce,crexx,rxbvm,f3c1-cache,A,no,startup-included,4200,elapsed_ns,36,1107269000.000000,1116930750.000000,1125817500.000000,1185073000.000000,1204431000.000000,13025000.000000,1.156937,8.630351,no
richards-rxtvm-control,Richards,crexx,rxtvm,f1f-control,A,no,startup-included,20,elapsed_ns,36,2084448000.000000,2106269750.000000,2155044000.000000,2213593500.000000,2394927000.000000,54794000.000000,2.542593,14.407084,yes
richards-rxtvm-candidate,Richards,crexx,rxtvm,f3c1-cache,A,no,startup-included,20,elapsed_ns,36,2080230000.000000,2108787000.000000,2141495500.000000,2203787000.000000,2263243000.000000,40087000.000000,1.871916,8.546037,no
richards-rxbvm-control,Richards,crexx,rxbvm,f1f-control,A,no,startup-included,20,elapsed_ns,36,2068167000.000000,2123710500.000000,2161755000.000000,2199132000.000000,2266593000.000000,38547000.000000,1.783135,9.178931,no
richards-rxbvm-candidate,Richards,crexx,rxbvm,f3c1-cache,A,no,startup-included,20,elapsed_ns,36,2058078000.000000,2098125000.000000,2117921500.000000,2202854000.000000,2293207000.000000,39626000.000000,1.870985,11.101875,yes
base64-rxtvm-control,Base64,crexx,rxtvm,f1f-control,A,no,startup-included,2500,elapsed_ns,36,1634434000.000000,1730486250.000000,1800588500.000000,1856366250.000000,2016877000.000000,59054500.000000,3.279733,21.239889,yes
base64-rxtvm-candidate,Base64,crexx,rxtvm,f3c1-cache,A,no,startup-included,2500,elapsed_ns,36,1566299000.000000,1644850000.000000,1701862500.000000,1794507250.000000,1876573000.000000,73731500.000000,4.332401,18.231438,yes
