rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,627780,13,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R17;c1=int:0;c2=label@1086","benchmark_awfy_towers_opt",1056
2,573370,16,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4)","r1=R11;r2=R18;r3=R8;r4=R19","benchmark_awfy_towers_opt",216
3,382600,14,1,2,candidate,"UNLINK_REG(r1) | BR_ID(c1)","r1=R6;c1=label@1137","benchmark_awfy_towers_opt",1082
4,328011,10,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R1;r2=R5","benchmark_awfy_towers_opt",45
5,328010,9,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r3,r1)","r1=R27;r2=R33;c1=int:2;r3=R26","benchmark_awfy_towers_opt",298
6,327870,9,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1)","r1=R33;r2=R31;r3=R27;c1=int:2","benchmark_awfy_towers_opt",295
7,300600,15,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=label@1086;r1=R5;r2=R6;r3=R15;c2=int:3","benchmark_awfy_towers_opt",1060
8,246000,12,1,3,candidate,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1)","r1=R11;c1=int:256;r2=R18","benchmark_awfy_towers_opt",200
9,245870,14,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R7;r2=R8","benchmark_awfy_towers_opt",95
10,245870,14,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3)","r1=R7;r2=R6;c1=int:3;r3=R8","benchmark_awfy_towers_opt",91
11,245840,13,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1)","r1=R27;r2=R32;c1=int:2;r3=R31","benchmark_awfy_towers_opt",286
12,245630,8,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4)","r1=R30;r2=R31;r3=R29;r4=R32","benchmark_awfy_towers_opt",354
13,245540,11,1,2,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1)","r1=R27;r2=R25","benchmark_awfy_towers_opt",333
14,245540,11,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R27;r2=R32;c1=int:2;r3=R25","benchmark_awfy_towers_opt",329
15,191190,11,1,3,candidate,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3)","r1=R8;r2=R5;r3=R6","benchmark_awfy_towers_opt",134
16,163951,3,1,1,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1)","c1=int:1","benchmark_awfy_towers_opt",6
17,163951,3,1,2,candidate,"SETNUMDGTS_INT(c1) | SETNUMFUZ_INT(c2)","c1=int:18;c2=int:0","benchmark_awfy_towers_opt",0
18,163951,3,1,1,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1)","c1=int:1","benchmark_awfy_towers_opt",4
19,163951,3,1,2,candidate,"SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2)","c1=int:0;c2=int:1","benchmark_awfy_towers_opt",2
