workload,runtime,variant,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness,benchmark_metric,benchmark_unit
list,netrexx,object-port,process,warmup,1,31378000,0,pass,,
list,netrexx,object-port,process,recorded,1,31701000,0,pass,,
list,netrexx,object-port,process,recorded,2,31655000,0,pass,,
list,netrexx,object-port,process,recorded,3,31298000,0,pass,,
