entry,section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
lifecycle-retained-baseline,census,call_path,direct_bytecode,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,call_path,direct_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,call_path,dynamic_bytecode,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,call_path,dynamic_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,call_path,external_root,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,call_path,signal_bytecode,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,call_path,signal_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,arity,1,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,callable_kind,procedure,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,callable_kind,method,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,callable_kind,factory,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,callable_kind,native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,callable_kind,unknown,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,frame_disposition,fresh,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,frame_disposition,reused,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,frame_disposition,no_child_native,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,frame_disposition,none_failed,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,call_outcome,success,,1,0,0,0,0,0,,,,,,,,,,,,,,complete
lifecycle-retained-baseline,census,call_outcome,unresolved,,0,0,0,0,0,0,,,,,,,,,,,,,,complete
