cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,4845.904638,4975.921075,5044.899660,5101.857144,5124.931862,65.087339,1.290161,5.530878,no
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,4935.076821,4963.015725,4980.138433,5000.841597,5024.983303,22.811207,0.458044,1.805301,no
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,701.087693,708.506057,713.559928,714.718275,717.539991,3.171336,0.444439,2.305665,no
sieve-netrexx,Sieve,netrexx,netrexx,decimal-rexx-port,A,yes,no,5500,normalized_work_per_second,10,2693.101498,2702.720973,2709.438210,2715.131158,2719.933851,6.699816,0.247277,0.990329,no
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,635.521697,642.861451,647.125122,651.123088,652.498148,4.275240,0.660651,2.623364,no
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,621.785756,631.862382,642.324684,644.529107,648.798917,4.972985,0.774217,4.205531,no
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,311.926581,313.051646,315.287101,317.202919,319.152291,2.469028,0.783105,2.291787,no
permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,yes,no,5000,normalized_work_per_second,20,4110.216271,4292.199730,4354.907109,4450.004577,4564.992714,88.761825,2.038202,10.442851,yes
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,2200,normalized_work_per_second,10,326.053207,326.889701,328.014493,332.646844,334.246942,1.753812,0.534675,2.497979,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,2200,normalized_work_per_second,10,317.551734,322.362202,322.987092,324.011511,326.084620,0.911468,0.282200,2.641866,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,2200,normalized_work_per_second,10,982.607841,987.364067,993.490271,999.809615,1001.892210,7.132801,0.717954,1.941073,no
bounce-netrexx,Bounce,netrexx,netrexx,decimal-rexx-port,A,yes,no,2200,normalized_work_per_second,10,1886.669480,1996.973266,2009.946085,2028.568679,2051.027705,17.133769,0.852449,8.177245,no
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,1.698960,1.726291,1.728169,1.729924,1.739432,0.002206,0.127644,2.341941,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,1.685604,1.718008,1.720309,1.723902,1.728849,0.003432,0.199517,2.513785,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,20,normalized_work_per_second,10,11.393668,11.418825,11.437487,11.460844,11.541673,0.023290,0.203628,1.294039,no
richards-netrexx,Richards,netrexx,netrexx,decimal-rexx-port,A,yes,no,20,normalized_work_per_second,10,17.127570,17.518252,17.702468,17.863760,18.254671,0.210334,1.188161,6.366917,no
base64-rxvm,Base64,crexx,rxvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,20,1263.686355,1509.018584,1579.680010,1644.065676,2022.966332,70.641324,4.471876,48.065429,yes
base64-rxbvm,Base64,crexx,rxbvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,20,1377.633622,1447.605172,1550.916168,1637.436223,1861.922785,103.383285,6.665949,31.226005,yes
base64-oorexx,Base64,oorexx,oorexx,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,2027.609554,2107.863783,2130.118361,2135.503355,2141.263431,6.664906,0.312889,5.335566,no
base64-netrexx,Base64,netrexx,netrexx,decimal-rexx-port,A,yes,no,2500,normalized_work_per_second,10,1784.719942,1822.797589,1840.566810,1855.345493,1860.717135,16.011149,0.869903,4.129010,no
