workload,runtime,variant,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness,benchmark_metric,benchmark_unit
rexxcps,rxvm,direct-only,process,warmup,1,8368246000,0,pass,1196133,cREXX clauses per second
rexxcps,rxvm,direct-only,process,recorded,1,8511303000,0,pass,1176091,cREXX clauses per second
