cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
rxbvm-rxstats-legacy,RCC5DE-rxstats-256x4000,crexx,rxbvm,legacy-rxmath,G,no,steady-state-kernel,16000-calls,benchmark_rate,10,41349.866388,42240.265407,42347.792109,42516.952700,42581.616984,163.343677,0.385719,2.908654,no
rxbvm-rxstats-candidate,RCC5DE-rxstats-256x4000,crexx,rxbvm,candidate-rxstats,G,no,steady-state-kernel,16000-calls,benchmark_rate,10,40880.254071,42588.000719,42703.854192,42995.531328,43037.477573,203.612494,0.476801,5.051590,no
rxtvm-rxstats-legacy,RCC5DE-rxstats-256x4000,crexx,rxtvm,legacy-rxmath,G,no,steady-state-kernel,16000-calls,benchmark_rate,10,41156.285851,41463.715238,42037.450162,42197.350647,42767.255251,511.092860,1.215804,3.832224,no
rxtvm-rxstats-candidate,RCC5DE-rxstats-256x4000,crexx,rxtvm,candidate-rxstats,G,no,steady-state-kernel,16000-calls,benchmark_rate,10,41567.834809,42286.307022,42423.176158,42458.225346,42860.854913,88.307415,0.208158,3.047910,no
rxbvm-rxstats-offset-legacy,RCC5DE-rxstats-offset-1e12,crexx,rxbvm,legacy-rxmath,G,no,cancellation-probe,40-calls,benchmark_rate,10,25889.967638,27605.108226,28923.372930,29277.456092,32000.000000,1110.416752,3.839168,21.124896,yes
rxbvm-rxstats-offset-candidate,RCC5DE-rxstats-offset-1e12,crexx,rxbvm,candidate-rxstats,G,no,cancellation-probe,40-calls,benchmark_rate,10,26402.640264,27908.622288,29250.460949,30024.267860,31872.509960,1325.978430,4.533188,18.700115,yes
rxtvm-rxstats-offset-legacy,RCC5DE-rxstats-offset-1e12,crexx,rxtvm,legacy-rxmath,G,no,cancellation-probe,40-calls,benchmark_rate,10,23405.500293,28793.530716,29261.155816,29558.714678,32310.177706,456.646705,1.560590,30.431735,yes
rxtvm-rxstats-offset-candidate,RCC5DE-rxstats-offset-1e12,crexx,rxtvm,candidate-rxstats,G,no,cancellation-probe,40-calls,benchmark_rate,10,16090.104586,26539.480369,28745.991003,29085.853598,31055.900621,925.925926,3.221061,52.062202,yes
driver-old-help,RCC5E-crexx-driver-help,crexx-driver,old,pre-split-static-set,control,no,process-lifecycle,1-invocation,elapsed_ns,10,11066000.000000,12046750.000000,13297500.000000,13360750.000000,13445000.000000,125000.000000,0.940026,17.890581,yes
driver-new-help,RCC5E-crexx-driver-help,crexx-driver,new,post-split-static-set,control,no,process-lifecycle,1-invocation,elapsed_ns,10,13288000.000000,13328000.000000,13373500.000000,13384250.000000,13456000.000000,35000.000000,0.261712,1.256216,no
