sample_id,stream,line_number,text
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-control-warmup-1,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-candidate-warmup-1,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-control-recorded-1,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-candidate-recorded-1,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-candidate-recorded-2,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-control-recorded-2,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-control-recorded-3,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-candidate-recorded-3,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-candidate-recorded-4,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-control-recorded-4,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-control-recorded-5,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-candidate-recorded-5,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-candidate-recorded-6,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-control-recorded-6,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-control-recorded-7,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
timing-Decimal-cold-9-rxbvm-cold-9-rxbvm-candidate-recorded-7,stdout,1,PASS: RCC-5C decimal mathematics benchmark 9 1 9.28833854
