entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
runtime-interface-retained-c,1,runtime_interface_lookup_compare.main,elapsed,runtime_interface_lookup_compare_opt,procedure,1,711218125,711218125,1,0,.int,,complete
runtime-interface-retained-c,1,runtime_interface_lookup_compare.main,inclusive_body,runtime_interface_lookup_compare_opt,procedure,1,711215417,711215417,1,0,.int,,complete
runtime-interface-retained-c,1,runtime_interface_lookup_compare.main,self,runtime_interface_lookup_compare_opt,procedure,1,322663352,322663352,1,0,.int,,complete
runtime-interface-retained-c,1,runtime_interface_lookup_compare.main,native_child,runtime_interface_lookup_compare_opt,procedure,1,0,0,1,0,.int,,complete
runtime-interface-retained-c,1,runtime_interface_lookup_compare.main,entry_overhead,runtime_interface_lookup_compare_opt,procedure,1,2542,2542,1,0,.int,,complete
runtime-interface-retained-c,1,runtime_interface_lookup_compare.main,exit_overhead,runtime_interface_lookup_compare_opt,procedure,1,166,166,1,0,.int,,complete
runtime-interface-retained-c,2,runtime_interface_lookup_compare.lookup24impl.value,elapsed,runtime_interface_lookup_compare_opt,method,1100000,361000656,328,1100000,0,.int,,complete
runtime-interface-retained-c,2,runtime_interface_lookup_compare.lookup24impl.value,inclusive_body,runtime_interface_lookup_compare_opt,method,1100000,178978572,162,1100000,0,.int,,complete
runtime-interface-retained-c,2,runtime_interface_lookup_compare.lookup24impl.value,self,runtime_interface_lookup_compare_opt,method,1100000,178978572,162,1100000,0,.int,,complete
runtime-interface-retained-c,2,runtime_interface_lookup_compare.lookup24impl.value,native_child,runtime_interface_lookup_compare_opt,method,1100000,0,0,1100000,0,.int,,complete
runtime-interface-retained-c,2,runtime_interface_lookup_compare.lookup24impl.value,entry_overhead,runtime_interface_lookup_compare_opt,method,1100000,128034182,116,1100000,0,.int,,complete
runtime-interface-retained-c,2,runtime_interface_lookup_compare.lookup24impl.value,exit_overhead,runtime_interface_lookup_compare_opt,method,1100000,53987902,49,1100000,0,.int,,complete
runtime-interface-retained-c,3,runtime_interface_lookup_compare.lookup24impl.§factory,elapsed,runtime_interface_lookup_compare_opt,factory,100001,27228285,272,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-c,3,runtime_interface_lookup_compare.lookup24impl.§factory,inclusive_body,runtime_interface_lookup_compare_opt,factory,100001,17622572,176,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-c,3,runtime_interface_lookup_compare.lookup24impl.§factory,self,runtime_interface_lookup_compare_opt,factory,100001,17622572,176,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-c,3,runtime_interface_lookup_compare.lookup24impl.§factory,native_child,runtime_interface_lookup_compare_opt,factory,100001,0,0,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-c,3,runtime_interface_lookup_compare.lookup24impl.§factory,entry_overhead,runtime_interface_lookup_compare_opt,factory,100001,4893728,48,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-c,3,runtime_interface_lookup_compare.lookup24impl.§factory,exit_overhead,runtime_interface_lookup_compare_opt,factory,100001,4711985,47,100001,0,.runtime_interface_lookup_compare..lookup24impl,,complete
runtime-interface-retained-c,4,rxfnsb.time,elapsed,time,procedure,4,323124,80781,4,0,.string,?option=.string,complete
