rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
11,280900,1,1,5,candidate,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | COPY_REG_REG(r1,r4) | REFVALID_REG_REG(r5,r1)","r1=R3;r2=R1;r3=R16;r4=R17;r5=R11","benchmark_awfy_list_noopt",524
12,280900,1,1,4,candidate,"NULL_REG(r1) | NULL_REG(r2) | COPY_REG_REG(r1,r3) | COPY_REG_REG(r2,r4)","r1=R1;r2=R3;r3=R16;r4=R17","benchmark_awfy_list_noopt",522
13,280900,1,1,5,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | SETTP_REG_INT(r4,c1)","r1=R4;r2=R6;r3=R8;r4=R31;c1=int:256","benchmark_awfy_list_noopt",605
14,280900,1,1,5,candidate,"NULL_REG(r1) | NULL_REG(r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c1)","r1=R6;r2=R8;r3=R31;c1=int:256;r4=R33","benchmark_awfy_list_noopt",607
15,280900,1,1,5,candidate,"NULL_REG(r1) | SETTP_REG_INT(r2,c1) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c1)","r1=R8;r2=R31;c1=int:256;r3=R33;r4=R32","benchmark_awfy_list_noopt",609
16,280900,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1) | NULL_REG(r2) | COPY_REG_REG(r1,r3)","c1=int:18;c2=int:1;r1=R1;r2=R3;r3=R16","benchmark_awfy_list_noopt",518
17,280900,1,1,6,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SETTP_REG_INT(r3,c1) | CALL3_REG_FUNC_REG_REG_REG(r4,c2,r1,r2,r3)","r1=R31;c1=int:256;r2=R33;r3=R32;r4=R24;c2=func@30808","benchmark_awfy_list_noopt",611
18,280900,5,1,7,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SETTP_REG_INT(r3,c1) | CALL4_REG_FUNC_REG_REG_REG_REG(r4,c2,r5,r1,r2,r3)","r1=R3;c1=int:256;r2=R4;r3=R5;r4=R2;c2=func@23352;r5=R17","benchmark_awfy_list_noopt",410
19,280900,5,1,5,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c1)","r1=R17;c1=int:256;r2=R3;r3=R4;r4=R5","benchmark_awfy_list_noopt",407
20,210700,1,1,4,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | LOAD_REG_INT(r3,c1) | RET_REG(r3)","r1=R9;r2=R10;r3=R13;c1=int:0","benchmark_awfy_list_noopt",584
21,210700,1,1,4,candidate,"UNLINKN_REG_REG(r1,r2) | ENDLIFE_REG(r2) | ENDLIFE_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R10;r2=R9;r3=R13;c1=int:0","benchmark_awfy_list_noopt",581
22,70200,1,1,5,candidate,"BRF_ID_REG(c1,r1) | UNLINK_REG(r2) | LINKREF_REG_REG(r2,r3) | UNLINK_REG(r4)","c1=label@754;r1=R24;r2=R23;r3=R32;r4=R22","benchmark_awfy_list_noopt",626
23,70200,1,1,5,candidate,"BTOI_REG(r1) | IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c3)","r1=R12;c1=int:0;c2=label@555;r2=R13;c3=int:1","benchmark_awfy_list_noopt",541
24,70200,1,1,5,candidate,"IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c3) | RET_REG(r2)","r1=R12;c1=int:0;c2=label@555;r2=R13;c3=int:1","benchmark_awfy_list_noopt",543
25,6200,2,1,7,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | MINLINKATTR1_REG_REG_REG_INT(r4,r1,r3,c3) | UNLINK_REG(r3)","r1=R4;r2=R11;c1=int:2;r3=R6;c2=int:1;r4=R5;c3=int:0","benchmark_awfy_list_noopt",276
26,3400,1,1,6,candidate,"NULL_REG(r1) | NULL_REG(r2) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R3;r2=R5;r3=R11;r4=R20;c1=int:0;c2=label@463","benchmark_awfy_list_noopt",446
27,3400,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1) | NULL_REG(r2) | IEQ_REG_REG_INT(r3,r4,c3)","c1=int:18;c2=int:1;r1=R3;r2=R5;r3=R11;r4=R20;c3=int:0","benchmark_awfy_list_noopt",442
28,3100,1,1,5,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c2) | IADD_REG_REG_INT(r3,r2,c2)","r1=R11;c1=int:18;c2=int:1;r2=R5;r3=R6","benchmark_awfy_list_noopt",256
29,3100,1,1,7,candidate,"COPY_REG_REG(r1,r2) | UNLINKN_REG_REG(r1,r3) | LINKATTR1_REG_REG_INT(r4,r5,c1) | LINKATTR1_REG_REG_INT(r2,r5,c2)","r1=R5;r2=R9;r3=R4;r4=R7;r5=R11;c1=int:2;c2=int:1","benchmark_awfy_list_noopt",295
30,3100,1,1,6,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ISETATTR1_REG_INT_REG(r3,c1,r1) | LINKATTR1_REG_REG_INT(r4,r3,c2)","r1=R6;r2=R5;c1=int:1;r3=R11;r4=R4;c2=int:2","benchmark_awfy_list_noopt",266
31,3100,1,1,7,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c2) | LINKATTR1_REG_REG_INT(r2,r1,c1) | MINLINKATTR1_REG_REG_REG_INT(r4,r3,r2,c3)","r1=R11;c1=int:1;r2=R6;r3=R4;c2=int:2;r4=R5;c3=int:0","benchmark_awfy_list_noopt",272
32,3100,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | SETTP_REG_INT(r3,c2) | SETTP_REG_INT(r4,c2) | CALL3_REG_FUNC_REG_REG_REG(r5,c3,r3,r1,r4)","r1=R16;r2=R20;c1=int:1;r3=R19;c2=int:256;r4=R21;r5=R5;c3=func@21392","benchmark_awfy_list_noopt",463
33,3100,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1) | UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3)","r1=R5;r2=R11;c1=int:1;r3=R6","benchmark_awfy_list_noopt",262
34,3100,1,1,9,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINLINKATTR1_REG_REG_REG_INT(r3,r4,r1,c2) | UNLINK_REG(r1) | CALL1_REG_FUNC_REG(r5,c3,r6)","r1=R6;r2=R11;c1=int:1;r3=R5;r4=R4;c2=int:0;r5=R9;c3=func@9248;r6=R12","benchmark_awfy_list_noopt",280
35,3100,1,1,7,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINLINKATTR1_REG_REG_REG_INT(r3,r4,r1,c2) | UNLINK_REG(r1) | MKREF_REG_REG(r5,r3)","r1=R9;r2=R11;c1=int:1;r3=R8;r4=R7;c2=int:0;r5=R0","benchmark_awfy_list_noopt",305
36,3100,1,1,5,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | UNLINK_REG(r3) | MKREF_REG_REG(r4,r1) | UNLINKN_REG_REG(r1,r2)","r1=R8;r2=R7;r3=R9;c1=int:0;r4=R0","benchmark_awfy_list_noopt",309
37,3100,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2) | IADD_REG_REG_INT(r3,r1,c2) | UNLINK_REG(r1)","c1=int:18;c2=int:1;r1=R5;r2=R11;r3=R6","benchmark_awfy_list_noopt",258
38,3100,1,1,7,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | NUMSCI_INT_INT_INT(c3,c4,c4) | ISETATTR1_REG_INT_REG(r1,c5,r2)","r1=R1;c1=int:3;c2=string@10;c3=int:18;c4=int:1;c5=int:2;r2=R4","benchmark_awfy_list_noopt",143
39,3100,1,1,6,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | NUMSCI_INT_INT_INT(c2,c3,c3) | ISETATTR1_REG_INT_REG(r1,c4,r2) | RET_REG(r1)","r1=R1;c1=string@10;c2=int:18;c3=int:1;c4=int:2;r2=R4","benchmark_awfy_list_noopt",146
40,3100,1,1,9,candidate,"UNLINKN_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_INT(r5,r4,c2) | MINLINKATTR1_REG_REG_REG_INT(r6,r3,r5,c3)","r1=R5;r2=R4;r3=R7;r4=R11;c1=int:2;r5=R9;c2=int:1;r6=R8;c3=int:0","benchmark_awfy_list_noopt",298
41,3100,1,1,6,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c1)","r1=R5;r2=R11;c1=int:1;r3=R6;r4=R4;c2=int:2","benchmark_awfy_list_noopt",270
42,3100,1,1,4,candidate,"UNLINK_REG(r1) | MKREF_REG_REG(r2,r3) | UNLINKN_REG_REG(r3,r4) | RET_REG(r2)","r1=R9;r2=R0;r3=R8;r4=R7","benchmark_awfy_list_noopt",314
43,2800,1,1,5,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c2) | COPY_REG_REG(r2,r3)","r1=R5;c1=int:18;c2=int:1;r2=R3;r3=R6","benchmark_awfy_list_noopt",221
44,2800,1,1,7,candidate,"BRF_ID_REG(c1,r1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2) | CALL2_REG_FUNC_REG_REG(r4,c3,r2,r3)","c1=label@514;r1=R17;r2=R2;c2=int:256;r3=R5;r4=R12;c3=func@13448","benchmark_awfy_list_noopt",500
45,2800,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3) | UNLINK_REG(r1) | RET()","r1=R3;r2=R5;c1=int:1;r3=R6","benchmark_awfy_list_noopt",227
46,2800,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2) | COPY_REG_REG(r1,r3) | UNLINK_REG(r1)","c1=int:18;c2=int:1;r1=R3;r2=R5;r3=R6","benchmark_awfy_list_noopt",223
47,2800,1,1,5,candidate,"REFVALID_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | SETTP_REG_INT(r3,c2) | SETTP_REG_INT(r2,c2)","r1=R17;r2=R5;c1=label@514;r3=R2;c2=int:256","benchmark_awfy_list_noopt",497
48,2800,1,1,5,candidate,"UNLINK_REG(r1) | LINKREF_REG_REG(r1,r2) | REFVALID_REG_REG(r3,r4) | BRF_ID_REG(c1,r3)","r1=R2;r2=R3;r3=R17;r4=R5;c1=label@514","benchmark_awfy_list_noopt",492
49,1000,1,1,5,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c2) | REFVALID_REG_REG(r3,r2)","r1=R6;c1=int:18;c2=int:1;r2=R2;r3=R3","benchmark_awfy_list_noopt",159
50,1000,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | REFVALID_REG_REG(r3,r1) | UNLINK_REG(r1) | BTOI_REG(r3)","r1=R2;r2=R6;c1=int:1;r3=R3","benchmark_awfy_list_noopt",165
51,1000,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2) | REFVALID_REG_REG(r3,r1) | UNLINK_REG(r1)","c1=int:18;c2=int:1;r1=R2;r2=R6;r3=R3","benchmark_awfy_list_noopt",161
52,1000,1,1,3,candidate,"REFVALID_REG_REG(r1,r2) | UNLINK_REG(r2) | BTOI_REG(r1) | IEQ_REG_REG_INT(r1,r1,c1)","r1=R3;r2=R2;c1=int:0","benchmark_awfy_list_noopt",169
53,1000,1,1,4,candidate,"UNLINK_REG(r1) | BTOI_REG(r2) | IEQ_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c2,r2)","r1=R2;r2=R3;c1=int:0;c2=label@185","benchmark_awfy_list_noopt",172
54,900,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r3) | LINKREF_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R3;r2=R6;c1=int:1;r3=R0","benchmark_awfy_list_noopt",185
55,900,1,1,3,candidate,"UNLINK_REG(r1) | LINKREF_REG_REG(r1,r2) | UNLINK_REG(r2) | SETTP_REG_INT(r1,c1)","r1=R0;r2=R3;c1=int:256","benchmark_awfy_list_noopt",189
56,300,1,1,5,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r3) | RET_REG(r3)","r1=R11;r2=R20;c1=int:0;c2=label@463;r3=R12","benchmark_awfy_list_noopt",450
57,300,3,1,7,candidate,"LOAD_REG_INT(r1,c1) | MKREF_REG_REG(r2,r3) | SETTP_REG_INT(r4,c2) | SETTP_REG_INT(r2,c3)","r1=R13;c1=int:15;r2=R14;r3=R0;r4=R17;c2=int:256;c3=int:768","benchmark_awfy_list_noopt",353
58,300,3,1,8,candidate,"MKREF_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2) | CALL3_REG_FUNC_REG_REG_REG(r4,c3,r3,r5,r1)","r1=R14;r2=R0;r3=R17;c1=int:256;c2=int:768;r4=R3;c3=func@21392;r5=R13","benchmark_awfy_list_noopt",356
59,300,1,1,6,candidate,"NULL_REG(r1) | IEQ_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2) | NULL_REG(r4)","r1=R5;r2=R11;r3=R20;c1=int:0;c2=label@463;r4=R12","benchmark_awfy_list_noopt",448
60,100,1,1,4,candidate,"BTOI_REG(r1) | IEQ_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | RET_INT(c3)","r1=R3;c1=int:0;c2=label@185;c3=int:1","benchmark_awfy_list_noopt",174
61,100,1,1,5,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | CALL_REG_FUNC(r4,c1)","r1=R3;r2=R4;r3=R5;r4=R0;c1=func@14728","benchmark_awfy_list_noopt",344
62,100,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r1,c3) | ISETATTR1_REG_INT_REG(r2,c2,r1) | RET_REG(r2)","c1=int:18;c2=int:1;r1=R2;c3=int:0;r2=R0","benchmark_awfy_list_noopt",243
63,100,1,1,7,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | NUMSCI_INT_INT_INT(c3,c4,c4) | LOAD_REG_INT(r2,c5)","r1=R0;c1=int:3;c2=string@8;c3=int:18;c4=int:1;r2=R2;c5=int:0","benchmark_awfy_list_noopt",237
64,100,1,1,5,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | NUMSCI_INT_INT_INT(c3,c4,c4) | RET_REG(r1)","r1=R0;c1=int:0;c2=string@9;c3=int:18;c4=int:1","benchmark_awfy_list_noopt",324
65,100,1,1,6,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | NUMSCI_INT_INT_INT(c2,c3,c3) | LOAD_REG_INT(r2,c4) | ISETATTR1_REG_INT_REG(r1,c3,r2)","r1=R0;c1=string@8;c2=int:18;c3=int:1;r2=R2;c4=int:0","benchmark_awfy_list_noopt",240
66,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2) | IGETUNLINK_REG_REG(r4,r2)","c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1;r4=R1","benchmark_awfy_list_noopt",27
67,1,1,1,4,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R10;r2=R2;c1=string@7848;c2=int:0","benchmark_awfy_list_noopt",121
68,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r1,r1,r3)","r1=R10;c1=string@7288;r2=R1;c2=string@7440;r3=R2","benchmark_awfy_list_noopt",111
69,1,1,1,5,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R6;r2=R1;r3=R10;c1=string@7288;c2=string@7440","benchmark_awfy_list_noopt",107
70,1,1,1,6,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINLINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R4;r2=R0;c1=int:0;c2=int:1;c3=label@39;r3=R5","benchmark_awfy_list_noopt",19
71,1,1,1,5,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c1) | STOI_REG(r2)","r1=R4;c1=int:1;c2=label@39;r2=R5;r3=R0","benchmark_awfy_list_noopt",23
72,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R2;r2=R10;c1=string@7848","benchmark_awfy_list_noopt",119
73,1,1,1,5,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R1;r2=R10;c1=string@7288;c2=string@7440;r3=R2","benchmark_awfy_list_noopt",109
74,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c3,r2)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0;c3=label@39","benchmark_awfy_list_noopt",16
75,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | CALL_REG_FUNC(r4,c3)","r1=R5;c1=int:1;r2=R4;r3=R1;c2=label@107;r4=R6;c3=func@5152","benchmark_awfy_list_noopt",61
76,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R2;c1=int:0;r2=R5;c2=int:1;r3=R4;r4=R1;c3=label@107","benchmark_awfy_list_noopt",58
77,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | ILT_REG_REG_INT(r1,r3,c1)","r1=R5;r2=R0;c1=int:1;r3=R1","benchmark_awfy_list_noopt",30
78,1,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | COPY_REG_REG(r2,r1) | BR_ID(c5)","c1=int:18;c2=int:1;c3=label@13;r1=R12;c4=int:512;r2=R0;c5=label@16","benchmark_awfy_list_noopt",0
79,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)","r1=R10;c1=string@7440;r2=R2","benchmark_awfy_list_noopt",115
80,1,1,1,4,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R5;r2=R1;c1=int:1;c2=label@58","benchmark_awfy_list_noopt",34
