cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
d3-cal-mc-common18-arithmetic,DECIMAL-D3-cal-common18-arithmetic,crexx,adapter,D0-mc-current,D,no,steady-adapter,2000000,elapsed_ns,8,118336000.000000,122241500.000000,126159000.000000,128058500.000000,131555000.000000,3028000.000000,2.400146,10.478048,yes
d3-cal-decquad-common18-arithmetic,DECIMAL-D3-cal-common18-arithmetic,crexx,adapter,D3-decQuad-fixed34,D,no,steady-adapter,2000000,elapsed_ns,8,215243000.000000,220393500.000000,226886000.000000,228275500.000000,236781000.000000,3329500.000000,1.467477,9.492873,no
d3-cal-mc-classic9-arithmetic,DECIMAL-D3-cal-classic9-arithmetic,crexx,adapter,D0-mc-current,D,no,steady-adapter,2000000,elapsed_ns,8,139047000.000000,139983000.000000,146211000.000000,146629750.000000,146976000.000000,611000.000000,0.417889,5.422985,no
d3-cal-decquad-classic9-arithmetic,DECIMAL-D3-cal-classic9-arithmetic,crexx,adapter,D3-decQuad-fixed34,D,no,steady-adapter,2000000,elapsed_ns,8,405447000.000000,411379250.000000,414895500.000000,417714750.000000,425988000.000000,3689000.000000,0.889140,4.950885,no
d3-cal-mc-common18-conversion,DECIMAL-D3-cal-common18-conversion,crexx,adapter,D0-mc-current,D,no,steady-adapter,1000000,elapsed_ns,8,56671000.000000,64595750.000000,68168000.000000,70107500.000000,87753000.000000,2679000.000000,3.929996,45.596174,yes
d3-cal-decquad-common18-conversion,DECIMAL-D3-cal-common18-conversion,crexx,adapter,D3-decQuad-fixed34,D,no,steady-adapter,1000000,elapsed_ns,8,94925000.000000,97768250.000000,102472500.000000,105048250.000000,110361000.000000,3886500.000000,3.792725,15.063554,yes
d3-cal-mc-classic9-conversion,DECIMAL-D3-cal-classic9-conversion,crexx,adapter,D0-mc-current,D,no,steady-adapter,1000000,elapsed_ns,8,57542000.000000,59485750.000000,63949000.000000,68575000.000000,71107000.000000,4665000.000000,7.294876,21.212216,yes
d3-cal-decquad-classic9-conversion,DECIMAL-D3-cal-classic9-conversion,crexx,adapter,D3-decQuad-fixed34,D,no,steady-adapter,1000000,elapsed_ns,8,101523000.000000,103323000.000000,109019500.000000,113860000.000000,117284000.000000,5768000.000000,5.290797,14.457047,yes
d3-cal-mc-common18-compare,DECIMAL-D3-cal-common18-compare,crexx,adapter,D0-mc-current,D,no,steady-adapter,5000000,elapsed_ns,8,121980000.000000,126867000.000000,130411500.000000,131919500.000000,139738000.000000,2905000.000000,2.227564,13.616897,yes
d3-cal-decquad-common18-compare,DECIMAL-D3-cal-common18-compare,crexx,adapter,D3-decQuad-fixed34,D,no,steady-adapter,5000000,elapsed_ns,8,147207000.000000,154999500.000000,157777500.000000,161162000.000000,162308000.000000,3696500.000000,2.342856,9.571073,no
