workload,vm,metric,pairs,before_median,after_median,min_percent,q1_percent,median_percent,q3_percent,max_percent,mean_percent,mean_95_ci_low_percent,mean_95_ci_high_percent,interval_result,favorable,total
Sieve-work500,rxbvm,elapsed_ns,12,129392000.000000,141053000.000000,7.247823,8.230769,9.181412,10.584830,23.215409,10.730774,7.810599,13.650949,clear_adverse,0,12
