entry,name,value
sieve-opt-retained,schema_version,4
sieve-opt-retained,vm_mode,rxvm
sieve-opt-retained,result,0
sieve-opt-retained,timer_read_min_ns,41
sieve-opt-retained,timer_zero_deltas,749
sieve-opt-retained,interrupt_polls,9519232
sieve-opt-retained,invalid_events,0
sieve-opt-retained,counter_overflow,0
sieve-opt-retained,procedure_tracking_unavailable,0
sieve-opt-retained,allocation_tracking_unavailable,0
sieve-opt-retained,census_tracking_unavailable,0
sieve-opt-stripped,schema_version,4
sieve-opt-stripped,vm_mode,rxvm
sieve-opt-stripped,result,0
sieve-opt-stripped,timer_read_min_ns,41
sieve-opt-stripped,timer_zero_deltas,736
sieve-opt-stripped,interrupt_polls,9519232
sieve-opt-stripped,invalid_events,0
sieve-opt-stripped,counter_overflow,0
sieve-opt-stripped,procedure_tracking_unavailable,0
sieve-opt-stripped,allocation_tracking_unavailable,0
sieve-opt-stripped,census_tracking_unavailable,0
permute-opt-retained,schema_version,4
permute-opt-retained,vm_mode,rxvm
permute-opt-retained,result,0
permute-opt-retained,timer_read_min_ns,41
permute-opt-retained,timer_zero_deltas,731
permute-opt-retained,interrupt_polls,27600883
permute-opt-retained,invalid_events,0
permute-opt-retained,counter_overflow,0
permute-opt-retained,procedure_tracking_unavailable,0
permute-opt-retained,allocation_tracking_unavailable,0
permute-opt-retained,census_tracking_unavailable,0
permute-opt-stripped,schema_version,4
permute-opt-stripped,vm_mode,rxvm
permute-opt-stripped,result,0
permute-opt-stripped,timer_read_min_ns,41
permute-opt-stripped,timer_zero_deltas,748
permute-opt-stripped,interrupt_polls,27600883
permute-opt-stripped,invalid_events,0
permute-opt-stripped,counter_overflow,0
permute-opt-stripped,procedure_tracking_unavailable,0
permute-opt-stripped,allocation_tracking_unavailable,0
permute-opt-stripped,census_tracking_unavailable,0
mandelbrot-opt-retained,schema_version,4
mandelbrot-opt-retained,vm_mode,rxvm
mandelbrot-opt-retained,result,0
mandelbrot-opt-retained,timer_read_min_ns,41
mandelbrot-opt-retained,timer_zero_deltas,752
mandelbrot-opt-retained,interrupt_polls,130268762
mandelbrot-opt-retained,invalid_events,0
mandelbrot-opt-retained,counter_overflow,0
mandelbrot-opt-retained,procedure_tracking_unavailable,0
mandelbrot-opt-retained,allocation_tracking_unavailable,0
mandelbrot-opt-retained,census_tracking_unavailable,0
mandelbrot-opt-stripped,schema_version,4
mandelbrot-opt-stripped,vm_mode,rxvm
mandelbrot-opt-stripped,result,0
mandelbrot-opt-stripped,timer_read_min_ns,41
mandelbrot-opt-stripped,timer_zero_deltas,765
mandelbrot-opt-stripped,interrupt_polls,130268762
mandelbrot-opt-stripped,invalid_events,0
mandelbrot-opt-stripped,counter_overflow,0
mandelbrot-opt-stripped,procedure_tracking_unavailable,0
mandelbrot-opt-stripped,allocation_tracking_unavailable,0
mandelbrot-opt-stripped,census_tracking_unavailable,0
towers-opt-retained,schema_version,4
towers-opt-retained,vm_mode,rxvm
towers-opt-retained,result,0
towers-opt-retained,timer_read_min_ns,41
towers-opt-retained,timer_zero_deltas,761
towers-opt-retained,interrupt_polls,10735813
towers-opt-retained,invalid_events,0
towers-opt-retained,counter_overflow,0
towers-opt-retained,procedure_tracking_unavailable,0
towers-opt-retained,allocation_tracking_unavailable,0
towers-opt-retained,census_tracking_unavailable,0
towers-opt-stripped,schema_version,4
towers-opt-stripped,vm_mode,rxvm
towers-opt-stripped,result,0
towers-opt-stripped,timer_read_min_ns,41
towers-opt-stripped,timer_zero_deltas,764
