entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
sieve-opt-retained,1,awfy_sieve.main,elapsed,benchmark_awfy_sieve_opt,procedure,1,228985416,228985416,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,inclusive_body,benchmark_awfy_sieve_opt,procedure,1,228967667,228967667,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,self,benchmark_awfy_sieve_opt,procedure,1,228967667,228967667,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,native_child,benchmark_awfy_sieve_opt,procedure,1,0,0,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,entry_overhead,benchmark_awfy_sieve_opt,procedure,1,17333,17333,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,exit_overhead,benchmark_awfy_sieve_opt,procedure,1,416,416,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,elapsed,benchmark_awfy_sieve_opt,procedure,1,230008125,230008125,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,inclusive_body,benchmark_awfy_sieve_opt,procedure,1,230004417,230004417,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,self,benchmark_awfy_sieve_opt,procedure,1,230004417,230004417,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,native_child,benchmark_awfy_sieve_opt,procedure,1,0,0,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,entry_overhead,benchmark_awfy_sieve_opt,procedure,1,3375,3375,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,exit_overhead,benchmark_awfy_sieve_opt,procedure,1,333,333,1,0,.int,,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,elapsed,benchmark_awfy_permute_opt,method,432950,3615599439,8351,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,inclusive_body,benchmark_awfy_permute_opt,method,432950,3528535857,8149,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,self,benchmark_awfy_permute_opt,method,432950,690616831,1595,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,native_child,benchmark_awfy_permute_opt,method,432950,0,0,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,entry_overhead,benchmark_awfy_permute_opt,method,432950,71339637,164,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,exit_overhead,benchmark_awfy_permute_opt,method,432950,15723945,36,432950,0,.void,n=.int,complete
permute-opt-retained,2,awfy_permute.main,elapsed,benchmark_awfy_permute_opt,procedure,1,778490792,778490792,1,0,.int,,complete
permute-opt-retained,2,awfy_permute.main,inclusive_body,benchmark_awfy_permute_opt,procedure,1,778486750,778486750,1,0,.int,,complete
permute-opt-retained,2,awfy_permute.main,self,benchmark_awfy_permute_opt,procedure,1,806337,806337,1,0,.int,,complete
permute-opt-retained,2,awfy_permute.main,native_child,benchmark_awfy_permute_opt,procedure,1,0,0,1,0,.int,,complete
permute-opt-retained,2,awfy_permute.main,entry_overhead,benchmark_awfy_permute_opt,procedure,1,3458,3458,1,0,.int,,complete
permute-opt-retained,2,awfy_permute.main,exit_overhead,benchmark_awfy_permute_opt,procedure,1,584,584,1,0,.int,,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,elapsed,benchmark_awfy_permute_opt,method,432950,3786469978,8745,432950,0,.void,n=.int,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,inclusive_body,benchmark_awfy_permute_opt,method,432950,3688391583,8519,432950,0,.void,n=.int,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,self,benchmark_awfy_permute_opt,method,432950,715689312,1653,432950,0,.void,n=.int,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,native_child,benchmark_awfy_permute_opt,method,432950,0,0,432950,0,.void,n=.int,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,entry_overhead,benchmark_awfy_permute_opt,method,432950,80443091,185,432950,0,.void,n=.int,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,exit_overhead,benchmark_awfy_permute_opt,method,432950,17635304,40,432950,0,.void,n=.int,complete
permute-opt-stripped,2,awfy_permute.main,elapsed,benchmark_awfy_permute_opt,procedure,1,814618875,814618875,1,0,.int,,complete
permute-opt-stripped,2,awfy_permute.main,inclusive_body,benchmark_awfy_permute_opt,procedure,1,814616125,814616125,1,0,.int,,complete
permute-opt-stripped,2,awfy_permute.main,self,benchmark_awfy_permute_opt,procedure,1,848418,848418,1,0,.int,,complete
permute-opt-stripped,2,awfy_permute.main,native_child,benchmark_awfy_permute_opt,procedure,1,0,0,1,0,.int,,complete
permute-opt-stripped,2,awfy_permute.main,entry_overhead,benchmark_awfy_permute_opt,procedure,1,2459,2459,1,0,.int,,complete
permute-opt-stripped,2,awfy_permute.main,exit_overhead,benchmark_awfy_permute_opt,procedure,1,291,291,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,elapsed,benchmark_awfy_mandelbrot_opt,procedure,1,3082400667,3082400667,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,inclusive_body,benchmark_awfy_mandelbrot_opt,procedure,1,3082398166,3082398166,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,self,benchmark_awfy_mandelbrot_opt,procedure,1,3082398166,3082398166,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,native_child,benchmark_awfy_mandelbrot_opt,procedure,1,0,0,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,entry_overhead,benchmark_awfy_mandelbrot_opt,procedure,1,2084,2084,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,exit_overhead,benchmark_awfy_mandelbrot_opt,procedure,1,417,417,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,elapsed,benchmark_awfy_mandelbrot_opt,procedure,1,3126965000,3126965000,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,inclusive_body,benchmark_awfy_mandelbrot_opt,procedure,1,3126961958,3126961958,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,self,benchmark_awfy_mandelbrot_opt,procedure,1,3126961958,3126961958,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,native_child,benchmark_awfy_mandelbrot_opt,procedure,1,0,0,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,entry_overhead,benchmark_awfy_mandelbrot_opt,procedure,1,2167,2167,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,exit_overhead,benchmark_awfy_mandelbrot_opt,procedure,1,875,875,1,0,.int,,complete
towers-opt-retained,1,awfy_towers.towersbenchmark.movedisks,elapsed,benchmark_awfy_towers_opt,method,81900,11144681891,136076,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-retained,1,awfy_towers.towersbenchmark.movedisks,inclusive_body,benchmark_awfy_towers_opt,method,81900,11126037392,135849,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-retained,1,awfy_towers.towersbenchmark.movedisks,self,benchmark_awfy_towers_opt,method,81900,627528278,7662,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-retained,1,awfy_towers.towersbenchmark.movedisks,native_child,benchmark_awfy_towers_opt,method,81900,0,0,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-retained,1,awfy_towers.towersbenchmark.movedisks,entry_overhead,benchmark_awfy_towers_opt,method,81900,14632379,178,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-retained,1,awfy_towers.towersbenchmark.movedisks,exit_overhead,benchmark_awfy_towers_opt,method,81900,4012120,48,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-retained,2,awfy_towers.main,elapsed,benchmark_awfy_towers_opt,procedure,1,1017030834,1017030834,1,0,.int,,complete
towers-opt-retained,2,awfy_towers.main,inclusive_body,benchmark_awfy_towers_opt,procedure,1,1017027875,1017027875,1,0,.int,,complete
towers-opt-retained,2,awfy_towers.main,self,benchmark_awfy_towers_opt,procedure,1,459540,459540,1,0,.int,,complete
towers-opt-retained,2,awfy_towers.main,native_child,benchmark_awfy_towers_opt,procedure,1,0,0,1,0,.int,,complete
towers-opt-retained,2,awfy_towers.main,entry_overhead,benchmark_awfy_towers_opt,procedure,1,2750,2750,1,0,.int,,complete
towers-opt-retained,2,awfy_towers.main,exit_overhead,benchmark_awfy_towers_opt,procedure,1,209,209,1,0,.int,,complete
towers-opt-retained,3,awfy_towers.towersbenchmark.pushdisk,elapsed,benchmark_awfy_towers_opt,method,82050,370395558,4514,82050,0,.void,"disk=.towersdisk,pile=.int",complete
towers-opt-retained,3,awfy_towers.towersbenchmark.pushdisk,inclusive_body,benchmark_awfy_towers_opt,method,82050,352359282,4294,82050,0,.void,"disk=.towersdisk,pile=.int",complete
towers-opt-retained,3,awfy_towers.towersbenchmark.pushdisk,self,benchmark_awfy_towers_opt,method,82050,352359282,4294,82050,0,.void,"disk=.towersdisk,pile=.int",complete
towers-opt-retained,3,awfy_towers.towersbenchmark.pushdisk,native_child,benchmark_awfy_towers_opt,method,82050,0,0,82050,0,.void,"disk=.towersdisk,pile=.int",complete
towers-opt-retained,3,awfy_towers.towersbenchmark.pushdisk,entry_overhead,benchmark_awfy_towers_opt,method,82050,14732289,179,82050,0,.void,"disk=.towersdisk,pile=.int",complete
towers-opt-retained,3,awfy_towers.towersbenchmark.pushdisk,exit_overhead,benchmark_awfy_towers_opt,method,82050,3303987,40,82050,0,.void,"disk=.towersdisk,pile=.int",complete
towers-opt-stripped,1,awfy_towers.towersbenchmark.movedisks,elapsed,benchmark_awfy_towers_opt,method,81900,11260443612,137490,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-stripped,1,awfy_towers.towersbenchmark.movedisks,inclusive_body,benchmark_awfy_towers_opt,method,81900,11241367013,137257,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-stripped,1,awfy_towers.towersbenchmark.movedisks,self,benchmark_awfy_towers_opt,method,81900,635901150,7764,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-stripped,1,awfy_towers.towersbenchmark.movedisks,native_child,benchmark_awfy_towers_opt,method,81900,0,0,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-stripped,1,awfy_towers.towersbenchmark.movedisks,entry_overhead,benchmark_awfy_towers_opt,method,81900,14531231,177,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-stripped,1,awfy_towers.towersbenchmark.movedisks,exit_overhead,benchmark_awfy_towers_opt,method,81900,4545368,55,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-stripped,2,awfy_towers.main,elapsed,benchmark_awfy_towers_opt,procedure,1,1027994458,1027994458,1,0,.int,,complete
towers-opt-stripped,2,awfy_towers.main,inclusive_body,benchmark_awfy_towers_opt,procedure,1,1027991125,1027991125,1,0,.int,,complete
towers-opt-stripped,2,awfy_towers.main,self,benchmark_awfy_towers_opt,procedure,1,489211,489211,1,0,.int,,complete
towers-opt-stripped,2,awfy_towers.main,native_child,benchmark_awfy_towers_opt,procedure,1,0,0,1,0,.int,,complete
