entry,pair,workload,variant,mode,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,warmup,1,13737000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,warmup,2,14943000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,1,13935000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,2,13948000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,3,14667000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,4,14194000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,5,13708000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,6,14090000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,7,13786000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,warmup,1,19527000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,warmup,2,19520000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,1,19412000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,2,16069000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,3,15778000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,4,16515000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,5,18789000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,6,16443000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,7,15276000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,warmup,1,88730000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,warmup,2,86507000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,1,86386000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,2,85138000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,3,88078000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,4,87609000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,5,86790000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,6,88577000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,7,128609000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,warmup,1,86609000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,warmup,2,111129000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,1,112640000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,2,105142000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,3,92381000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,4,85578000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,5,85257000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,6,89632000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,7,86938000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,warmup,1,172678000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,warmup,2,168714000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,1,170262000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,2,175528000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,3,168959000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,4,175275000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,5,209018000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,6,200581000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,7,174537000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,warmup,1,174334000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,warmup,2,175942000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,1,202896000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,2,183057000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,3,174102000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,4,174830000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,5,221279000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,6,198605000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,recorded,7,173476000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,warmup,1,676903000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,warmup,2,761674000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,1,675763000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,2,768784000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,3,682525000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,4,771355000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,5,683661000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,6,769859000,0,pass
towers-opt-retained,towers-opt-metadata,Towers,baseline,opt-retained,process,recorded,7,690320000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,warmup,1,766516000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,warmup,2,785755000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,1,679533000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,2,770777000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,3,680935000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,4,768295000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,5,681495000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,6,765598000,0,pass
towers-opt-stripped,towers-opt-metadata,Towers,candidate,opt-stripped,process,recorded,7,679885000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,warmup,1,349811000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,warmup,2,348702000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,1,352314000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,2,436796000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,3,355066000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,4,361607000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,5,427009000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,6,346133000,0,pass
bounce-opt-retained,bounce-opt-metadata,Bounce,baseline,opt-retained,process,recorded,7,353990000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,warmup,1,434464000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,warmup,2,356866000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,1,373754000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,2,411032000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,3,350663000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,4,364803000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,5,424784000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,6,381639000,0,pass
bounce-opt-stripped,bounce-opt-metadata,Bounce,candidate,opt-stripped,process,recorded,7,447801000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,warmup,1,2284026000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,warmup,2,2163880000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,1,2150525000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,2,2114588000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,3,2119032000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,4,2136587000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,5,2250991000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,6,2118508000,0,pass
storage-opt-retained,storage-opt-metadata,Storage,baseline,opt-retained,process,recorded,7,2135576000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,warmup,1,2144312000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,warmup,2,2119912000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,1,2133137000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,2,2238297000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,3,2132597000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,4,2151963000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,5,2138409000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,6,2149910000,0,pass
storage-opt-stripped,storage-opt-metadata,Storage,candidate,opt-stripped,process,recorded,7,2137916000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,warmup,1,239610000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,warmup,2,244675000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,1,225963000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,2,236939000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,3,269084000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,4,277169000,0,pass
list-opt-retained,list-opt-metadata,List,baseline,opt-retained,process,recorded,5,252009000,0,pass
