phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,5,64,rxbvml,spin-w4,candidate,6141.297828955,41685.000
recorded,5,65,rxbvml,channel-latency,accepted,127363.184079601997,8040
recorded,5,65,rxbvml,channel-throughput,accepted,3131.498470948012,81750
recorded,5,66,rxbvml,channel-latency,candidate,139111.533759000129,7361
recorded,5,66,rxbvml,channel-throughput,candidate,3037.097673535728,84291
recorded,5,67,rxtvml,spin-w1,accepted,1248.031668804,205123.000
recorded,5,68,rxtvml,spin-w1,candidate,1241.868429861,206141.000
recorded,5,69,rxtvml,spin-w4,accepted,4666.763890914,54856.000
recorded,5,70,rxtvml,spin-w4,candidate,4929.333384681,51934.000
recorded,5,71,rxtvml,channel-latency,accepted,137634.408602150535,7440
recorded,5,71,rxtvml,channel-throughput,accepted,2692.696061932009,95072
recorded,5,72,rxtvml,channel-latency,candidate,145392.588385631127,7043
recorded,5,72,rxtvml,channel-throughput,candidate,2663.670037874058,96108
recorded,6,73,rxtvml,channel-latency,candidate,134489.099028106109,7614
recorded,6,73,rxtvml,channel-throughput,candidate,2677.180176317413,95623
recorded,6,74,rxtvml,channel-latency,accepted,136843.511960443662,7483
recorded,6,74,rxtvml,channel-throughput,accepted,2659.574468085106,96256
recorded,6,75,rxtvml,spin-w4,candidate,4799.130157659,53343.000
recorded,6,76,rxtvml,spin-w4,accepted,4692.770200909,54552.000
recorded,6,77,rxtvml,spin-w1,candidate,1235.539124601,207197.000
recorded,6,78,rxtvml,spin-w1,accepted,1171.019106823,218613.000
recorded,6,79,rxbvml,channel-latency,candidate,140930.360583539761,7266
recorded,6,79,rxbvml,channel-throughput,candidate,3108.191785146243,82363
recorded,6,80,rxbvml,channel-latency,accepted,135270.805812417442,7570
recorded,6,80,rxbvml,channel-throughput,accepted,3119.174393527713,82073
recorded,6,81,rxbvml,spin-w4,candidate,6201.700622593,41279.000
recorded,6,82,rxbvml,spin-w4,accepted,6090.887461337,42030.000
recorded,6,83,rxbvml,spin-w1,candidate,1623.819400836,157653.000
recorded,6,84,rxbvml,spin-w1,accepted,1647.382849200,155398.000
recorded,7,85,rxbvml,spin-w1,accepted,1690.382647166,151445.000
recorded,7,86,rxbvml,spin-w1,candidate,1651.879335377,154975.000
recorded,7,87,rxbvml,spin-w4,accepted,5071.014004714,50483.000
recorded,7,88,rxbvml,spin-w4,candidate,6034.035732805,42426.000
recorded,7,89,rxbvml,channel-latency,accepted,135611.177327506302,7551
recorded,7,89,rxbvml,channel-throughput,accepted,2992.017391101086,85561
recorded,7,90,rxbvml,channel-latency,candidate,135719.019218025176,7545
recorded,7,90,rxbvml,channel-throughput,candidate,3067.411152915239,83458
recorded,7,91,rxtvml,spin-w1,accepted,1248.768304699,205002.000
recorded,7,92,rxtvml,spin-w1,candidate,1289.601080041,198511.000
recorded,7,93,rxtvml,spin-w4,accepted,4887.268284302,52381.000
recorded,7,94,rxtvml,spin-w4,candidate,4668.040334786,54841.000
recorded,7,95,rxtvml,channel-latency,accepted,135342.320909331233,7566
recorded,7,95,rxtvml,channel-throughput,accepted,2612.751451812086,97981
recorded,7,96,rxtvml,channel-latency,candidate,139547.560643227043,7338
recorded,7,96,rxtvml,channel-throughput,candidate,2197.066572833615,116519
recorded,8,97,rxtvml,channel-latency,candidate,133768.778576094046,7655
recorded,8,97,rxtvml,channel-throughput,candidate,2623.165833265022,97592
recorded,8,98,rxtvml,channel-latency,accepted,131080.389144905261,7812
recorded,8,98,rxtvml,channel-throughput,accepted,2603.107459529814,98344
recorded,8,99,rxtvml,spin-w4,candidate,4755.359066761,53834.000
recorded,8,100,rxtvml,spin-w4,accepted,4764.297545270,53733.000
recorded,8,101,rxtvml,spin-w1,candidate,1244.355438465,205729.000
recorded,8,102,rxtvml,spin-w1,accepted,1283.162996787,199507.000
recorded,8,103,rxbvml,channel-latency,candidate,135719.019218025176,7545
recorded,8,103,rxbvml,channel-throughput,candidate,3084.374510536271,82999
recorded,8,104,rxbvml,channel-latency,accepted,127601.246105919010,8025
recorded,8,104,rxbvml,channel-throughput,accepted,2699.994726572800,94815
recorded,8,105,rxbvml,spin-w4,candidate,5641.251652710,45380.000
recorded,8,106,rxbvml,spin-w4,accepted,6183.425521123,41401.000
recorded,8,107,rxbvml,spin-w1,candidate,1616.600466036,158357.000
recorded,8,108,rxbvml,spin-w1,accepted,1654.708810032,154710.000
recorded,9,109,rxbvml,spin-w1,accepted,1720.962125388,148754.000
recorded,9,110,rxbvml,spin-w1,candidate,1810.210719842,141420.000
recorded,9,111,rxbvml,spin-w4,accepted,5853.167798432,43737.000
recorded,9,112,rxbvml,spin-w4,candidate,6019.422041431,42529.000
recorded,9,113,rxbvml,channel-latency,accepted,126201.626817845696,8114
recorded,9,113,rxbvml,channel-throughput,accepted,2655.436383627575,96406
recorded,9,114,rxbvml,channel-latency,candidate,133472.367049009394,7672
recorded,9,114,rxbvml,channel-throughput,candidate,2805.971458009075,91234
recorded,9,115,rxtvml,spin-w1,accepted,1248.043837540,205121.000
recorded,9,116,rxtvml,spin-w1,candidate,1287.266620070,198871.000
recorded,9,117,rxtvml,spin-w4,accepted,4831.191379343,52989.000
recorded,9,118,rxtvml,spin-w4,candidate,4913.439023454,52102.000
recorded,9,119,rxtvml,channel-latency,accepted,133194.588969823089,7688
recorded,9,119,rxtvml,channel-throughput,accepted,2695.105646035773,94987
recorded,9,120,rxtvml,channel-latency,candidate,135324.435046914237,7567
recorded,9,120,rxtvml,channel-throughput,candidate,2550.969567730235,100354
recorded,10,121,rxtvml,channel-latency,candidate,133838.713893608685,7651
recorded,10,121,rxtvml,channel-throughput,candidate,2436.053593179050,105088
recorded,10,122,rxtvml,channel-latency,accepted,143377.205264631746,7142
recorded,10,122,rxtvml,channel-throughput,accepted,2403.778439234171,106499
recorded,10,123,rxtvml,spin-w4,candidate,4764.740917213,53728.000
recorded,10,124,rxtvml,spin-w4,accepted,4715.156650029,54293.000
recorded,10,125,rxtvml,spin-w1,candidate,1237.223014281,206915.000
recorded,10,126,rxtvml,spin-w1,accepted,1279.392288663,200095.000
recorded,10,127,rxbvml,channel-latency,candidate,135521.439915299095,7556
recorded,10,127,rxbvml,channel-throughput,candidate,3116.668087023217,82139
recorded,10,128,rxbvml,channel-latency,accepted,136333.377712688060,7511
recorded,10,128,rxbvml,channel-throughput,accepted,3002.157800919411,85272
recorded,10,129,rxbvml,spin-w4,candidate,5756.819357305,44469.000
recorded,10,130,rxbvml,spin-w4,accepted,6051.294173266,42305.000
recorded,10,131,rxbvml,spin-w1,candidate,1474.722337435,173592.000
recorded,10,132,rxbvml,spin-w1,accepted,1643.849690494,155732.000
recorded,11,133,rxbvml,spin-w1,accepted,1668.284989997,153451.000
recorded,11,134,rxbvml,spin-w1,candidate,1718.028562225,149008.000
recorded,11,135,rxbvml,spin-w4,accepted,5847.819631313,43777.000
recorded,11,136,rxbvml,spin-w4,candidate,6077.439878451,42123.000
recorded,11,137,rxbvml,channel-latency,accepted,124938.994631527574,8196
recorded,11,137,rxbvml,channel-throughput,accepted,3038.323225369999,84257
recorded,11,138,rxbvml,channel-latency,candidate,133489.766653630562,7671
recorded,11,138,rxbvml,channel-throughput,candidate,3025.182279049431,84623
recorded,11,139,rxtvml,spin-w1,accepted,1199.658847015,213394.000
recorded,11,140,rxtvml,spin-w1,candidate,1288.199389112,198727.000
recorded,11,141,rxtvml,spin-w4,accepted,4866.827626851,52601.000
recorded,11,142,rxtvml,spin-w4,candidate,4887.921487761,52374.000
recorded,11,143,rxtvml,channel-latency,accepted,128304.723718832232,7981
recorded,11,143,rxtvml,channel-throughput,accepted,2636.810283560106,97087
recorded,11,144,rxtvml,channel-latency,candidate,134453.781512605055,7616
recorded,11,144,rxtvml,channel-throughput,candidate,2577.734815530852,99312
recorded,12,145,rxtvml,channel-latency,candidate,137412.775093934528,7452
recorded,12,145,rxtvml,channel-throughput,candidate,2609.422461419281,98106
recorded,12,146,rxtvml,channel-latency,accepted,137100.013388673193,7469
recorded,12,146,rxtvml,channel-throughput,accepted,2526.473694079564,101327
recorded,12,147,rxtvml,spin-w4,candidate,4651.923461322,55031.000
recorded,12,148,rxtvml,spin-w4,accepted,4377.564979480,58480.000
recorded,12,149,rxtvml,spin-w1,candidate,1225.443265806,208904.000
recorded,12,150,rxtvml,spin-w1,accepted,1281.884370024,199706.000
recorded,12,151,rxbvml,channel-latency,candidate,140197.152245345031,7304
recorded,12,151,rxbvml,channel-throughput,candidate,3044.972821238685,84073
recorded,12,152,rxbvml,channel-latency,accepted,136806.947227788914,7485
recorded,12,152,rxbvml,channel-throughput,accepted,3033.103480960167,84402
recorded,12,153,rxbvml,spin-w4,candidate,6065.919484397,42203.000
recorded,12,154,rxbvml,spin-w4,accepted,6103.084918705,41946.000
recorded,12,155,rxbvml,spin-w1,candidate,1593.327939254,160670.000
recorded,12,156,rxbvml,spin-w1,accepted,1545.464424133,165646.000
