role,runtime,workload,form,path,size_bytes,sha256
benchmark,crexx,Permute,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_permute_opt.rxas,19479,b8aad17f1d4597a13a6e37b0e70002f3a52388b8108544ce9be2fa5d8cdf5016
benchmark,crexx,Permute,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_permute_opt.rxbin,8922,d3822bf1aca4fed598d8e3be3f97fdd02ea5227f9be3b8c8037bfb073340cfdd
benchmark,crexx,Bounce,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_bounce_opt.rxas,29022,ab51ff2bc90d6337e4aafebea194585328c9c19a0312d730340252570b72d81c
benchmark,crexx,Bounce,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_bounce_opt.rxbin,12682,b8bbed9fde255cea9ec9b512075eaf3b7edd0dc50d4998bc9f8afa87d20e5920
benchmark,crexx,Richards,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_richards_opt.rxas,125472,b15faeab14527e5256799f179ae7ca3d4268f84f872f92adcf1c6f2b5ff7fbca
benchmark,crexx,Richards,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_richards_opt.rxbin,44342,9c45dfdc254a1d10eea64eda32cb425518da1653188c3e927f2c012970198c19
benchmark,crexx,Towers,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_towers_opt.rxas,46626,3d1226677941025fb9ce768745123a3f9153afe0d82ac6b828fb33150cd69df9
benchmark,crexx,Towers,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_towers_opt.rxbin,19110,3e49e28149b5778ebf1b064aa1873c74fcb52cb06746377e0adcf0734ebf82b2
benchmark,crexx,Storage,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_storage_opt.rxas,24407,0ca329caaa2a703aeea3b9954503ee6ba4c5544af559ff53145e28425d0d4f28
benchmark,crexx,Storage,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_storage_opt.rxbin,11677,2a3d778a73c34d203a5a0581564757060c94b52abd71fde0cd31246ed14e1b11
benchmark,crexx,List,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_list_opt.rxas,37999,63eaa332ae2f8a7524264669c49b53cffb11f78aec6dca2de05612e637d1a5e4
benchmark,crexx,List,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_list_opt.rxbin,16920,de005c79b2bb5672f857d27a98941c3a3a3a28afb9db6110199c3bdd09b6dfc9
benchmark,crexx,Mandelbrot,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_mandelbrot_opt.rxas,20664,63d1c5cab7785e802657ecc96d44e04ec29574de26b963024f1155ddb36b9f0c
benchmark,crexx,Mandelbrot,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_mandelbrot_opt.rxbin,9069,f9d85ef498860de00b284693d91749ea7ce7b4e6427c47fd373d38512c797856
benchmark,crexx,Json,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_json_opt.rxas,23239,39b2644f70142d4695c40078a6ea4ad2ef2292f9776c14c6fae72a365e04186c
benchmark,crexx,Json,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_json_opt.rxbin,10185,7808219aba30a2ac05337c0ca6733d45705602124a5151709e43ca762f5a4588
benchmark,crexx,DeltaBlue,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_deltablue_opt.rxas,312155,da8baed1a9b85992bf156358d6937ee25e5651f9a840bc9b6d5e742a48be14b8
benchmark,crexx,DeltaBlue,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_deltablue_opt.rxbin,102342,31a965823c8f270e77f098410b5e0058fc7e114afc8981f86f6543cba0784732
benchmark,crexx,CD,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_cd_opt.rxas,302777,df6b8e571a56ac56c3cb0734e39b114fec3dec790031f4040cfa978d9d2a0830
benchmark,crexx,CD,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_cd_opt.rxbin,109113,5d47a307bd896e5b907cbcf7dcb7a25901ec2b0ef0deb9ae7dcfa85cc8196d6a
benchmark,crexx,Havlak,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_havlak_opt.rxas,216382,b0ac2d2dae8fe287a9e599c3003b0bff9acee25742e4562dd8ff58809c69fcb4
benchmark,crexx,Havlak,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_havlak_opt.rxbin,78310,480079dc9dc822aa74448a54ef9b1727a99d41ac8cd899193e76cac52f311166
benchmark,crexx,Queens,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_queens_opt.rxas,27700,9055360ed889d9b85ea784c0e83898362c91ec2b79f58b37450cee8994e128fa
benchmark,crexx,Queens,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_queens_opt.rxbin,11699,ca32fcf76ba09d45b508066025e8c8911980c670d9645ee0059ef7ca3a6ee515
benchmark,crexx,NBody,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_nbody_opt.rxas,113298,eb20f574980d4df7da6ac2ca22b364b971c93e60c2fa094ff5bb21ccd695ddf2
benchmark,crexx,NBody,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_awfy_nbody_opt.rxbin,39794,a9e562d01f82839f65f507877c75a4b99eb453459833ef082d081b555042e299
benchmark,crexx,Base64-v2,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_base64_roundtrip_v2_opt.rxas,55593,b4b97bdea6155440b15bc7a235517ed15214b2940808ac61ae8d2cfca4ace853
benchmark,crexx,Base64-v2,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_base64_roundtrip_v2_opt.rxbin,21260,f53484d026aa76d874a8635c245faf3a3aff0dc9fcaa60a550663d4232b58ada
benchmark,crexx,RexxCPS,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_rexxcps_levelb_opt.rxas,139429,41f094d349a7a6195a82d294cd82740a688e1d78a97a4d8d6bb90730af7ccb6a
benchmark,crexx,RexxCPS,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_rexxcps_levelb_opt.rxbin,51202,699547c0abb8422beb685e88a8bd56a37bc4481d2de5265c9d55ca374797d672
control,crexx,JSON-legacy,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_json_parser_opt.rxas,7492,8d3b2d354ea1b69a309077f5ca078dec2c4d794a7d9a98eba44e03748a4bf2a5
control,crexx,JSON-legacy,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_json_parser_opt.rxbin,4037,5aedbada749f6940b6d162b2a6e7952ef85b5605cd23a5d6a621c7154e01eb37
control,crexx,JSON-parse,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_json_parse_opt.rxas,11644,98f3547ca4f6af7e87a5032b8b64cfb7c1f2e02d254ad4724dc5743f383309b6
control,crexx,JSON-parse,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_json_parse_opt.rxbin,5784,ef906b71fd796ab33c2bbfe9e187103ad97e0c263b14562e4dc4ae15fdc1a24b
control,crexx,JSON-query,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_json_query_opt.rxas,11725,94b00876d9021fadb95aef25f039473c4f548d0ea24c06ed0f3458d18f5d8fcf
control,crexx,JSON-query,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_json_query_opt.rxbin,5936,d833a2e73a20239c580d21164042d763e3c055742803ce050735b3ae1d22b92d
control,crexx,PARSE-frozen,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_parse_frozen_opt.rxas,80337,e0ad6895b041dbd6877162252361ca4d3a910d94971dd500ba974c11d8ab071b
control,crexx,PARSE-frozen,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_parse_frozen_opt.rxbin,28221,4fc31b2c8a1400cb13a014b44f3ced542c263b9c04d9443582302c277c5c5784
control,crexx,PARSE-generic,rxas,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_parse_frozen_generic_opt.rxas,108034,13b0865ce3f4053582b21140e452f21ec4b7a3629706b63220065cb1412f6daa
control,crexx,PARSE-generic,rxbin,/var/folders/nr/7ckzqpl91kz80mcy3316h1tr0000gn/T/crexx-stage5.fmZzkgCyGi/build-release/tests/benchmarks/benchmark_parse_frozen_generic_opt.rxbin,34300,54a67a9bfacf1b65ebe728fce08df480d210b5c607710d9cae58230c157336c7
