sample_id,stream,line_number,text
rss-Sieve-sieve-rxvm-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
rss-Sieve-sieve-rxvm-recorded-1,stdout,2,PASS: AWFY Sieve
rss-Sieve-sieve-rxvm-recorded-1,stderr,1,"	Command being timed: ""C:/Users/adria/CLionProjects/CREXX/cmake-build-release/bin/rxvm.exe C:/Users/adria/CLionProjects/CREXX/cmake-build-release/tests/benchmarks/benchmark_awfy_sieve_opt.rxbin C:/Users/adria/CLionProjects/CREXX/cmake-build-release/bin/library.rxbin -a 5500"""
rss-Sieve-sieve-rxvm-recorded-1,stderr,2,	User time (seconds): 0.00
rss-Sieve-sieve-rxvm-recorded-1,stderr,3,	System time (seconds): 0.00
rss-Sieve-sieve-rxvm-recorded-1,stderr,4,	Percent of CPU this job got: 0%
rss-Sieve-sieve-rxvm-recorded-1,stderr,5,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:02.56
rss-Sieve-sieve-rxvm-recorded-1,stderr,6,	Average shared text size (kbytes): 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,7,	Average unshared data size (kbytes): 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,8,	Average stack size (kbytes): 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,9,	Average total size (kbytes): 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,10,	Maximum resident set size (kbytes): 5980
rss-Sieve-sieve-rxvm-recorded-1,stderr,11,	Average resident set size (kbytes): 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,12,	Major (requiring I/O) page faults: 1563
rss-Sieve-sieve-rxvm-recorded-1,stderr,13,	Minor (reclaiming a frame) page faults: 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,14,	Voluntary context switches: 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,15,	Involuntary context switches: 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,16,	Swaps: 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,17,	File system inputs: 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,18,	File system outputs: 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,19,	Socket messages sent: 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,20,	Socket messages received: 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,21,	Signals delivered: 0
rss-Sieve-sieve-rxvm-recorded-1,stderr,22,	Page size (bytes): 65536
rss-Sieve-sieve-rxvm-recorded-1,stderr,23,	Exit status: 0
rss-Sieve-sieve-rxbvm-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
rss-Sieve-sieve-rxbvm-recorded-1,stdout,2,PASS: AWFY Sieve
rss-Sieve-sieve-rxbvm-recorded-1,stderr,1,"	Command being timed: ""C:/Users/adria/CLionProjects/CREXX/cmake-build-release/bin/rxbvm.exe C:/Users/adria/CLionProjects/CREXX/cmake-build-release/tests/benchmarks/benchmark_awfy_sieve_opt.rxbin C:/Users/adria/CLionProjects/CREXX/cmake-build-release/bin/library.rxbin -a 5500"""
rss-Sieve-sieve-rxbvm-recorded-1,stderr,2,	User time (seconds): 0.01
rss-Sieve-sieve-rxbvm-recorded-1,stderr,3,	System time (seconds): 0.00
rss-Sieve-sieve-rxbvm-recorded-1,stderr,4,	Percent of CPU this job got: 0%
rss-Sieve-sieve-rxbvm-recorded-1,stderr,5,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:02.79
rss-Sieve-sieve-rxbvm-recorded-1,stderr,6,	Average shared text size (kbytes): 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,7,	Average unshared data size (kbytes): 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,8,	Average stack size (kbytes): 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,9,	Average total size (kbytes): 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,10,	Maximum resident set size (kbytes): 5952
rss-Sieve-sieve-rxbvm-recorded-1,stderr,11,	Average resident set size (kbytes): 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,12,	Major (requiring I/O) page faults: 1556
rss-Sieve-sieve-rxbvm-recorded-1,stderr,13,	Minor (reclaiming a frame) page faults: 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,14,	Voluntary context switches: 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,15,	Involuntary context switches: 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,16,	Swaps: 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,17,	File system inputs: 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,18,	File system outputs: 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,19,	Socket messages sent: 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,20,	Socket messages received: 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,21,	Signals delivered: 0
rss-Sieve-sieve-rxbvm-recorded-1,stderr,22,	Page size (bytes): 65536
rss-Sieve-sieve-rxbvm-recorded-1,stderr,23,	Exit status: 0
rss-Sieve-sieve-oorexx-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
rss-Sieve-sieve-oorexx-recorded-1,stdout,2,PASS: AWFY Sieve Classic port
rss-Sieve-sieve-oorexx-recorded-1,stderr,1,"	Command being timed: ""C:/Users/adria/CLionProjects/CREXX/.tmp-windows-runtimes/runtimes/oorexx/oorexx-5.1.0-12973.windows.x86_64-portable-release/bin/rexx.exe C:/Users/adria/CLionProjects/CREXX/tests/benchmarks/cross-runtime/classic/awfy_sieve.rex 5500"""
rss-Sieve-sieve-oorexx-recorded-1,stderr,2,	User time (seconds): 0.00
rss-Sieve-sieve-oorexx-recorded-1,stderr,3,	System time (seconds): 0.01
rss-Sieve-sieve-oorexx-recorded-1,stderr,4,	Percent of CPU this job got: 0%
rss-Sieve-sieve-oorexx-recorded-1,stderr,5,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:15.61
rss-Sieve-sieve-oorexx-recorded-1,stderr,6,	Average shared text size (kbytes): 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,7,	Average unshared data size (kbytes): 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,8,	Average stack size (kbytes): 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,9,	Average total size (kbytes): 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,10,	Maximum resident set size (kbytes): 5952
rss-Sieve-sieve-oorexx-recorded-1,stderr,11,	Average resident set size (kbytes): 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,12,	Major (requiring I/O) page faults: 1556
rss-Sieve-sieve-oorexx-recorded-1,stderr,13,	Minor (reclaiming a frame) page faults: 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,14,	Voluntary context switches: 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,15,	Involuntary context switches: 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,16,	Swaps: 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,17,	File system inputs: 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,18,	File system outputs: 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,19,	Socket messages sent: 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,20,	Socket messages received: 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,21,	Signals delivered: 0
rss-Sieve-sieve-oorexx-recorded-1,stderr,22,	Page size (bytes): 65536
rss-Sieve-sieve-oorexx-recorded-1,stderr,23,	Exit status: 0
rss-Sieve-sieve-netrexx-recorded-1,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
rss-Sieve-sieve-netrexx-recorded-1,stdout,2,PASS: AWFY Sieve NetRexx decimal port
rss-Sieve-sieve-netrexx-recorded-1,stderr,1,"	Command being timed: ""C:/Users/adria/CLionProjects/CREXX/.tmp-windows-runtimes/runtimes/temurin/jdk-26.0.1+8/bin/java.exe awfy_sieve 5500"""
rss-Sieve-sieve-netrexx-recorded-1,stderr,2,	User time (seconds): 0.00
rss-Sieve-sieve-netrexx-recorded-1,stderr,3,	System time (seconds): 0.01
rss-Sieve-sieve-netrexx-recorded-1,stderr,4,	Percent of CPU this job got: 0%
rss-Sieve-sieve-netrexx-recorded-1,stderr,5,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:04.35
rss-Sieve-sieve-netrexx-recorded-1,stderr,6,	Average shared text size (kbytes): 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,7,	Average unshared data size (kbytes): 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,8,	Average stack size (kbytes): 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,9,	Average total size (kbytes): 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,10,	Maximum resident set size (kbytes): 5952
rss-Sieve-sieve-netrexx-recorded-1,stderr,11,	Average resident set size (kbytes): 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,12,	Major (requiring I/O) page faults: 1557
rss-Sieve-sieve-netrexx-recorded-1,stderr,13,	Minor (reclaiming a frame) page faults: 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,14,	Voluntary context switches: 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,15,	Involuntary context switches: 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,16,	Swaps: 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,17,	File system inputs: 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,18,	File system outputs: 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,19,	Socket messages sent: 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,20,	Socket messages received: 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,21,	Signals delivered: 0
rss-Sieve-sieve-netrexx-recorded-1,stderr,22,	Page size (bytes): 65536
rss-Sieve-sieve-netrexx-recorded-1,stderr,23,	Exit status: 0
rss-Sieve-sieve-rxbvm-recorded-2,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
rss-Sieve-sieve-rxbvm-recorded-2,stdout,2,PASS: AWFY Sieve
rss-Sieve-sieve-rxbvm-recorded-2,stderr,1,"	Command being timed: ""C:/Users/adria/CLionProjects/CREXX/cmake-build-release/bin/rxbvm.exe C:/Users/adria/CLionProjects/CREXX/cmake-build-release/tests/benchmarks/benchmark_awfy_sieve_opt.rxbin C:/Users/adria/CLionProjects/CREXX/cmake-build-release/bin/library.rxbin -a 5500"""
rss-Sieve-sieve-rxbvm-recorded-2,stderr,2,	User time (seconds): 0.00
rss-Sieve-sieve-rxbvm-recorded-2,stderr,3,	System time (seconds): 0.00
rss-Sieve-sieve-rxbvm-recorded-2,stderr,4,	Percent of CPU this job got: 0%
rss-Sieve-sieve-rxbvm-recorded-2,stderr,5,	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:02.80
rss-Sieve-sieve-rxbvm-recorded-2,stderr,6,	Average shared text size (kbytes): 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,7,	Average unshared data size (kbytes): 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,8,	Average stack size (kbytes): 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,9,	Average total size (kbytes): 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,10,	Maximum resident set size (kbytes): 5964
rss-Sieve-sieve-rxbvm-recorded-2,stderr,11,	Average resident set size (kbytes): 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,12,	Major (requiring I/O) page faults: 1560
rss-Sieve-sieve-rxbvm-recorded-2,stderr,13,	Minor (reclaiming a frame) page faults: 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,14,	Voluntary context switches: 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,15,	Involuntary context switches: 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,16,	Swaps: 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,17,	File system inputs: 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,18,	File system outputs: 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,19,	Socket messages sent: 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,20,	Socket messages received: 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,21,	Signals delivered: 0
rss-Sieve-sieve-rxbvm-recorded-2,stderr,22,	Page size (bytes): 65536
rss-Sieve-sieve-rxbvm-recorded-2,stderr,23,	Exit status: 0
rss-Sieve-sieve-oorexx-recorded-2,stdout,1,benchmark=awfy_sieve repetitions=5500 result=669
rss-Sieve-sieve-oorexx-recorded-2,stdout,2,PASS: AWFY Sieve Classic port
