rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
36,1620000,2,1,4,candidate,"DTOS_REG(r1) | STEMSET_REG_REG_REG(r2,r3,r1) | BR_ID(c1)","r1=R76;r2=R8;r3=R75;c1=label@746","benchmark_rexxcps_levelb_opt",728
37,1620000,2,1,5,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | STEMGET_REG_REG_REG(r3,r4,r2)","r1=R75;c1=string@44192;r2=R72;r3=R67;r4=R8","benchmark_rexxcps_levelb_opt",706
38,1620000,2,1,4,candidate,"LOAD_REG_STRING(r1,c1) | STEMGET_REG_REG_REG(r2,r3,r1) | SCOPY_REG_REG(r1,r2)","r1=R72;c1=string@44192;r2=R67;r3=R8","benchmark_rexxcps_levelb_opt",709
39,1620000,2,1,6,candidate,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r3,c3)","r1=R79;r2=R41;c1=string@1272;c2=label@736;r3=R75;c3=string@44192","benchmark_rexxcps_levelb_opt",699
40,1620000,2,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DMULT_REG_REG_DECIMAL(r1,r1,c1)","r1=R72;r2=R67;c1=decimal@35632","benchmark_rexxcps_levelb_opt",716
41,1620000,2,1,3,candidate,"STOD_REG(r1) | DMULT_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1)","r1=R72;c1=decimal@35632;r2=R76","benchmark_rexxcps_levelb_opt",719
42,840400,2,2,8,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r4,r5,r6,r7)","r1=R64;r2=R51;r3=R63;c1=label@439;r4=R13;r5=R11;r6=R10;r7=R9","benchmark_rexxcps_levelb_opt",454
43,840400,2,2,6,candidate,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R9;r2=R1;r3=R10;r4=R2;r5=R20;c1=int:1","benchmark_rexxcps_levelb_opt",1236
44,840000,1,1,5,candidate,"APPEND_REG_REG(r1,r2) | CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_REG(r3,r1,r4)","r1=R21;r2=R27;c1=string@80744;r3=R19;r4=R28","benchmark_rexxcps_levelb_opt",1257
45,840000,1,1,9,candidate,"BCF_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | CONCAT_REG_REG_STRING(r6,r7,c2)","c1=label@1287;r1=R20;r2=R12;r3=R13;r4=R14;r5=R15;r6=R21;r7=R26;c2=string@80744","benchmark_rexxcps_levelb_opt",1245
46,840000,1,1,10,candidate,"BRT_ID_REG(c1,r1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG_REG(r6,r7,r8,r9)","c1=label@439;r1=R64;r2=R13;r3=R11;r4=R10;r5=R9;r6=R7;r7=R6;r8=R5;r9=R3","benchmark_rexxcps_levelb_opt",458
47,840000,1,1,7,candidate,"CONCAT_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r4,r1) | PARSEWORDS3_REG_REG_REG_REG(r5,r6,r7,r4)","r1=R19;r2=R21;r3=R28;r4=R15;r5=R12;r6=R13;r7=R14","benchmark_rexxcps_levelb_opt",1264
48,840000,1,1,5,candidate,"CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_REG(r2,r1,r3) | SCOPY_REG_REG(r4,r2)","r1=R21;c1=string@80744;r2=R19;r3=R28;r4=R15","benchmark_rexxcps_levelb_opt",1260
49,840000,1,1,4,candidate,"CONCAT_REG_REG_STRING(r1,r2,c1) | APPEND_REG_REG(r1,r3) | CONCAT_REG_REG_STRING(r1,r1,c1)","r1=R21;r2=R26;c1=string@80744;r3=R27","benchmark_rexxcps_levelb_opt",1253
50,840000,1,1,6,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | LOAD_REG_STRING(r3,c2) | STEMSET_REG_REG_REG(r4,r1,r3)","r1=R67;c1=string@34264;r2=R51;r3=R68;c2=string@34392;r4=R4","benchmark_rexxcps_levelb_opt",487
51,840000,1,1,6,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | STEMGET_REG_REG_REG(r3,r4,r1) | REQ_REG_REG_REG(r1,r5,r3)","r1=R68;c1=string@34264;r2=R51;r3=R65;r4=R4;r5=R41","benchmark_rexxcps_levelb_opt",498
52,840000,1,1,6,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | STEMRESET_REG_REG(r3,r1) | REQ_REG_REG_STRING(r1,r4,c2)","r1=R82;c1=string@41608;r2=R51;r3=R8;r4=R41;c2=string@37520","benchmark_rexxcps_levelb_opt",647
53,840000,1,1,5,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | LOAD_REG_STRING(r3,c2)","r1=R51;r2=R67;c1=string@34264;r3=R68;c2=string@34392","benchmark_rexxcps_levelb_opt",485
54,840000,1,1,6,candidate,"LOAD_REG_DECIMAL(r1,c1) | DGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R66;c1=decimal@35632;r2=R67;r3=R25;r4=R68;c2=label@647","benchmark_rexxcps_levelb_opt",521
55,840000,1,1,6,candidate,"LOAD_REG_DECIMAL(r1,c1) | LOAD_REG_DECIMAL(r2,c2) | DGT_REG_REG_REG(r3,r4,r1)","r1=R68;c1=decimal@35944;r2=R66;c2=decimal@35632;r3=R67;r4=R25","benchmark_rexxcps_levelb_opt",518
56,840000,1,1,5,candidate,"LOAD_REG_DECIMAL(r1,c1) | LOAD_REG_DECIMAL(r2,c2) | LOAD_REG_DECIMAL(r3,c1)","r1=R25;c1=decimal@35632;r2=R68;c2=decimal@35944;r3=R66","benchmark_rexxcps_levelb_opt",515
57,840000,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | BCF_ID_REG(c2,r1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5)","r1=R20;c1=int:1;c2=label@1287;r2=R12;r3=R13;r4=R14;r5=R15","benchmark_rexxcps_levelb_opt",1242
58,840000,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | SETTP_REG_INT(r3,c3)","r1=R92;c1=string@50792;r2=R93;c2=string@50912;r3=R90;c3=int:768","benchmark_rexxcps_levelb_opt",850
59,840000,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | PARSEPOS2_REG_REG_REG_INT(r2,r3,r1,c2) | SCOPY_REG_REG(r4,r2)","r1=R46;c1=string@48864;r2=R13;r3=R6;c2=int:5;r4=R61","benchmark_rexxcps_levelb_opt",830
60,840000,1,1,5,candidate,"LOAD_REG_STRING(r1,c1) | SEQ_REG_REG_STRING(r2,r1,c2) | BRF_ID_REG(c3,r2)","r1=R41;c1=string@17168;r2=R82;c2=string@45696;c3=label@760","benchmark_rexxcps_levelb_opt",746
61,840000,1,1,5,candidate,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2)","r1=R93;c1=string@50912;r2=R90;c2=int:768;r3=R91","benchmark_rexxcps_levelb_opt",853
62,840000,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | STEMSET_REG_REG_REG(r2,r3,r1) | CONCAT_REG_STRING_REG(r1,c2,r4)","r1=R68;c1=string@34392;r2=R4;r3=R67;c2=string@34264;r4=R51","benchmark_rexxcps_levelb_opt",491
63,840000,1,1,6,candidate,"NULLN_REG_REG_REG(r1,r2,r3) | ITOS_REG(r4) | CONCAT_REG_STRING_REG(r5,c1,r4)","r1=R48;r2=R49;r3=R50;r4=R51;r5=R67;c1=string@34264","benchmark_rexxcps_levelb_opt",481
64,840000,1,1,8,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | CONCAT_REG_REG_STRING(r5,r6,c1) | APPEND_REG_REG(r5,r7)","r1=R12;r2=R13;r3=R14;r4=R15;r5=R21;r6=R26;c1=string@80744;r7=R27","benchmark_rexxcps_levelb_opt",1248
65,840000,1,1,8,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG(r5,r6,r7) | ITOS_REG(r8)","r1=R44;r2=R45;r3=R46;r4=R47;r5=R48;r6=R49;r7=R50;r8=R51","benchmark_rexxcps_levelb_opt",476
66,840000,1,1,11,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG_REG(r5,r6,r7,r8) | NULLN_REG_REG_REG(r9,r10,r11)","r1=R2;r2=R0;r3=R42;r4=R43;r5=R44;r6=R45;r7=R46;r8=R47;r9=R48;r10=R49;r11=R50","benchmark_rexxcps_levelb_opt",471
67,840000,1,1,5,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r4,r5) | PARSEWORDS3D_REG_REG_REG_REG(r1,r2,r3,r4)","r1=R0;r2=R1;r3=R2;r4=R3;r5=R28","benchmark_rexxcps_levelb_opt",1220
68,840000,1,1,8,candidate,"NUMSCI_INT_INT_INT(c1,c2,c3) | NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r4,r5)","c1=int:9;c2=int:1;c3=int:2;r1=R0;r2=R1;r3=R2;r4=R3;r5=R28","benchmark_rexxcps_levelb_opt",1216
69,840000,1,1,6,candidate,"PARSEPOS2_REG_REG_REG_INT(r1,r2,r3,c1) | SCOPY_REG_REG(r4,r1) | SCOPY_REG_REG(r5,r2)","r1=R13;r2=R6;r3=R46;c1=int:5;r4=R61;r5=R62","benchmark_rexxcps_levelb_opt",833
70,840000,1,1,6,candidate,"PARSEWORDS3D_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r5,r1) | SCOPY_REG_REG(r6,r2)","r1=R0;r2=R1;r3=R2;r4=R3;r5=R8;r6=R9","benchmark_rexxcps_levelb_opt",1228
71,840000,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | BCF_ID_REG(c2,r3)","r1=R10;r2=R2;r3=R20;c1=int:1;c2=label@1287","benchmark_rexxcps_levelb_opt",1239
72,840000,1,1,6,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R62;r2=R6;r3=R90;c1=string@50592;r4=R91;c2=string@17520","benchmark_rexxcps_levelb_opt",841
73,840000,1,1,6,candidate,"SCOPY_REG_REG(r1,r2) | PARSEWORDS3D_REG_REG_REG_REG(r3,r4,r5,r1) | SCOPY_REG_REG(r6,r3)","r1=R3;r2=R28;r3=R0;r4=R1;r5=R2;r6=R8","benchmark_rexxcps_levelb_opt",1225
74,840000,1,1,6,candidate,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | BCTP_ID_REG(c1,r5)","r1=R40;r2=R0;r3=R59;r4=R45;c1=label@454;r5=R51","benchmark_rexxcps_levelb_opt",949
75,840000,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | BR_ID(c1)","r1=R17;r2=R13;r3=R18;r4=R14;c1=label@1245","benchmark_rexxcps_levelb_opt",1279
76,840000,1,1,7,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | CALL4_REG_FUNC_REG_REG_REG_REG(r3,c2,r4,r5,r1,r2)","r1=R92;c1=int:768;r2=R93;r3=R87;c2=func@51048;r4=R90;r5=R91","benchmark_rexxcps_levelb_opt",862
77,840000,1,1,5,candidate,"STEMGET_REG_REG_REG(r1,r2,r3) | REQ_REG_REG_REG(r3,r4,r1) | BRF_ID_REG(c1,r3)","r1=R65;r2=R4;r3=R68;r4=R41;c1=label@515","benchmark_rexxcps_levelb_opt",502
78,840000,1,1,5,candidate,"STEMRESET_REG_REG(r1,r2) | REQ_REG_REG_STRING(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R8;r2=R82;r3=R41;c1=string@37520;c2=label@665","benchmark_rexxcps_levelb_opt",651
79,840000,1,1,6,candidate,"STEMSET_REG_REG_REG(r1,r2,r3) | CONCAT_REG_STRING_REG(r3,c1,r4) | STEMGET_REG_REG_REG(r5,r1,r3)","r1=R4;r2=R67;r3=R68;c1=string@34264;r4=R51;r5=R65","benchmark_rexxcps_levelb_opt",494
80,60004,4,1,5,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2)","r1=R30;c1=int:100;r2=R29;r3=R32;c2=label@323","benchmark_rexxcps_levelb_opt",272
81,60004,4,1,5,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2)","r1=R32;c1=int:1;r2=R30;c2=int:100;r3=R29","benchmark_rexxcps_levelb_opt",269
82,60002,3,3,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R40;c1=string@384;r2=R51;c2=int:1;r3=R63;c3=int:14","benchmark_rexxcps_levelb_opt",445
83,60001,2,2,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R41;c1=string@1272;r2=R40;c2=string@384;r3=R51;c3=int:1","benchmark_rexxcps_levelb_opt",442
84,60000,1,1,6,candidate,"BCF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3)","c1=label@960;r1=R36;r2=R41;c2=string@1272;r3=R40;c3=string@384","benchmark_rexxcps_levelb_opt",439
85,60000,1,1,5,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r2,c3)","c1=label@746;r1=R76;r2=R41;c2=string@1272;c3=string@17168","benchmark_rexxcps_levelb_opt",740
86,60000,1,1,5,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r1,c2) | SEQ_REG_REG_STRING(r2,r1,c3)","r1=R41;c1=string@1272;c2=string@17168;r2=R82;c3=string@45696","benchmark_rexxcps_levelb_opt",743
87,60000,1,1,4,candidate,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c1)","r1=R76;r2=R41;c1=string@1272;c2=label@746","benchmark_rexxcps_levelb_opt",736
88,6400,16,1,7,candidate,"NULLN_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r4,r5) | LOAD_REG_STRING(r6,c1)","r1=R0;r2=R26;r3=R28;r4=R27;r5=R15;r6=R13;c1=string@329248","trace",13532
89,6000,15,1,3,candidate,"BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | BR_ID(c1)","r1=R22;r2=R21;c1=label@13823","trace",13816
90,6000,15,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R22;r2=R28;c1=int:1;r3=R21","trace",13812
91,6000,15,1,5,candidate,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1)","r1=R28;c1=int:1;r2=R27;r3=R25;r4=R22","trace",13805
92,6000,15,1,5,candidate,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r1)","r1=R25;c1=string@1532976;r2=R26;r3=R27;r4=R24","trace",13772
93,6000,15,1,5,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLEN_REG_REG(r4,r1)","r1=R27;r2=R5;r3=R25;c1=string@1532976;r4=R26","trace",13769
94,6000,15,1,6,candidate,"STRLEN_REG_REG(r1,r2) | ILT_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R24;r2=R25;r3=R22;r4=R26;c1=int:2;c2=label@13793","trace",13778
95,6000,15,1,6,candidate,"STRLEN_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r4) | ILT_REG_REG_INT(r5,r1,c1)","r1=R26;r2=R27;r3=R24;r4=R25;r5=R22;c1=int:2","trace",13775
96,6000,15,1,5,candidate,"STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4)","r1=R28;r2=R27;r3=R25;r4=R22;c1=int:1","trace",13808
97,2800,5,2,5,candidate,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r1,r2,c3)","r1=R26;r2=R5;c1=string@1535296;c2=label@13927;c3=string@1535336","trace",13905
98,2200,4,2,4,candidate,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r1,r2,c2) | BRT_ID_REG(c1,r1)","c1=label@13927;r1=R26;r2=R5;c2=string@1535336","trace",13909
99,1600,3,2,7,candidate,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r2,r3,c2) | BRTF_ID_ID_REG(c3,c4,r2)","c1=label@13927;r1=R26;r2=R25;r3=R5;c2=string@1535376;c3=label@13933;c4=label@13938","trace",13916
100,1600,3,2,6,candidate,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r3,r2,c3)","r1=R26;r2=R5;c1=string@1535336;c2=label@13927;r3=R25;c3=string@1535376","trace",13912
101,1400,3,2,6,candidate,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3)","r1=R5;r2=R2;c1=string@1534408;c2=label@10244;r3=R24;c3=int:0","trace",10232
102,1233,6,2,6,candidate,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R19;c1=string@6552;r2=R32;r3=R20;c2=int:1;c3=label@159","benchmark_rexxcps_levelb_opt",137
103,1199,1,1,7,candidate,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BEQ_ID_REG_INT(c3,r3,c4)","r1=R1;r2=R2;c1=string@2717592;c2=label@28;c3=label@20;r3=R5;c4=int:0","/private/tmp/crexx-perf3-06.yHwy0b/src/lib/rxfnsb/rxas/_elapsed",0
