cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-s0,Sieve,S0,rxvm,v0-r0-64-16,A,yes,startup-included,5500,normalized_work_per_second,12,4998.823004,5021.433542,5046.672148,5082.372714,5092.055098,30.399112,0.602360,1.847397,no
sieve-s1,Sieve,S1,rxvm,v0-r0-64-8,A,yes,startup-included,5500,normalized_work_per_second,12,4953.781221,5012.439580,5041.032164,5064.923098,5074.722989,27.777891,0.551036,2.399147,no
sieve-s1b,Sieve,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,5500,normalized_work_per_second,12,4341.034855,5020.293557,5055.005352,5061.399391,5075.032042,17.659545,0.349348,14.520206,yes
permute-s0,Permute,S0,rxvm,v0-r0-64-16,A,yes,startup-included,5000,normalized_work_per_second,12,2792.132441,2841.529855,2848.189777,2852.108090,2858.268198,4.472779,0.157039,2.322028,no
permute-s1,Permute,S1,rxvm,v0-r0-64-8,A,yes,startup-included,5000,normalized_work_per_second,12,2730.318770,2807.542248,2831.739733,2838.100018,2852.222366,18.947220,0.669102,4.304901,no
permute-s1b,Permute,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,5000,normalized_work_per_second,12,2759.243327,2835.718225,2848.658748,2849.852946,2854.091426,2.610092,0.091625,3.329570,no
bounce-s0,Bounce,S0,rxvm,v0-r0-64-16,A,yes,startup-included,4200,normalized_work_per_second,12,3889.018523,3922.628352,3959.718339,3982.632418,4005.825615,30.587271,0.772461,2.949884,no
bounce-s1,Bounce,S1,rxvm,v0-r0-64-8,A,yes,startup-included,4200,normalized_work_per_second,12,3873.984808,3910.056899,3933.346275,3971.735964,4005.061635,30.910710,0.785863,3.332451,no
bounce-s1b,Bounce,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,4200,normalized_work_per_second,12,3888.503639,3965.355713,3977.600605,3983.358355,4003.160591,9.438630,0.237295,2.882566,no
richards-s0,Richards,S0,rxvm,v0-r0-64-16,A,yes,startup-included,20,normalized_work_per_second,12,8.028169,8.631574,8.652683,8.669949,8.691280,0.019251,0.222483,7.663644,no
richards-s1,Richards,S1,rxvm,v0-r0-64-8,A,yes,startup-included,20,normalized_work_per_second,12,8.547323,8.591507,8.623696,8.636687,8.662471,0.026568,0.308086,1.335257,no
richards-s1b,Richards,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,20,normalized_work_per_second,12,8.580638,8.600039,8.657701,8.682627,8.690797,0.032148,0.371317,1.272377,no
base64-s0,Base64,S0,rxvm,v0-r0-64-16,A,no,startup-included,2500,elapsed_ns,12,1212884000.000000,1447961000.000000,1530233500.000000,1576641750.000000,1800250000.000000,74388500.000000,4.861252,38.384077,yes
base64-s1,Base64,S1,rxvm,v0-r0-64-8,A,no,startup-included,2500,elapsed_ns,12,1292497000.000000,1389812750.000000,1475197000.000000,1513562500.000000,1893586000.000000,86326000.000000,5.851829,40.746355,yes
base64-s1b,Base64,S1b,rxvm,v0-r0-128-16,A,no,startup-included,2500,elapsed_ns,12,1246937000.000000,1366834250.000000,1421477500.000000,1473147000.000000,1708226000.000000,61813000.000000,4.348504,32.451375,yes
towers-s0,Towers,S0,rxvm,v0-r0-64-16,A,yes,startup-included,100,normalized_work_per_second,12,44.187294,44.636384,44.751224,44.929463,45.019088,0.182615,0.408066,1.858707,no
towers-s1,Towers,S1,rxvm,v0-r0-64-8,A,yes,startup-included,100,normalized_work_per_second,12,44.211362,44.452530,44.655340,44.772216,45.182220,0.173518,0.388571,2.174113,no
towers-s1b,Towers,S1b,rxvm,v0-r0-128-16,A,yes,startup-included,100,normalized_work_per_second,12,44.732642,45.103442,45.150503,45.217218,45.351762,0.060319,0.133595,1.371236,no
rexxcps-s0,RexxCPS,S0,rxvm,v0-r0-64-16,A,no,startup-included,1000-clauses,benchmark_rate,12,48595351.000000,48755207.250000,48955342.500000,49142826.750000,49582761.000000,197246.500000,0.402911,2.016961,no
rexxcps-s1,RexxCPS,S1,rxvm,v0-r0-64-8,A,no,startup-included,1000-clauses,benchmark_rate,12,48354684.000000,48740671.500000,48988754.500000,49334967.500000,49609277.000000,352932.500000,0.720436,2.560982,no
rexxcps-s1b,RexxCPS,S1b,rxvm,v0-r0-128-16,A,no,startup-included,1000-clauses,benchmark_rate,12,48553164.000000,49174489.250000,49276825.500000,49486579.000000,49829235.000000,131367.000000,0.266590,2.589597,no
