workload,vm,metric,pairs,control_median,candidate_median,min_percent,q1_percent,median_percent,q3_percent,max_percent,mean_percent,mean_95_ci_low_percent,mean_95_ci_high_percent,interval_result,favorable,total,guard_hit
Sieve,rxbvm,elapsed_ns,12,1012286000.000000,1011033000.000000,-1.112822,-0.257584,-0.069720,0.643930,3.840056,0.447215,-0.419646,1.314076,noisy_inconclusive,6,12,no
Sieve,rxtvm,elapsed_ns,12,944454500.000000,946670500.000000,-1.410160,-0.259058,0.250532,1.040924,2.515607,0.393973,-0.320224,1.108170,noisy_inconclusive,5,12,no
Richards,rxbvm,elapsed_ns,12,2117650000.000000,2102567000.000000,-5.559831,-1.072869,0.217535,2.442774,3.635283,0.189217,-1.532651,1.911085,noisy_inconclusive,5,12,no
Richards,rxtvm,elapsed_ns,12,2129893000.000000,2101215500.000000,-4.404160,-2.840500,0.428579,2.493265,11.432191,0.965661,-2.082167,4.013489,noisy_inconclusive,5,12,no
Towers,rxbvm,elapsed_ns,12,2107879500.000000,2118786500.000000,-2.622694,-0.806256,0.494118,2.194580,3.371169,0.432081,-0.838570,1.702733,noisy_inconclusive,5,12,no
Towers,rxtvm,elapsed_ns,12,2078819500.000000,2082281500.000000,-1.019177,-0.370086,0.464717,1.204506,2.116738,0.486173,-0.193434,1.165781,noisy_inconclusive,4,12,no
RexxCPS,rxbvm,benchmark_rate,12,44046548.000000,44646292.500000,-4.091411,0.500377,0.962402,1.706386,2.373756,0.455906,-0.795316,1.707128,noisy_inconclusive,10,12,no
RexxCPS,rxtvm,benchmark_rate,12,45125114.500000,45463172.500000,-1.499063,-0.344602,0.487191,1.288037,5.049420,0.681973,-0.395267,1.759214,noisy_inconclusive,8,12,no
