cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm-baseline,Sieve,crexx,rxvm,current-product,A,no,startup-included,50,elapsed_ns,12,24530000.000000,24582500.000000,24739500.000000,24997500.000000,25346000.000000,185000.000000,0.747792,3.298369,no
sieve-rxvm-v1r01-r1,Sieve,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,50,elapsed_ns,12,24184000.000000,24631000.000000,24752000.000000,24905000.000000,25447000.000000,129000.000000,0.521170,5.102618,no
sieve-rxbvm-baseline,Sieve,crexx,rxbvm,current-product,A,no,startup-included,50,elapsed_ns,12,27503000.000000,27908000.000000,28357500.000000,28546000.000000,39048000.000000,352000.000000,1.241294,40.712334,yes
sieve-rxbvm-v1r01-r1,Sieve,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,50,elapsed_ns,12,27517000.000000,27918750.000000,28229500.000000,28473000.000000,29647000.000000,299500.000000,1.060947,7.545298,no
permute-rxvm-baseline,Permute,crexx,rxvm,current-product,A,no,startup-included,50,elapsed_ns,12,81649000.000000,82563250.000000,82943500.000000,83228250.000000,87572000.000000,321000.000000,0.387010,7.141006,no
permute-rxvm-v1r01-r1,Permute,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,50,elapsed_ns,12,34174000.000000,34466250.000000,34681000.000000,34884000.000000,35833000.000000,214000.000000,0.617053,4.783599,no
permute-rxbvm-baseline,Permute,crexx,rxbvm,current-product,A,no,startup-included,50,elapsed_ns,12,87359000.000000,87951250.000000,88644000.000000,89859000.000000,98186000.000000,830000.000000,0.936330,12.214025,yes
permute-rxbvm-v1r01-r1,Permute,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,50,elapsed_ns,12,38151000.000000,38289750.000000,38467500.000000,38860000.000000,39419000.000000,241500.000000,0.627803,3.296289,no
bounce-rxvm-baseline,Bounce,crexx,rxvm,current-product,A,no,startup-included,100,elapsed_ns,12,41300000.000000,41527750.000000,41857500.000000,42323000.000000,43028000.000000,366000.000000,0.874395,4.128292,no
bounce-rxvm-v1r01-r1,Bounce,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,100,elapsed_ns,12,41277000.000000,41712250.000000,42036500.000000,42537500.000000,42940000.000000,439500.000000,1.045520,3.956086,no
bounce-rxbvm-baseline,Bounce,crexx,rxbvm,current-product,A,no,startup-included,100,elapsed_ns,12,51390000.000000,52064750.000000,52396000.000000,52904000.000000,56125000.000000,462500.000000,0.882701,9.036949,no
bounce-rxbvm-v1r01-r1,Bounce,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,100,elapsed_ns,12,50020000.000000,51390750.000000,51661500.000000,52283750.000000,54437000.000000,522500.000000,1.011391,8.549887,no
richards-rxvm-baseline,Richards,crexx,rxvm,current-product,A,no,startup-included,1,elapsed_ns,12,461116000.000000,474509750.000000,477446500.000000,486130000.000000,545102000.000000,5769500.000000,1.208408,17.590662,yes
richards-rxvm-v1r01-r1,Richards,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,1,elapsed_ns,12,367248000.000000,370613250.000000,375632000.000000,379996250.000000,425511000.000000,5578500.000000,1.485097,15.510659,yes
richards-rxbvm-baseline,Richards,crexx,rxbvm,current-product,A,no,startup-included,1,elapsed_ns,12,472407000.000000,483261000.000000,490847000.000000,493291250.000000,502072000.000000,4791000.000000,0.976068,6.043635,no
richards-rxbvm-v1r01-r1,Richards,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,1,elapsed_ns,12,369237000.000000,376700750.000000,386523500.000000,391619500.000000,396742000.000000,7541500.000000,1.951110,7.115997,no
base64-rxvm-baseline,Base64,crexx,rxvm,current-product,A,no,startup-included,500,elapsed_ns,12,300307000.000000,341983750.000000,352856500.000000,370843250.000000,394880000.000000,16224500.000000,4.598045,26.802114,yes
base64-rxvm-v1r01-r1,Base64,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,500,elapsed_ns,12,328236000.000000,345952500.000000,359280000.000000,370927750.000000,399851000.000000,14892000.000000,4.144957,19.932921,yes
base64-rxbvm-baseline,Base64,crexx,rxbvm,current-product,A,no,startup-included,500,elapsed_ns,12,312088000.000000,321515250.000000,335017500.000000,353211250.000000,399513000.000000,17149500.000000,5.118986,26.095652,yes
base64-rxbvm-v1r01-r1,Base64,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,500,elapsed_ns,12,290802000.000000,355330500.000000,372153000.000000,386845250.000000,406897000.000000,15917500.000000,4.277139,31.195503,yes
rexxcps-rxvm-baseline,RexxCPS,crexx,rxvm,current-product,A,no,startup-included,1,elapsed_ns,12,895477000.000000,926282500.000000,951498500.000000,969565500.000000,1014615000.000000,25540500.000000,2.684240,12.521092,yes
rexxcps-rxvm-v1r01-r1,RexxCPS,crexx,rxvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,1,elapsed_ns,12,883965000.000000,920665250.000000,944336500.000000,953314500.000000,958772000.000000,12351000.000000,1.307902,7.921647,no
rexxcps-rxbvm-baseline,RexxCPS,crexx,rxbvm,current-product,A,no,startup-included,1,elapsed_ns,12,931183000.000000,952189250.000000,979646000.000000,1019132500.000000,1077686000.000000,38079000.000000,3.887016,14.954688,yes
rexxcps-rxbvm-v1r01-r1,RexxCPS,crexx,rxbvm,v1r01-r1-proved-single-exit-direct-placement,A,no,startup-included,1,elapsed_ns,12,905740000.000000,949872500.000000,955868000.000000,986886000.000000,1020523000.000000,23361500.000000,2.444009,12.008248,yes
