sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
timing-PERF2-04-UPPER-control-upper-current-rxvm-warmup-1,timing,PERF2-04 UPPER control,upper-current-rxvm,crexx,rxvm,UPR-C0-current-literal,P,no,no,warmup,1,1,100000,40888000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-current-rxbvm-warmup-1,timing,PERF2-04 UPPER control,upper-current-rxbvm,crexx,rxbvm,UPR-C0-current-literal,P,no,no,warmup,1,2,100000,43937000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-symbol-rxvm-warmup-1,timing,PERF2-04 UPPER control,upper-symbol-rxvm,crexx,rxvm,UPR-L0-current-symbol,P,no,no,warmup,1,3,100000,29264000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-symbol-rxbvm-warmup-1,timing,PERF2-04 UPPER control,upper-symbol-rxbvm,crexx,rxbvm,UPR-L0-current-symbol,P,no,no,warmup,1,4,100000,31292000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-direct-rxvm-warmup-1,timing,PERF2-04 UPPER control,upper-direct-rxvm,crexx,rxvm,UPR-H1-direct,P,no,no,warmup,1,5,100000,26502000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-direct-rxbvm-warmup-1,timing,PERF2-04 UPPER control,upper-direct-rxbvm,crexx,rxbvm,UPR-H1-direct,P,no,no,warmup,1,6,100000,28745000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-current-rxbvm-warmup-2,timing,PERF2-04 UPPER control,upper-current-rxbvm,crexx,rxbvm,UPR-C0-current-literal,P,no,no,warmup,2,1,100000,42693000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-symbol-rxvm-warmup-2,timing,PERF2-04 UPPER control,upper-symbol-rxvm,crexx,rxvm,UPR-L0-current-symbol,P,no,no,warmup,2,2,100000,28565000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-symbol-rxbvm-warmup-2,timing,PERF2-04 UPPER control,upper-symbol-rxbvm,crexx,rxbvm,UPR-L0-current-symbol,P,no,no,warmup,2,3,100000,30784000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-direct-rxvm-warmup-2,timing,PERF2-04 UPPER control,upper-direct-rxvm,crexx,rxvm,UPR-H1-direct,P,no,no,warmup,2,4,100000,26856000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-direct-rxbvm-warmup-2,timing,PERF2-04 UPPER control,upper-direct-rxbvm,crexx,rxbvm,UPR-H1-direct,P,no,no,warmup,2,5,100000,28100000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-current-rxvm-warmup-2,timing,PERF2-04 UPPER control,upper-current-rxvm,crexx,rxvm,UPR-C0-current-literal,P,no,no,warmup,2,6,100000,40547000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-current-rxvm-recorded-1,timing,PERF2-04 UPPER control,upper-current-rxvm,crexx,rxvm,UPR-C0-current-literal,P,no,no,recorded,1,1,100000,40464000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-current-rxbvm-recorded-1,timing,PERF2-04 UPPER control,upper-current-rxbvm,crexx,rxbvm,UPR-C0-current-literal,P,no,no,recorded,1,2,100000,43707000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-symbol-rxvm-recorded-1,timing,PERF2-04 UPPER control,upper-symbol-rxvm,crexx,rxvm,UPR-L0-current-symbol,P,no,no,recorded,1,3,100000,29393000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-symbol-rxbvm-recorded-1,timing,PERF2-04 UPPER control,upper-symbol-rxbvm,crexx,rxbvm,UPR-L0-current-symbol,P,no,no,recorded,1,4,100000,30391000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-direct-rxvm-recorded-1,timing,PERF2-04 UPPER control,upper-direct-rxvm,crexx,rxvm,UPR-H1-direct,P,no,no,recorded,1,5,100000,27233000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-direct-rxbvm-recorded-1,timing,PERF2-04 UPPER control,upper-direct-rxbvm,crexx,rxbvm,UPR-H1-direct,P,no,no,recorded,1,6,100000,28203000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-current-rxbvm-recorded-2,timing,PERF2-04 UPPER control,upper-current-rxbvm,crexx,rxbvm,UPR-C0-current-literal,P,no,no,recorded,2,1,100000,42796000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-symbol-rxvm-recorded-2,timing,PERF2-04 UPPER control,upper-symbol-rxvm,crexx,rxvm,UPR-L0-current-symbol,P,no,no,recorded,2,2,100000,28670000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-symbol-rxbvm-recorded-2,timing,PERF2-04 UPPER control,upper-symbol-rxbvm,crexx,rxbvm,UPR-L0-current-symbol,P,no,no,recorded,2,3,100000,31109000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-direct-rxvm-recorded-2,timing,PERF2-04 UPPER control,upper-direct-rxvm,crexx,rxvm,UPR-H1-direct,P,no,no,recorded,2,4,100000,27257000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-direct-rxbvm-recorded-2,timing,PERF2-04 UPPER control,upper-direct-rxbvm,crexx,rxbvm,UPR-H1-direct,P,no,no,recorded,2,5,100000,28426000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-current-rxvm-recorded-2,timing,PERF2-04 UPPER control,upper-current-rxvm,crexx,rxvm,UPR-C0-current-literal,P,no,no,recorded,2,6,100000,40838000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-symbol-rxvm-recorded-3,timing,PERF2-04 UPPER control,upper-symbol-rxvm,crexx,rxvm,UPR-L0-current-symbol,P,no,no,recorded,3,1,100000,28821000,,0,pass,,
timing-PERF2-04-UPPER-control-upper-symbol-rxbvm-recorded-3,timing,PERF2-04 UPPER control,upper-symbol-rxbvm,crexx,rxbvm,UPR-L0-current-symbol,P,no,no,recorded,3,2,100000,30393000,,0,pass,,
