cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm,Sieve,crexx,rxvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,4901.558874,4934.431827,4961.805237,4974.353684,4997.228809,20.119378,0.405485,1.928128,no
sieve-rxbvm,Sieve,crexx,rxbvm,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,4385.324949,4431.228738,4433.274446,4443.044672,4451.556143,8.786499,0.198194,1.493957,no
sieve-oorexx,Sieve,oorexx,oorexx,equivalent-port,A,yes,no,5500,normalized_work_per_second,10,706.843479,710.618635,711.653673,711.984510,716.637495,0.855068,0.120152,1.376234,no
sieve-netrexx,Sieve,netrexx,netrexx,decimal-rexx-port,A,yes,no,5500,normalized_work_per_second,10,2731.614866,2741.902715,2747.813722,2766.087289,2783.121934,12.541599,0.456421,1.874475,no
permute-rxvm,Permute,crexx,rxvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,2345.314765,2479.943669,2487.332382,2495.204541,2519.419687,9.481565,0.381194,6.999665,no
permute-rxbvm,Permute,crexx,rxbvm,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,2277.783953,2299.395186,2305.487610,2307.964120,2320.327742,3.895597,0.168971,1.845327,no
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,yes,no,5000,normalized_work_per_second,10,295.291326,304.604426,306.970043,309.865281,317.725391,3.032090,0.987748,7.308226,no
permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,yes,no,5000,normalized_work_per_second,20,4014.935560,4394.803710,4528.528316,4619.351317,4757.287927,104.489804,2.307368,16.392795,yes
bounce-rxvm,Bounce,crexx,rxvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,3574.373782,3704.024279,3727.801967,3749.960824,3797.200559,24.842961,0.666424,5.977431,no
bounce-rxbvm,Bounce,crexx,rxbvm,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,3301.414420,3357.298030,3385.966961,3409.602106,3426.099044,26.271689,0.775899,3.682393,no
bounce-oorexx,Bounce,oorexx,oorexx,equivalent-port,A,yes,no,4200,normalized_work_per_second,10,942.112355,960.736899,965.494604,967.414211,973.494751,3.466248,0.359013,3.250396,no
bounce-netrexx,Bounce,netrexx,netrexx,decimal-rexx-port,A,yes,no,4200,normalized_work_per_second,10,1993.808749,2019.704394,2025.544553,2069.826511,2110.160422,24.181546,1.193829,5.744217,no
richards-rxvm,Richards,crexx,rxvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,6.293821,6.345152,6.402210,6.419029,6.444860,0.027727,0.433083,2.359179,no
richards-rxbvm,Richards,crexx,rxbvm,common-state-machine,A,yes,no,20,normalized_work_per_second,10,6.172986,6.221579,6.309949,6.343734,6.359205,0.046476,0.736544,2.951200,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,yes,no,20,normalized_work_per_second,10,11.132547,11.288452,11.393755,11.418257,11.535689,0.053725,0.471528,3.538264,no
richards-netrexx,Richards,netrexx,netrexx,decimal-rexx-port,A,yes,no,20,normalized_work_per_second,10,16.970567,17.438721,17.640247,17.946681,18.187291,0.320088,1.814534,6.897431,no
base64-rxvm,Base64,crexx,rxvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,20,1328.732023,1501.238449,1581.664592,1682.606963,2041.214572,100.548399,6.357125,45.046374,yes
base64-rxbvm,Base64,crexx,rxbvm,equivalent-port,A,yes,no,2500,normalized_work_per_second,20,1425.951751,1484.688977,1562.696736,1589.743643,1812.475486,35.076975,2.244644,24.734405,yes
base64-oorexx,Base64,oorexx,oorexx,equivalent-port,A,yes,no,2500,normalized_work_per_second,10,2093.786563,2103.953287,2126.927025,2133.374273,2145.230381,15.136221,0.711647,2.418692,no
base64-netrexx,Base64,netrexx,netrexx,decimal-rexx-port,A,yes,no,2500,normalized_work_per_second,10,1786.805513,1802.439558,1828.589807,1852.800131,1870.723993,28.509549,1.559100,4.589246,no
towers-rxvm,Towers,crexx,rxvm,equivalent-object-port,A,no,no,100,elapsed_ns,10,2804881000.000000,2819493250.000000,2839109000.000000,2843312000.000000,2857499000.000000,9043500.000000,0.318533,1.853328,no
towers-rxbvm,Towers,crexx,rxbvm,equivalent-object-port,A,no,no,100,elapsed_ns,10,2843172000.000000,2853285000.000000,2871281000.000000,2896678500.000000,2916805000.000000,20384000.000000,0.709927,2.564465,no
towers-oorexx,Towers,oorexx,oorexx,equivalent-object-port,A,no,no,100,elapsed_ns,10,1102722000.000000,1113642750.000000,1118051500.000000,1135030250.000000,1147185000.000000,6529500.000000,0.584007,3.976829,no
towers-netrexx,Towers,netrexx,netrexx,binary-object-jvm-control,A,no,no,100,elapsed_ns,10,33550000.000000,33742500.000000,33924500.000000,34323500.000000,35481000.000000,260500.000000,0.767882,5.692051,no
rexxcps-rxvm,RexxCPS,crexx,rxvm,disclosed-2.2d,A,no,no,1000-clauses,benchmark_rate,10,45660433.000000,46026110.000000,46349312.000000,46449325.250000,47111455.000000,258447.000000,0.557607,3.130623,no
rexxcps-rxbvm,RexxCPS,crexx,rxbvm,disclosed-2.2d,A,no,no,1000-clauses,benchmark_rate,10,44705565.000000,45008927.000000,45253458.000000,45454524.250000,45915664.000000,281612.000000,0.622299,2.674048,no
