cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
get-hit-rxvm-accepted,nr15-post-fix-get-hit,crexx,rxvm,accepted-first-verdict,diagnostic,no,no,0,elapsed_ns,7,1144062000.000000,1157903000.000000,1165199000.000000,1168890000.000000,1180749000.000000,5388000.000000,0.462410,3.148561,no
get-hit-rxvm-final,nr15-post-fix-get-hit,crexx,rxvm,qa-final,diagnostic,no,no,0,elapsed_ns,7,1155392000.000000,1168925500.000000,1189168000.000000,1191201000.000000,1339797000.000000,19733000.000000,1.659395,15.507060,yes
get-hit-rxbvm-accepted,nr15-post-fix-get-hit,crexx,rxbvm,accepted-first-verdict,diagnostic,no,no,0,elapsed_ns,7,1474413000.000000,1481869000.000000,1483771000.000000,1495086000.000000,1530478000.000000,9358000.000000,0.630690,3.778548,no
get-hit-rxbvm-final,nr15-post-fix-get-hit,crexx,rxbvm,qa-final,diagnostic,no,no,0,elapsed_ns,7,1447584000.000000,1453431000.000000,1468179000.000000,1469688500.000000,1480296000.000000,9487000.000000,0.646175,2.228066,no
rexxcps-rxvm-accepted,nr15-post-fix-rexxcps,crexx,rxvm,accepted-first-verdict,diagnostic,no,no,0,benchmark_rate,7,6055681.000000,6109182.500000,6127466.000000,6183305.500000,6221780.000000,31964.000000,0.521651,2.710729,no
rexxcps-rxvm-final,nr15-post-fix-rexxcps,crexx,rxvm,qa-final,diagnostic,no,no,0,benchmark_rate,7,6088603.000000,6153599.500000,6168811.000000,6181300.500000,6268586.000000,17218.000000,0.279114,2.917629,no
rexxcps-rxbvm-accepted,nr15-post-fix-rexxcps,crexx,rxbvm,accepted-first-verdict,diagnostic,no,no,0,benchmark_rate,7,5436582.000000,5528947.500000,5544015.000000,5618912.500000,5721747.000000,69437.000000,1.252468,5.143655,no
rexxcps-rxbvm-final,nr15-post-fix-rexxcps,crexx,rxbvm,qa-final,diagnostic,no,no,0,benchmark_rate,7,5498085.000000,5591588.500000,5619866.000000,5654146.500000,5732617.000000,28567.000000,0.508322,4.173267,no
lifecycle-rxvm-accepted,nr15-post-fix-lifecycle,crexx,rxvm,accepted-first-verdict,diagnostic,no,yes,0,elapsed_ns,7,2853000.000000,2989500.000000,3061000.000000,3098000.000000,3177000.000000,52000.000000,1.698791,10.584776,yes
lifecycle-rxvm-final,nr15-post-fix-lifecycle,crexx,rxvm,qa-final,diagnostic,no,yes,0,elapsed_ns,7,2932000.000000,2978500.000000,3018000.000000,3035500.000000,3114000.000000,36000.000000,1.192843,6.030484,no
lifecycle-rxbvm-accepted,nr15-post-fix-lifecycle,crexx,rxbvm,accepted-first-verdict,diagnostic,no,yes,0,elapsed_ns,7,2854000.000000,2909000.000000,2944000.000000,3014000.000000,3124000.000000,65000.000000,2.207880,9.171196,no
lifecycle-rxbvm-final,nr15-post-fix-lifecycle,crexx,rxbvm,qa-final,diagnostic,no,yes,0,elapsed_ns,7,2825000.000000,2876000.000000,2933000.000000,2968500.000000,3110000.000000,70000.000000,2.386635,9.717013,no
