rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
12,500000,2,1,4,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | FCOPY_REG_REG(r2,r1) | LOAD_REG_FLOAT(r1,c1) | FCOPY_REG_REG(r3,r1)","r1=R16;c1=float@14112;r2=R13;r3=R11","benchmark_awfy_mandelbrot_noopt",280
13,250500,2,1,4,over_3_symbols,"FMULT_REG_REG_FLOAT(r1,r1,c1) | ICOPY_REG_REG(r2,r3) | ITOF_REG(r2) | FDIV_REG_REG_REG(r2,r1,r2)","r1=R8;c1=float@12480;r2=R9;r3=R23","benchmark_awfy_mandelbrot_noopt",249
14,250500,2,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ITOF_REG(r1) | FDIV_REG_REG_REG(r1,r3,r1) | FSUB_REG_REG_FLOAT(r4,r1,c1)","r1=R9;r2=R23;r3=R8;r4=R4;c1=float@12744","benchmark_awfy_mandelbrot_noopt",253
15,250500,2,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ITOF_REG(r1) | FMULT_REG_REG_FLOAT(r1,r1,c1) | ICOPY_REG_REG(r3,r4)","r1=R8;r2=R5;c1=float@12480;r3=R9;r4=R23","benchmark_awfy_mandelbrot_noopt",244
16,250500,2,1,6,over_3_symbols,"ITOF_REG(r1) | FDIV_REG_REG_REG(r1,r2,r1) | FSUB_REG_REG_FLOAT(r3,r1,c1) | LOAD_REG_INT(r4,c2)","r1=R9;r2=R8;r3=R4;c1=float@12744;r4=R10;c2=int:0","benchmark_awfy_mandelbrot_noopt",256
17,250500,2,1,4,over_3_symbols,"ITOF_REG(r1) | FMULT_REG_REG_FLOAT(r1,r1,c1) | ICOPY_REG_REG(r2,r3) | ITOF_REG(r2)","r1=R8;c1=float@12480;r2=R9;r3=R23","benchmark_awfy_mandelbrot_noopt",247
18,250000,1,1,5,over_3_symbols,"BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r2,c2) | FCOPY_REG_REG(r3,r2) | LOAD_REG_FLOAT(r2,c2)","c1=label@457;r1=R15;r2=R16;c2=float@14112;r3=R13","benchmark_awfy_mandelbrot_noopt",277
19,250000,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ISHL_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_REG(r4,r3,r5)","r1=R17;r2=R16;r3=R21;r4=R1;c1=int:1;r5=R8","benchmark_awfy_mandelbrot_noopt",389
20,250000,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ISHL_REG_REG_INT(r2,r3,c1) | IADD_REG_REG_REG(r3,r2,r4) | IADD_REG_REG_INT(r5,r5,c1)","r1=R16;r2=R21;r3=R1;c1=int:1;r4=R8;r5=R0","benchmark_awfy_mandelbrot_noopt",391
21,250000,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r2,r3) | ITOF_REG(r2) | FMULT_REG_REG_FLOAT(r2,r2,c1)","r1=R12;r2=R16;r3=R10;c1=float@12480","benchmark_awfy_mandelbrot_noopt",295
22,250000,1,1,5,over_3_symbols,"FCOPY_REG_REG(r1,r2) | LOAD_REG_FLOAT(r2,c1) | FCOPY_REG_REG(r3,r2) | ICOPY_REG_REG(r2,r4)","r1=R11;r2=R16;c1=float@14112;r3=R12;r4=R10","benchmark_awfy_mandelbrot_noopt",289
23,250000,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | LOAD_REG_FLOAT(r2,c1) | FCOPY_REG_REG(r3,r2) | LOAD_REG_FLOAT(r2,c1)","r1=R13;r2=R16;c1=float@14112;r3=R11","benchmark_awfy_mandelbrot_noopt",283
24,250000,1,1,6,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r1) | FSUB_REG_REG_FLOAT(r3,r1,c1) | LOAD_REG_INT(r4,c2) | LOAD_REG_INT(r1,c2)","r1=R17;r2=R16;r3=R9;c1=float@15944;r4=R8;c2=int:0","benchmark_awfy_mandelbrot_noopt",312
25,250000,1,1,7,over_3_symbols,"FSUB_REG_REG_FLOAT(r1,r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r4,c3)","r1=R9;r2=R17;c1=float@15944;r3=R8;c2=int:0;r4=R18;c3=int:49","benchmark_awfy_mandelbrot_noopt",316
26,250000,1,1,7,over_3_symbols,"IADD_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r4,c1) | IEQ_REG_REG_INT(r2,r4,c2) | BRF_ID_REG(c3,r2)","r1=R1;r2=R21;r3=R8;r4=R0;c1=int:1;c2=int:8;c3=label@424","benchmark_awfy_mandelbrot_noopt",397
27,250000,1,1,7,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_FLOAT(r4,c2) | FCOPY_REG_REG(r5,r4)","r1=R15;r2=R10;r3=R14;c1=label@457;r4=R16;c2=float@14112;r5=R13","benchmark_awfy_mandelbrot_noopt",273
28,250000,1,1,6,over_3_symbols,"ISHL_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r2,r1,r3) | IADD_REG_REG_INT(r4,r4,c1) | IEQ_REG_REG_INT(r1,r4,c2)","r1=R21;r2=R1;c1=int:1;r3=R8;r4=R0;c2=int:8","benchmark_awfy_mandelbrot_noopt",393
29,250000,1,1,4,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | FCOPY_REG_REG(r2,r1) | ICOPY_REG_REG(r1,r3) | ITOF_REG(r1)","r1=R16;c1=float@14112;r2=R12;r3=R10","benchmark_awfy_mandelbrot_noopt",292
30,250000,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | IEQ_REG_REG_INT(r4,r5,c3)","r1=R18;c1=int:49;r2=R19;r3=R17;c2=label@389;r4=R20;r5=R8;c3=int:0","benchmark_awfy_mandelbrot_noopt",326
31,250000,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | IGT_REG_REG_REG(r4,r2,r3)","r1=R8;c1=int:0;r2=R17;r3=R18;c2=int:49;r4=R19","benchmark_awfy_mandelbrot_noopt",320
32,250000,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2) | BRT_ID_REG(c3,r3)","r1=R17;c1=int:0;r2=R18;c2=int:49;r3=R19;c3=label@389","benchmark_awfy_mandelbrot_noopt",323
33,99855,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | INC_REG(r3) | BR_ID(c3)","c1=label@385;r1=R21;r2=R8;c2=int:1;r3=R17;c3=label@329","benchmark_awfy_mandelbrot_noopt",379
34,99855,1,1,7,over_3_symbols,"FADD_REG_REG_REG(r1,r2,r3) | FGT_REG_REG_FLOAT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r4,c3)","r1=R21;r2=R13;r3=R12;c1=float@20504;c2=label@385;r4=R8;c3=int:1","benchmark_awfy_mandelbrot_noopt",371
35,99855,1,1,6,over_3_symbols,"FGT_REG_REG_FLOAT(r1,r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c3) | INC_REG(r3)","r1=R21;c1=float@20504;c2=label@385;r2=R8;c3=int:1;r3=R17","benchmark_awfy_mandelbrot_noopt",375
36,31000,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | IXOR_REG_REG_REG(r2,r2,r3) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c2)","c1=label@424;r1=R21;r2=R2;r3=R1;c2=int:0;r4=R0","benchmark_awfy_mandelbrot_noopt",409
37,31000,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | IEQ_REG_REG_INT(r2,r1,c2) | BRF_ID_REG(c3,r2) | IXOR_REG_REG_REG(r3,r3,r4)","r1=R0;c1=int:1;r2=R21;c2=int:8;c3=label@424;r3=R2;r4=R1","benchmark_awfy_mandelbrot_noopt",401
38,31000,1,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IXOR_REG_REG_REG(r3,r3,r4) | LOAD_REG_INT(r4,c3)","r1=R21;r2=R0;c1=int:8;c2=label@424;r3=R2;r4=R1;c3=int:0","benchmark_awfy_mandelbrot_noopt",405
39,31000,1,1,5,over_3_symbols,"IXOR_REG_REG_REG(r1,r1,r2) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | BR_ID(c2)","r1=R2;r2=R1;c1=int:0;r3=R0;c2=label@453","benchmark_awfy_mandelbrot_noopt",412
40,1500,3,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | ENDLIFE_REG(r4)","r1=R9;r2=R8;r3=R10;r4=R11","benchmark_awfy_mandelbrot_noopt",457
41,501,2,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_REG_INT(r2,r3,c2) | IGT_REG_REG_REG(r4,r1,r2) | BRT_ID_REG(c3,r4)","r1=R5;c1=int:0;r2=R6;r3=R23;c2=int:1;r4=R7;c3=label@473","benchmark_awfy_mandelbrot_noopt",230
42,500,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_INT_REG(r2,c2,r3) | ISHL_REG_REG_REG(r4,r4,r2) | IXOR_REG_REG_REG(r5,r5,r4)","c1=label@453;r1=R20;r2=R19;c2=int:8;r3=R0;r4=R1;r5=R2","benchmark_awfy_mandelbrot_noopt",432
43,500,1,1,5,over_3_symbols,"BRT_ID_REG(c1,r1) | ICOPY_REG_REG(r2,r3) | ITOF_REG(r2) | FMULT_REG_REG_FLOAT(r2,r2,c2)","c1=label@473;r1=R7;r2=R8;r3=R5;c2=float@12480","benchmark_awfy_mandelbrot_noopt",241
44,500,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | INC_REG(r4)","r1=R11;r2=R12;r3=R13;r4=R5","benchmark_awfy_mandelbrot_noopt",463
45,500,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | INC_REG(r3) | BR_ID(c1)","r1=R12;r2=R13;r3=R5;c1=label@237","benchmark_awfy_mandelbrot_noopt",465
46,500,1,1,9,over_3_symbols,"FDIV_REG_REG_REG(r1,r2,r1) | FSUB_REG_REG_FLOAT(r3,r1,c1) | LOAD_REG_INT(r4,c2) | ISUB_REG_REG_INT(r5,r6,c3)","r1=R9;r2=R8;r3=R4;c1=float@12744;r4=R10;c2=int:0;r5=R14;r6=R23;c3=int:1","benchmark_awfy_mandelbrot_noopt",258
47,500,1,1,9,over_3_symbols,"FSUB_REG_REG_FLOAT(r1,r2,c1) | LOAD_REG_INT(r3,c2) | ISUB_REG_REG_INT(r4,r5,c3) | IGT_REG_REG_REG(r6,r3,r4)","r1=R4;r2=R9;c1=float@12744;r3=R10;c2=int:0;r4=R14;r5=R23;c3=int:1;r6=R15","benchmark_awfy_mandelbrot_noopt",262
48,500,1,1,7,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1) | ISUB_REG_INT_REG(r3,c2,r4) | ISHL_REG_REG_REG(r5,r5,r3)","r1=R20;r2=R10;c1=label@453;r3=R19;c2=int:8;r4=R0;r5=R1","benchmark_awfy_mandelbrot_noopt",428
49,500,1,1,5,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | ICOPY_REG_REG(r4,r2) | ITOF_REG(r4)","r1=R7;r2=R5;r3=R6;c1=label@473;r4=R8","benchmark_awfy_mandelbrot_noopt",237
50,500,1,1,5,over_3_symbols,"ISHL_REG_REG_REG(r1,r1,r2) | IXOR_REG_REG_REG(r3,r3,r1) | LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r4,c1)","r1=R1;r2=R19;r3=R2;c1=int:0;r4=R0","benchmark_awfy_mandelbrot_noopt",439
51,500,1,1,6,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | ISHL_REG_REG_REG(r3,r3,r1) | IXOR_REG_REG_REG(r4,r4,r3) | LOAD_REG_INT(r3,c2)","r1=R19;c1=int:8;r2=R0;r3=R1;r4=R2;c2=int:0","benchmark_awfy_mandelbrot_noopt",435
52,500,1,1,8,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | IEQ_REG_REG_REG(r1,r3,r1) | BRF_ID_REG(c2,r1) | ISUB_REG_INT_REG(r4,c3,r5)","r1=R20;r2=R23;c1=int:1;r3=R10;c2=label@453;r4=R19;c3=int:8;r5=R0","benchmark_awfy_mandelbrot_noopt",424
53,500,1,1,8,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_REG(r3,r4,r1) | BRT_ID_REG(c2,r3) | LOAD_REG_FLOAT(r5,c3)","r1=R14;r2=R23;c1=int:1;r3=R15;r4=R10;c2=label@457;r5=R16;c3=float@14112","benchmark_awfy_mandelbrot_noopt",269
54,500,1,1,5,over_3_symbols,"IXOR_REG_REG_REG(r1,r1,r2) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | INC_REG(r4)","r1=R2;r2=R1;c1=int:0;r3=R0;r4=R10","benchmark_awfy_mandelbrot_noopt",443
55,500,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | INC_REG(r3) | BR_ID(c2)","r1=R1;c1=int:0;r2=R0;r3=R10;c2=label@273","benchmark_awfy_mandelbrot_noopt",447
56,2,2,1,3,candidate,"SETNUMDGTS_INT(c1) | SETNUMFUZ_INT(c2) | SETNUMFRM_INT(c3) | SETNUMCAS_INT(c3)","c1=int:18;c2=int:0;c3=int:1","benchmark_awfy_mandelbrot_noopt",0
57,2,2,1,2,candidate,"SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2) | SETNUMCAS_INT(c2) | SETNUMSTD_INT(c2)","c1=int:0;c2=int:1","benchmark_awfy_mandelbrot_noopt",2
58,1,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | IEQ_REG_REG_INT(r1,r3,c3) | BRF_ID_REG(c4,r1)","c1=label@112;r1=R7;r2=R1;c2=int:191;r3=R3;c3=int:750;c4=label@122","benchmark_awfy_mandelbrot_noopt",106
59,1,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | MINATTRS_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c2) | STOI_REG(r3)","c1=label@50;r1=R5;r2=R0;c2=int:1;r3=R6","benchmark_awfy_mandelbrot_noopt",33
60,1,1,1,4,over_3_symbols,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R8;r2=R2;c1=string@8792;c2=int:0","benchmark_awfy_mandelbrot_noopt",201
61,1,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r1,r1,r3)","r1=R8;c1=string@8208;r2=R3;c2=string@8360;r3=R2","benchmark_awfy_mandelbrot_noopt",191
62,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINATTRS_REG_INT(r2,c2)","r1=R5;r2=R0;c1=int:0;c2=int:1;c3=label@50","benchmark_awfy_mandelbrot_noopt",25
63,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | ILT_REG_REG_INT(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R3;r2=R6;c1=int:1;c2=label@72","benchmark_awfy_mandelbrot_noopt",45
64,1,1,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | IEQ_REG_REG_INT(r1,r2,c4)","r1=R7;r2=R3;c1=int:500;c2=label@112;r3=R1;c3=int:191;c4=int:750","benchmark_awfy_mandelbrot_noopt",102
65,1,1,1,5,over_3_symbols,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINATTRS_REG_INT(r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c1)","r1=R5;c1=int:1;c2=label@50;r2=R0;r3=R6","benchmark_awfy_mandelbrot_noopt",29
66,1,1,1,7,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_REG(r3,r4,r1) | BRT_ID_REG(c2,r3) | ICOPY_REG_REG(r5,r4)","r1=R6;r2=R23;c1=int:1;r3=R7;r4=R5;c2=label@473;r5=R8","benchmark_awfy_mandelbrot_noopt",233
67,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R2;r2=R8;c1=string@8792","benchmark_awfy_mandelbrot_noopt",199
68,1,1,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R3;r2=R8;c1=string@8208;c2=string@8360;r3=R2","benchmark_awfy_mandelbrot_noopt",189
69,1,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R6;r2=R0;c1=int:1;r3=R3","benchmark_awfy_mandelbrot_noopt",39
70,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c3) | BRF_ID_REG(c4,r2)","r1=R3;c1=int:500;r2=R5;r3=R0;c2=int:0;c3=int:1;c4=label@50","benchmark_awfy_mandelbrot_noopt",22
71,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | IEQ_REG_REG_INT(r1,r3,c1) | BRF_ID_REG(c3,r1)","r1=R7;c1=int:1;r2=R1;c2=int:0;r3=R3;c3=label@102","benchmark_awfy_mandelbrot_noopt",85
72,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | IEQ_REG_REG_REG(r2,r3,r2) | BRF_ID_REG(c3,r2)","r1=R7;c1=int:1;r2=R6;c2=int:0;r3=R1;c3=label@154","benchmark_awfy_mandelbrot_noopt",122
73,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | ISUB_REG_REG_INT(r3,r4,c2) | IGT_REG_REG_REG(r5,r2,r3)","r1=R0;c1=int:0;r2=R5;r3=R6;r4=R23;c2=int:1;r5=R7","benchmark_awfy_mandelbrot_noopt",227
74,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_INT(r4,r5,c2)","r1=R1;c1=int:0;r2=R0;r3=R5;r4=R6;r5=R23;c2=int:1","benchmark_awfy_mandelbrot_noopt",224
75,1,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c1)","r1=R2;c1=int:0;r2=R1;r3=R0;r4=R5","benchmark_awfy_mandelbrot_noopt",221
76,1,1,1,4,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | STOI_REG(r2) | ICOPY_REG_REG(r3,r2)","r1=R0;c1=int:1;r2=R6;r3=R3","benchmark_awfy_mandelbrot_noopt",36
77,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)","r1=R8;c1=string@8360;r2=R2","benchmark_awfy_mandelbrot_noopt",195
78,1,1,1,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | COPY_REG_REG(r2,r1)","c1=int:1;c2=label@19;r1=R10;c3=int:512;r2=R0","benchmark_awfy_mandelbrot_noopt",6
79,1,1,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LOAD_REG_INT(r2,c2)","c1=int:1;r1=R2;c2=int:0;r2=R1","benchmark_awfy_mandelbrot_noopt",217
80,1,1,1,4,over_3_symbols,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3)","c1=int:1;c2=label@19;r1=R10;c3=int:512","benchmark_awfy_mandelbrot_noopt",4
81,1,1,1,3,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2)","c1=int:1;r1=R2;c2=int:0","benchmark_awfy_mandelbrot_noopt",215
82,1,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | COPY_REG_REG(r2,r1) | BR_ID(c4)","c1=int:1;c2=label@19;r1=R10;c3=int:512;r2=R0;c4=label@22","benchmark_awfy_mandelbrot_noopt",8
83,1,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c2) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c2)","c1=int:1;r1=R2;c2=int:0;r2=R1;r3=R0","benchmark_awfy_mandelbrot_noopt",219
84,1,1,1,3,candidate,"STOI_REG(r1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r1) | ILT_REG_REG_INT(r1,r2,c1)","r1=R6;r2=R3;c1=int:1","benchmark_awfy_mandelbrot_noopt",43
85,1,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | ISUB_REG_INT_REG(r3,c2,r2) | IEQ_REG_REG_INT(r2,r1,c1)","r1=R3;r2=R7;c1=int:1;r3=R1;c2=int:0","benchmark_awfy_mandelbrot_noopt",82
