phase,round,position,vm,cell,variant,rate_jobs_per_second,elapsed_us
recorded,5,63,rxbvml,spin-w4,accepted,5904.876135997,43354.000
recorded,5,64,rxbvml,spin-w4,candidate,5843.814915424,43807.000
recorded,5,65,rxbvml,identity,candidate,536125.654450262,1910.000
recorded,5,66,rxbvml,identity,channel,135306.553911205061,7568
recorded,5,66,rxbvml,spin-w4,channel,3023.895864586163,84659
recorded,5,67,rxtvml,spin-w1,accepted,1362.245576693,187925.000
recorded,5,68,rxtvml,spin-w1,candidate,1284.031860041,199372.000
recorded,5,69,rxtvml,spin-w4,accepted,5246.546706562,48794.000
recorded,5,70,rxtvml,spin-w4,candidate,4906.940637519,52171.000
recorded,5,71,rxtvml,identity,candidate,507684.680218146,2017.000
recorded,5,72,rxtvml,identity,channel,140678.664651737869,7279
recorded,5,72,rxtvml,spin-w4,channel,2571.572074334505,99550
recorded,6,73,rxtvml,identity,channel,133891.213389121345,7648
recorded,6,73,rxtvml,spin-w4,channel,2658.718207026909,96287
recorded,6,74,rxtvml,identity,candidate,533333.333333333,1920.000
recorded,6,75,rxtvml,spin-w4,candidate,4807.872891860,53246.000
recorded,6,76,rxtvml,spin-w4,accepted,4969.329916919,51516.000
recorded,6,77,rxtvml,spin-w1,candidate,1275.217932752,200750.000
recorded,6,78,rxtvml,spin-w1,accepted,1391.531227918,183970.000
recorded,6,79,rxbvml,identity,channel,130495.730852555120,7847
recorded,6,79,rxbvml,spin-w4,channel,3082.072211988779,83061
recorded,6,80,rxbvml,identity,candidate,506429.277942631,2022.000
recorded,6,81,rxbvml,spin-w4,candidate,6005.160684964,42630.000
recorded,6,82,rxbvml,spin-w4,accepted,6177.009941125,41444.000
recorded,6,83,rxbvml,spin-w1,candidate,1603.798998879,159621.000
recorded,6,84,rxbvml,spin-w1,accepted,1654.313169238,154747.000
recorded,7,85,rxbvml,spin-w1,accepted,1725.730233311,148343.000
recorded,7,86,rxbvml,spin-w1,candidate,1789.834300496,143030.000
recorded,7,87,rxbvml,spin-w4,accepted,5295.383087870,48344.000
recorded,7,88,rxbvml,spin-w4,candidate,5885.463365290,43497.000
recorded,7,89,rxbvml,identity,candidate,522448.979591837,1960.000
recorded,7,90,rxbvml,identity,channel,124543.906592070052,8222
recorded,7,90,rxbvml,spin-w4,channel,3010.135691272958,85046
recorded,7,91,rxtvml,spin-w1,accepted,1287.421987759,198847.000
recorded,7,92,rxtvml,spin-w1,candidate,1289.692035648,198497.000
recorded,7,93,rxtvml,spin-w4,accepted,5215.123859192,49088.000
recorded,7,94,rxtvml,spin-w4,candidate,4833.836858006,52960.000
recorded,7,95,rxtvml,identity,candidate,537815.126050420,1904.000
recorded,7,96,rxtvml,identity,channel,134119.187950229214,7635
recorded,7,96,rxtvml,spin-w4,channel,2658.718207026909,96287
recorded,8,97,rxtvml,identity,channel,137210.237170038861,7463
recorded,8,97,rxtvml,spin-w4,channel,2567.007931653414,99727
recorded,8,98,rxtvml,identity,candidate,504682.109413504,2029.000
recorded,8,99,rxtvml,spin-w4,candidate,4701.647413176,54449.000
recorded,8,100,rxtvml,spin-w4,accepted,5192.065874336,49306.000
recorded,8,101,rxtvml,spin-w1,candidate,1240.195912198,206419.000
recorded,8,102,rxtvml,spin-w1,accepted,1416.054518099,180784.000
recorded,8,103,rxbvml,identity,channel,132780.082987551868,7712
recorded,8,103,rxbvml,spin-w4,channel,3070.796247870835,83366
recorded,8,104,rxbvml,identity,candidate,491834.774255524,2082.000
recorded,8,105,rxbvml,spin-w4,candidate,5981.587924669,42798.000
recorded,8,106,rxbvml,spin-w4,accepted,6214.648119826,41193.000
recorded,8,107,rxbvml,spin-w1,candidate,1624.922244932,157546.000
recorded,8,108,rxbvml,spin-w1,accepted,1676.940108346,152659.000
recorded,9,109,rxbvml,spin-w1,accepted,1715.288851963,149246.000
recorded,9,110,rxbvml,spin-w1,candidate,1774.438383320,144271.000
recorded,9,111,rxbvml,spin-w4,accepted,5920.033300187,43243.000
recorded,9,112,rxbvml,spin-w4,candidate,6025.230653361,42488.000
recorded,9,113,rxbvml,identity,candidate,506429.277942631,2022.000
recorded,9,114,rxbvml,identity,channel,131738.067670140241,7773
recorded,9,114,rxbvml,spin-w4,channel,2968.976514931864,86225
recorded,9,115,rxtvml,spin-w1,accepted,1362.862010221,187840.000
recorded,9,116,rxtvml,spin-w1,candidate,1270.225613901,201539.000
recorded,9,117,rxtvml,spin-w4,accepted,5385.278835433,47537.000
recorded,9,118,rxtvml,spin-w4,candidate,4853.448602738,52746.000
recorded,9,119,rxtvml,identity,candidate,537532.808398950,1905.000
recorded,9,120,rxtvml,identity,channel,128256.513026052111,7984
recorded,9,120,rxtvml,spin-w4,channel,2634.802029620938,97161
recorded,10,121,rxtvml,identity,channel,135881.104033970274,7536
recorded,10,121,rxtvml,spin-w4,channel,2542.406546696858,100692
recorded,10,122,rxtvml,identity,candidate,530020.703933747,1932.000
recorded,10,123,rxtvml,spin-w4,candidate,4688.387084959,54603.000
recorded,10,124,rxtvml,spin-w4,accepted,5142.111077634,49785.000
recorded,10,125,rxtvml,spin-w1,candidate,1247.593752284,205195.000
recorded,10,126,rxtvml,spin-w1,accepted,1400.989448798,182728.000
recorded,10,127,rxbvml,identity,channel,129932.749651059508,7881
recorded,10,127,rxbvml,spin-w4,channel,3052.488493549233,83866
recorded,10,128,rxbvml,identity,candidate,525937.339496662,1947.000
recorded,10,129,rxbvml,spin-w4,candidate,5971.820472147,42868.000
recorded,10,130,rxbvml,spin-w4,accepted,6209.673507010,41226.000
recorded,10,131,rxbvml,spin-w1,candidate,1628.260496238,157223.000
recorded,10,132,rxbvml,spin-w1,accepted,1699.528646352,150630.000
recorded,11,133,rxbvml,spin-w1,accepted,1602.534006898,159747.000
recorded,11,134,rxbvml,spin-w1,candidate,1721.297697092,148725.000
recorded,11,135,rxbvml,spin-w4,accepted,5797.495300858,44157.000
recorded,11,136,rxbvml,spin-w4,candidate,5901.881224640,43376.000
recorded,11,137,rxbvml,identity,candidate,517433.046993431,1979.000
recorded,11,138,rxbvml,identity,channel,130946.291560102298,7820
recorded,11,138,rxbvml,spin-w4,channel,2988.559420966612,85660
recorded,11,139,rxtvml,spin-w1,accepted,1374.216267285,186288.000
recorded,11,140,rxtvml,spin-w1,candidate,1275.936143383,200637.000
recorded,11,141,rxtvml,spin-w4,accepted,4922.035723212,52011.000
recorded,11,142,rxtvml,spin-w4,candidate,4431.902775133,57763.000
recorded,11,143,rxtvml,identity,candidate,507936.507936508,2016.000
recorded,11,144,rxtvml,identity,channel,133108.020278174954,7693
recorded,11,144,rxtvml,spin-w4,channel,2568.218298555377,99680
recorded,12,145,rxtvml,identity,channel,136624.416277518350,7495
recorded,12,145,rxtvml,spin-w4,channel,2593.876020832067,98694
recorded,12,146,rxtvml,identity,candidate,536125.654450262,1910.000
recorded,12,147,rxtvml,spin-w4,candidate,4540.295119183,56384.000
recorded,12,148,rxtvml,spin-w4,accepted,5135.612261274,49848.000
recorded,12,149,rxtvml,spin-w1,candidate,1223.188987477,209289.000
recorded,12,150,rxtvml,spin-w1,accepted,1391.243858963,184008.000
recorded,12,151,rxbvml,identity,channel,131097.170656766102,7811
recorded,12,151,rxbvml,spin-w4,channel,3043.633337296398,84110
recorded,12,152,rxbvml,identity,candidate,500488.758553275,2046.000
recorded,12,153,rxbvml,spin-w4,candidate,6006.006006006,42624.000
recorded,12,154,rxbvml,spin-w4,accepted,6295.185166970,40666.000
recorded,12,155,rxbvml,spin-w1,candidate,1584.168218863,161599.000
recorded,12,156,rxbvml,spin-w1,accepted,1302.858655104,196491.000
