entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
rexxcps-opaque-retained,1,rexxcps_levelb_opaque.main,elapsed,benchmark_rexxcps_levelb_opaque_opt,procedure,1,44222459,44222459,1,0,.int,,complete
rexxcps-opaque-retained,1,rexxcps_levelb_opaque.main,inclusive_body,benchmark_rexxcps_levelb_opaque_opt,procedure,1,44219291,44219291,1,0,.int,,complete
rexxcps-opaque-retained,1,rexxcps_levelb_opaque.main,self,benchmark_rexxcps_levelb_opaque_opt,procedure,1,478753,478753,1,0,.int,,complete
rexxcps-opaque-retained,1,rexxcps_levelb_opaque.main,native_child,benchmark_rexxcps_levelb_opaque_opt,procedure,1,0,0,1,0,.int,,complete
rexxcps-opaque-retained,1,rexxcps_levelb_opaque.main,entry_overhead,benchmark_rexxcps_levelb_opaque_opt,procedure,1,3084,3084,1,0,.int,,complete
rexxcps-opaque-retained,1,rexxcps_levelb_opaque.main,exit_overhead,benchmark_rexxcps_levelb_opaque_opt,procedure,1,84,84,1,0,.int,,complete
rexxcps-opaque-retained,2,_rxsysb._ensure_address_environment,elapsed,_address,procedure,34,37466750,1101963,34,0,.int,env_name=.string,complete
rexxcps-opaque-retained,2,_rxsysb._ensure_address_environment,inclusive_body,_address,procedure,34,37446877,1101378,34,0,.int,env_name=.string,complete
rexxcps-opaque-retained,2,_rxsysb._ensure_address_environment,self,_address,procedure,34,37138206,1092300,34,0,.int,env_name=.string,complete
rexxcps-opaque-retained,2,_rxsysb._ensure_address_environment,native_child,_address,procedure,34,0,0,34,0,.int,env_name=.string,complete
rexxcps-opaque-retained,2,_rxsysb._ensure_address_environment,entry_overhead,_address,procedure,34,14876,437,34,0,.int,env_name=.string,complete
rexxcps-opaque-retained,2,_rxsysb._ensure_address_environment,exit_overhead,_address,procedure,34,4997,146,34,0,.int,env_name=.string,complete
rexxcps-opaque-retained,3,_rxsysb.addressenv,elapsed,_address,procedure,14,34137873,2438419,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,3,_rxsysb.addressenv,inclusive_body,_address,procedure,14,34128793,2437770,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,3,_rxsysb.addressenv,self,_address,procedure,14,5377,384,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,3,_rxsysb.addressenv,native_child,_address,procedure,14,0,0,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,3,_rxsysb.addressenv,entry_overhead,_address,procedure,14,5498,392,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,3,_rxsysb.addressenv,exit_overhead,_address,procedure,14,3582,255,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,4,_rxsysb._address_environment,elapsed,_address,procedure,14,34123416,2437386,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,4,_rxsysb._address_environment,inclusive_body,_address,procedure,14,34112626,2436616,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,4,_rxsysb._address_environment,self,_address,procedure,14,63955,4568,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,4,_rxsysb._address_environment,native_child,_address,procedure,14,0,0,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,4,_rxsysb._address_environment,entry_overhead,_address,procedure,14,8585,613,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,4,_rxsysb._address_environment,exit_overhead,_address,procedure,14,2205,157,14,0,._rxsysb..addressenvironment,?env_name=.string,complete
rexxcps-opaque-retained,5,_rxsysb.ensure_address_runtime,elapsed,_address,procedure,118,33893208,287230,118,0,.void,,complete
rexxcps-opaque-retained,5,_rxsysb.ensure_address_runtime,inclusive_body,_address,procedure,118,33863752,286980,118,0,.void,,complete
rexxcps-opaque-retained,5,_rxsysb.ensure_address_runtime,self,_address,procedure,118,21459,181,118,0,.void,,complete
rexxcps-opaque-retained,5,_rxsysb.ensure_address_runtime,native_child,_address,procedure,118,0,0,118,0,.void,,complete
rexxcps-opaque-retained,5,_rxsysb.ensure_address_runtime,entry_overhead,_address,procedure,118,23168,196,118,0,.void,,complete
rexxcps-opaque-retained,5,_rxsysb.ensure_address_runtime,exit_overhead,_address,procedure,118,6288,53,118,0,.void,,complete
rexxcps-opaque-retained,6,_rxsysb._address,elapsed,_address,procedure,14,4073250,290946,14,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-retained,6,_rxsysb._address,inclusive_body,_address,procedure,14,4060332,290023,14,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-retained,6,_rxsysb._address,self,_address,procedure,14,70169,5012,14,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-retained,6,_rxsysb._address,native_child,_address,procedure,14,0,0,14,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-retained,6,_rxsysb._address,entry_overhead,_address,procedure,14,10751,767,14,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-retained,6,_rxsysb._address,exit_overhead,_address,procedure,14,2167,154,14,0,.int,"?env=.string,?command=.string,in=.binary,out=.binary,err=.binary,expose ...=.string",complete
rexxcps-opaque-retained,7,rxfnsb.parseexec,elapsed,parseExec,procedure,98,3813335,38911,98,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-retained,7,rxfnsb.parseexec,inclusive_body,parseExec,procedure,98,3750083,38266,98,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-retained,7,rxfnsb.parseexec,self,parseExec,procedure,98,3668953,37438,98,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-retained,7,rxfnsb.parseexec,native_child,parseExec,procedure,98,0,0,98,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-retained,7,rxfnsb.parseexec,entry_overhead,parseExec,procedure,98,46375,473,98,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-retained,7,rxfnsb.parseexec,exit_overhead,parseExec,procedure,98,16877,172,98,0,.string[*],"src=.string,splan=.string,template=.string,?debug=.int",complete
rexxcps-opaque-retained,8,_rxsysb._set_address_environment,elapsed,_address,procedure,14,3628418,259172,14,0,.int,env_name=.string,complete
rexxcps-opaque-retained,8,_rxsysb._set_address_environment,inclusive_body,_address,procedure,14,3619042,258503,14,0,.int,env_name=.string,complete
rexxcps-opaque-retained,8,_rxsysb._set_address_environment,self,_address,procedure,14,47915,3422,14,0,.int,env_name=.string,complete
rexxcps-opaque-retained,8,_rxsysb._set_address_environment,native_child,_address,procedure,14,0,0,14,0,.int,env_name=.string,complete
rexxcps-opaque-retained,8,_rxsysb._set_address_environment,entry_overhead,_address,procedure,14,8084,577,14,0,.int,env_name=.string,complete
rexxcps-opaque-retained,8,_rxsysb._set_address_environment,exit_overhead,_address,procedure,14,1292,92,14,0,.int,env_name=.string,complete
rexxcps-opaque-retained,9,rxfnsb.stem.get,elapsed,stem,method,128,669669,5231,128,0,.string,key=.string,complete
rexxcps-opaque-retained,9,rxfnsb.stem.get,inclusive_body,stem,method,128,625992,4890,128,0,.string,key=.string,complete
rexxcps-opaque-retained,9,rxfnsb.stem.get,self,stem,method,128,625992,4890,128,0,.string,key=.string,complete
rexxcps-opaque-retained,9,rxfnsb.stem.get,native_child,stem,method,128,0,0,128,0,.string,key=.string,complete
rexxcps-opaque-retained,9,rxfnsb.stem.get,entry_overhead,stem,method,128,37462,292,128,0,.string,key=.string,complete
rexxcps-opaque-retained,9,rxfnsb.stem.get,exit_overhead,stem,method,128,6215,48,128,0,.string,key=.string,complete
rexxcps-opaque-retained,10,rxfnsb.strip,elapsed,strip,procedure,198,540335,2728,198,0,.string,"string=.string,?option=.string,?char=.string",complete
rexxcps-opaque-retained,10,rxfnsb.strip,inclusive_body,strip,procedure,198,440668,2225,198,0,.string,"string=.string,?option=.string,?char=.string",complete
rexxcps-opaque-retained,10,rxfnsb.strip,self,strip,procedure,198,440668,2225,198,0,.string,"string=.string,?option=.string,?char=.string",complete
rexxcps-opaque-retained,10,rxfnsb.strip,native_child,strip,procedure,198,0,0,198,0,.string,"string=.string,?option=.string,?char=.string",complete
rexxcps-opaque-retained,10,rxfnsb.strip,entry_overhead,strip,procedure,198,85624,432,198,0,.string,"string=.string,?option=.string,?char=.string",complete
rexxcps-opaque-retained,10,rxfnsb.strip,exit_overhead,strip,procedure,198,14043,70,198,0,.string,"string=.string,?option=.string,?char=.string",complete
rexxcps-opaque-retained,11,rxfnsb.stem.set,elapsed,stem,method,83,414082,4988,83,0,.void,"?key=.string,value=.string",complete
rexxcps-opaque-retained,11,rxfnsb.stem.set,inclusive_body,stem,method,83,380673,4586,83,0,.void,"?key=.string,value=.string",complete
rexxcps-opaque-retained,11,rxfnsb.stem.set,self,stem,method,83,380673,4586,83,0,.void,"?key=.string,value=.string",complete
rexxcps-opaque-retained,11,rxfnsb.stem.set,native_child,stem,method,83,0,0,83,0,.void,"?key=.string,value=.string",complete
rexxcps-opaque-retained,11,rxfnsb.stem.set,entry_overhead,stem,method,83,30035,361,83,0,.void,"?key=.string,value=.string",complete
rexxcps-opaque-retained,11,rxfnsb.stem.set,exit_overhead,stem,method,83,3374,40,83,0,.void,"?key=.string,value=.string",complete
rexxcps-opaque-retained,12,_rxsysb.dispatch_address_request,elapsed,_address,procedure,14,309291,22092,14,0,._rxsysb..addressresponse,request=.addressrequest,complete
rexxcps-opaque-retained,12,_rxsysb.dispatch_address_request,inclusive_body,_address,procedure,14,296791,21199,14,0,._rxsysb..addressresponse,request=.addressrequest,complete
rexxcps-opaque-retained,12,_rxsysb.dispatch_address_request,self,_address,procedure,14,89037,6359,14,0,._rxsysb..addressresponse,request=.addressrequest,complete
