entry,name,count,bytes,max_bytes,high_water,status
rexxcps-opaque-retained,frame_blocks,81,594120,35800,0,complete
rexxcps-opaque-retained,standalone_values,136,34816,256,0,complete
rexxcps-opaque-retained,attribute_value_blocks,278,1107968,65536,0,complete
rexxcps-opaque-retained,attribute_pointer_storage,817,88128,2048,0,complete
rexxcps-opaque-retained,string_buffers,124,8288,128,0,complete
rexxcps-opaque-retained,binary_buffers,0,0,0,0,complete
rexxcps-opaque-retained,value_slots,6109,1563904,65536,0,complete
rexxcps-opaque-retained,frame_activations,1153,0,0,7,complete
rexxcps-opaque-retained,frame_reuses,1072,0,0,0,complete
rexxcps-opaque-stripped,frame_blocks,81,594120,35800,0,complete
rexxcps-opaque-stripped,standalone_values,136,34816,256,0,complete
rexxcps-opaque-stripped,attribute_value_blocks,278,1107968,65536,0,complete
rexxcps-opaque-stripped,attribute_pointer_storage,817,88128,2048,0,complete
rexxcps-opaque-stripped,string_buffers,124,8288,128,0,complete
rexxcps-opaque-stripped,binary_buffers,0,0,0,0,complete
rexxcps-opaque-stripped,value_slots,6109,1563904,65536,0,complete
rexxcps-opaque-stripped,frame_activations,1153,0,0,7,complete
rexxcps-opaque-stripped,frame_reuses,1072,0,0,0,complete
