sample_id,measurement,workload,cell_id,runtime,vm,variant,tier,aggregate,lifecycle,phase,round,position,work,elapsed_ns,max_rss_bytes,exit_code,correctness,benchmark_metric,benchmark_unit
rss-Sieve-sieve-rxvm-recorded-1,rss,Sieve,sieve-rxvm,crexx,rxvm,equivalent-port,A,yes,no,recorded,1,1,5500,1084069000,18366464,0,pass,,
rss-Sieve-sieve-rxtvm-recorded-1,rss,Sieve,sieve-rxtvm,crexx,rxtvm,concrete-engine-control,A,yes,no,recorded,1,2,5500,1079325000,18497536,0,pass,,
rss-Sieve-sieve-oorexx-recorded-1,rss,Sieve,sieve-oorexx,oorexx,oorexx,equivalent-port,A,yes,no,recorded,1,3,5500,7770459000,17874944,0,pass,,
rss-Sieve-sieve-netrexx-recorded-1,rss,Sieve,sieve-netrexx,netrexx,netrexx,decimal-rexx-port,A,yes,no,recorded,1,4,5500,2155110000,428769280,0,pass,,
rss-Sieve-sieve-netrexx-recorded-2,rss,Sieve,sieve-netrexx,netrexx,netrexx,decimal-rexx-port,A,yes,no,recorded,2,1,5500,2216672000,429015040,0,pass,,
rss-Sieve-sieve-oorexx-recorded-2,rss,Sieve,sieve-oorexx,oorexx,oorexx,equivalent-port,A,yes,no,recorded,2,2,5500,7999660000,17874944,0,pass,,
rss-Sieve-sieve-rxtvm-recorded-2,rss,Sieve,sieve-rxtvm,crexx,rxtvm,concrete-engine-control,A,yes,no,recorded,2,3,5500,1152977000,18481152,0,pass,,
rss-Sieve-sieve-rxvm-recorded-2,rss,Sieve,sieve-rxvm,crexx,rxvm,equivalent-port,A,yes,no,recorded,2,4,5500,1134111000,18350080,0,pass,,
rss-Permute-permute-rxvm-recorded-1,rss,Permute,permute-rxvm,crexx,rxvm,equivalent-port,A,yes,no,recorded,1,1,5000,1903408000,18317312,0,pass,,
rss-Permute-permute-rxtvm-recorded-1,rss,Permute,permute-rxtvm,crexx,rxtvm,concrete-engine-control,A,yes,no,recorded,1,2,5000,2074405000,18481152,0,pass,,
rss-Permute-permute-oorexx-recorded-1,rss,Permute,permute-oorexx,oorexx,oorexx,equivalent-port,A,yes,no,recorded,1,3,5000,17053450000,17874944,0,pass,,
rss-Permute-permute-netrexx-recorded-1,rss,Permute,permute-netrexx,netrexx,netrexx,decimal-rexx-port,A,yes,no,recorded,1,4,5000,1156715000,443236352,0,pass,,
rss-Permute-permute-netrexx-recorded-2,rss,Permute,permute-netrexx,netrexx,netrexx,decimal-rexx-port,A,yes,no,recorded,2,1,5000,1148117000,442286080,0,pass,,
rss-Permute-permute-oorexx-recorded-2,rss,Permute,permute-oorexx,oorexx,oorexx,equivalent-port,A,yes,no,recorded,2,2,5000,17885995000,17874944,0,pass,,
rss-Permute-permute-rxtvm-recorded-2,rss,Permute,permute-rxtvm,crexx,rxtvm,concrete-engine-control,A,yes,no,recorded,2,3,5000,2187725000,18497536,0,pass,,
rss-Permute-permute-rxvm-recorded-2,rss,Permute,permute-rxvm,crexx,rxvm,equivalent-port,A,yes,no,recorded,2,4,5000,2084368000,18251776,0,pass,,
rss-Bounce-bounce-rxvm-recorded-1,rss,Bounce,bounce-rxvm,crexx,rxvm,equivalent-port,A,yes,no,recorded,1,1,4200,1325755000,18350080,0,pass,,
rss-Bounce-bounce-rxtvm-recorded-1,rss,Bounce,bounce-rxtvm,crexx,rxtvm,concrete-engine-control,A,yes,no,recorded,1,2,4200,1317017000,18432000,0,pass,,
rss-Bounce-bounce-oorexx-recorded-1,rss,Bounce,bounce-oorexx,oorexx,oorexx,equivalent-port,A,yes,no,recorded,1,3,4200,5389352000,17891328,0,pass,,
rss-Bounce-bounce-netrexx-recorded-1,rss,Bounce,bounce-netrexx,netrexx,netrexx,decimal-rexx-port,A,yes,no,recorded,1,4,4200,2459808000,174637056,0,pass,,
rss-Bounce-bounce-netrexx-recorded-2,rss,Bounce,bounce-netrexx,netrexx,netrexx,decimal-rexx-port,A,yes,no,recorded,2,1,4200,2738779000,216563712,0,pass,,
rss-Bounce-bounce-oorexx-recorded-2,rss,Bounce,bounce-oorexx,oorexx,oorexx,equivalent-port,A,yes,no,recorded,2,2,4200,5345157000,17891328,0,pass,,
rss-Bounce-bounce-rxtvm-recorded-2,rss,Bounce,bounce-rxtvm,crexx,rxtvm,concrete-engine-control,A,yes,no,recorded,2,3,4200,1379923000,18481152,0,pass,,
rss-Bounce-bounce-rxvm-recorded-2,rss,Bounce,bounce-rxvm,crexx,rxvm,equivalent-port,A,yes,no,recorded,2,4,4200,1348543000,18350080,0,pass,,
rss-Richards-richards-rxvm-recorded-1,rss,Richards,richards-rxvm,crexx,rxvm,common-state-machine,A,yes,no,recorded,1,1,20,2568642000,18530304,0,pass,,
rss-Richards-richards-rxtvm-recorded-1,rss,Richards,richards-rxtvm,crexx,rxtvm,concrete-engine-control,A,yes,no,recorded,1,2,20,2593164000,18628608,0,pass,,
rss-Richards-richards-oorexx-recorded-1,rss,Richards,richards-oorexx,oorexx,oorexx,common-state-machine,A,yes,no,recorded,1,3,20,2208058000,17924096,0,pass,,
rss-Richards-richards-netrexx-recorded-1,rss,Richards,richards-netrexx,netrexx,netrexx,decimal-rexx-port,A,yes,no,recorded,1,4,20,1440509000,206651392,0,pass,,
rss-Richards-richards-netrexx-recorded-2,rss,Richards,richards-netrexx,netrexx,netrexx,decimal-rexx-port,A,yes,no,recorded,2,1,20,1410696000,205422592,0,pass,,
rss-Richards-richards-oorexx-recorded-2,rss,Richards,richards-oorexx,oorexx,oorexx,common-state-machine,A,yes,no,recorded,2,2,20,2215416000,17924096,0,pass,,
rss-Richards-richards-rxtvm-recorded-2,rss,Richards,richards-rxtvm,crexx,rxtvm,concrete-engine-control,A,yes,no,recorded,2,3,20,2654005000,18677760,0,pass,,
rss-Richards-richards-rxvm-recorded-2,rss,Richards,richards-rxvm,crexx,rxvm,common-state-machine,A,yes,no,recorded,2,4,20,2649576000,18464768,0,pass,,
rss-Base64-v2-base64-v2-rxvm-recorded-1,rss,Base64-v2,base64-v2-rxvm,crexx,rxvm,idiomatic-byte-port,A,yes,no,recorded,1,1,18000,1289965000,18481152,0,pass,,
rss-Base64-v2-base64-v2-rxtvm-recorded-1,rss,Base64-v2,base64-v2-rxtvm,crexx,rxtvm,concrete-engine-control,A,yes,no,recorded,1,2,18000,1479137000,18644992,0,pass,,
rss-Base64-v2-base64-v2-oorexx-recorded-1,rss,Base64-v2,base64-v2-oorexx,oorexx,oorexx,idiomatic-byte-port,A,yes,no,recorded,1,3,18000,18818627000,17891328,0,pass,,
rss-Base64-v2-base64-v2-netrexx-recorded-1,rss,Base64-v2,base64-v2-netrexx,netrexx,netrexx,decimal-idiomatic-byte-port,A,yes,no,recorded,1,4,18000,11850883000,216039424,0,pass,,
rss-Base64-v2-base64-v2-netrexx-recorded-2,rss,Base64-v2,base64-v2-netrexx,netrexx,netrexx,decimal-idiomatic-byte-port,A,yes,no,recorded,2,1,18000,11778218000,181862400,0,pass,,
rss-Base64-v2-base64-v2-oorexx-recorded-2,rss,Base64-v2,base64-v2-oorexx,oorexx,oorexx,idiomatic-byte-port,A,yes,no,recorded,2,2,18000,18349338000,17891328,0,pass,,
rss-Base64-v2-base64-v2-rxtvm-recorded-2,rss,Base64-v2,base64-v2-rxtvm,crexx,rxtvm,concrete-engine-control,A,yes,no,recorded,2,3,18000,1477703000,18677760,0,pass,,
rss-Base64-v2-base64-v2-rxvm-recorded-2,rss,Base64-v2,base64-v2-rxvm,crexx,rxvm,idiomatic-byte-port,A,yes,no,recorded,2,4,18000,1260729000,18530304,0,pass,,
rss-Towers-towers-rxvm-recorded-1,rss,Towers,towers-rxvm,crexx,rxvm,equivalent-object-port,A,no,no,recorded,1,1,100,2563991000,18415616,0,pass,,
rss-Towers-towers-rxtvm-recorded-1,rss,Towers,towers-rxtvm,crexx,rxtvm,concrete-engine-control,A,no,no,recorded,1,2,100,2536932000,18530304,0,pass,,
rss-Towers-towers-oorexx-recorded-1,rss,Towers,towers-oorexx,oorexx,oorexx,equivalent-object-port,A,no,no,recorded,1,3,100,1418562000,17907712,0,pass,,
rss-Towers-towers-netrexx-recorded-1,rss,Towers,towers-netrexx,netrexx,netrexx,binary-object-jvm-control,A,no,no,recorded,1,4,100,42001000,48857088,0,pass,,
rss-Towers-towers-netrexx-recorded-2,rss,Towers,towers-netrexx,netrexx,netrexx,binary-object-jvm-control,A,no,no,recorded,2,1,100,41170000,48922624,0,pass,,
rss-Towers-towers-oorexx-recorded-2,rss,Towers,towers-oorexx,oorexx,oorexx,equivalent-object-port,A,no,no,recorded,2,2,100,1431797000,17907712,0,pass,,
rss-Towers-towers-rxtvm-recorded-2,rss,Towers,towers-rxtvm,crexx,rxtvm,concrete-engine-control,A,no,no,recorded,2,3,100,2492358000,18513920,0,pass,,
rss-Towers-towers-rxvm-recorded-2,rss,Towers,towers-rxvm,crexx,rxvm,equivalent-object-port,A,no,no,recorded,2,4,100,2712358000,18399232,0,pass,,
