runtime,vm,phase,n,min_ns,q1_ns,median_ns,q3_ns,max_ns,mad_ns,relative_mad_percent,span_percent,rerun_recommended
crexx,rxvm,create,31,0.000000,0.000000,0.000000,1000.000000,82000.000000,0.000000,0.000000,0.000000,no
crexx,rxvm,load_program,31,82000.000000,86000.000000,88000.000000,95500.000000,3261000.000000,4000.000000,4.545455,3612.500000,yes
crexx,rxvm,load_library,31,3634000.000000,3654000.000000,3674000.000000,3700000.000000,5553000.000000,22000.000000,0.598802,52.231900,yes
crexx,rxvm,link,31,5718000.000000,5781500.000000,5810000.000000,5852000.000000,6826000.000000,38000.000000,0.654045,19.070568,yes
crexx,rxvm,prepare,31,323000.000000,326500.000000,331000.000000,342500.000000,418000.000000,5000.000000,1.510574,28.700906,yes
crexx,rxvm,destroy,31,25000.000000,26000.000000,27000.000000,28000.000000,41000.000000,1000.000000,3.703704,59.259259,yes
