rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,2000000,4,1,3,candidate,"UNLINK_REG(r1) | BRF_ID_REG(c1,r2)","r1=R18;c1=label@915;r2=R17","benchmark_awfy_bounce_opt",855
2,1000000,2,1,3,candidate,"IADD_REG_REG_REG(r1,r2,r3) | UNLINKN_REG_REG(r3,r2)","r1=R18;r2=R16;r3=R17","benchmark_awfy_bounce_opt",817
3,1000000,2,1,3,candidate,"IGT_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R17;r2=R18;c1=int:500","benchmark_awfy_bounce_opt",851
4,1000000,2,1,3,candidate,"ILT_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)","r1=R18;r2=R19;c1=int:0","benchmark_awfy_bounce_opt",919
5,1000000,2,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c2)","r1=R8;c1=int:1;r2=R18;r3=R17;c2=int:3","benchmark_awfy_bounce_opt",824
6,1000000,2,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r3,r4,r1)","r1=R17;r2=R8;c1=int:2;r3=R18;r4=R16","benchmark_awfy_bounce_opt",813
7,1000000,2,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_INT(r3,r1,c2)","r1=R18;r2=R8;c1=int:1;r3=R17;c2=int:500","benchmark_awfy_bounce_opt",847
8,1000000,2,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ILT_REG_REG_INT(r3,r1,c2)","r1=R19;r2=R8;c1=int:1;r3=R18;c2=int:0","benchmark_awfy_bounce_opt",915
9,1000000,2,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R16;r2=R8;c1=int:1;r3=R17;c2=int:2","benchmark_awfy_bounce_opt",809
10,1000000,2,1,5,candidate,"UNLINKN_REG_REG(r1,r2) | ISETATTR1_REG_INT_REG(r3,c1,r4)","r1=R17;r2=R16;r3=R8;c1=int:1;r4=R18","benchmark_awfy_bounce_opt",821
11,570900,3,1,5,candidate,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R14;c1=int:0;r2=R16;r3=R8;c2=int:1","benchmark_awfy_bounce_opt",806
12,520301,4,1,4,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R3;r2=R4;r3=R1;c1=label@119","benchmark_awfy_bounce_opt",64
13,510000,2,1,6,candidate,"BRT_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_REG_INT(r2,r3,r4,c2)","c1=label@761;r1=R7;r2=R8;r3=R0;r4=R6;c2=int:0","benchmark_awfy_bounce_opt",735
14,510000,2,1,2,candidate,"UNLINK_REG(r1) | LINKREF_REG_REG(r1,r2)","r1=R0;r2=R13","benchmark_awfy_bounce_opt",205
15,500000,1,1,4,candidate,"ICOPY_REG_REG(r1,r2) | BRTF_ID_ID_REG(c1,c2,r1)","r1=R19;r2=R15;c1=label@1121;c2=label@1125","benchmark_awfy_bounce_opt",1114
16,500000,1,1,3,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1)","r1=R15;r2=R14;r3=R19","benchmark_awfy_bounce_opt",1111
17,500000,1,1,5,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | MKREF_REG_REG(r4,r1)","r1=R14;r2=R0;r3=R6;c1=int:0;r4=R7","benchmark_awfy_bounce_opt",791
18,500000,1,1,2,candidate,"MKREF_REG_REG(r1,r2) | UNLINK_REG(r2)","r1=R7;r2=R14","benchmark_awfy_bounce_opt",796
19,500000,1,1,2,candidate,"UNLINK_REG(r1) | UNLINK_REG(r2)","r1=R14;r2=R8","benchmark_awfy_bounce_opt",799
20,182600,8,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1)","r1=R8;r2=R0;c1=int:1;r3=R5","benchmark_awfy_bounce_opt",232
21,142700,5,1,4,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1)","r1=R6;c1=int:74755;r2=R4;c2=int:1","benchmark_awfy_bounce_opt",715
22,142600,4,1,4,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2)","c1=label@915;r1=R17;r2=R5;c2=int:500","benchmark_awfy_bounce_opt",857
23,142600,4,1,3,candidate,"ICOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R19;r2=R16;c1=label@904","benchmark_awfy_bounce_opt",899
24,142600,4,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R19;r2=R16;c1=int:-9223372036854775808;c2=label@886","benchmark_awfy_bounce_opt",876
25,142600,4,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | IEQ_REG_REG_INT(r2,r1,c1)","r1=R16;r2=R19;c1=int:-9223372036854775808","benchmark_awfy_bounce_opt",873
