argv=['cmake', '--install', PosixPath('/Users/adrian/CLionProjects/CREXX/cmake-build-release'), '--prefix', PosixPath('/private/tmp/rxpa-objects-installed-20260914-final/installed Ω')]
rc=0
-- Install configuration: "Release"
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/share/crexx/messages
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/share/crexx/messages/diagnostics.en_GB.msg
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/share/crexx/messages/diagnostics.nl_NL.msg
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/share/crexx/messages/diagnostics.de_DE.msg
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/share/crexx/messages/diagnostics.en_US.msg
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/include/crexx_version.h
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/./VERSION
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/./BUILDINFO
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/bin/libcrexxsaa.dylib
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/include/crexxsaa.h
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/bin/crexxsaa
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/include/rxpa/crexxpa.h
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/include/platform/rxinteger.h
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/include/rxpa/crexx_version.h
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/bin/maclib.rexx
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/bin/macsys.rexx
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/bin/mathlib.rexx
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/bin/syslib.rexx
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/bin/rxpp-sh
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/bin/libcrexx-ggml-cpu.so
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/bin/libcrexx-ggml-metal.so
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/lib/libcrexx-ggml.0.23.0.dylib
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/lib/libcrexx-ggml.0.dylib
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/lib/libcrexx-ggml.dylib
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/include/ggml.h
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/include/ggml-cpu.h
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/include/ggml-alloc.h
-- Installing: /private/tmp/rxpa-objects-installed-20260914-final/installed Ω/include/ggml-backend.h
