sample_id,stream,line_number,text
timing-nr15-get-hit-get-hit-rxvm-before-warmup-1,stdout,1,benchmark=nr15_stem_access_compare
timing-nr15-get-hit-get-hit-rxvm-before-warmup-1,stdout,2,mode=get-hit
timing-nr15-get-hit-get-hit-rxvm-before-warmup-1,stdout,3,family=ascii
timing-nr15-get-hit-get-hit-rxvm-before-warmup-1,stdout,4,size=64
timing-nr15-get-hit-get-hit-rxvm-before-warmup-1,stdout,5,iterations=60000000
timing-nr15-get-hit-get-hit-rxvm-before-warmup-1,stdout,6,elapsed_us=4982528
timing-nr15-get-hit-get-hit-rxvm-before-warmup-1,stdout,7,checksum=171562500
timing-nr15-get-hit-get-hit-rxvm-before-warmup-1,stdout,8,PASS: NR-15 stem access compare
timing-nr15-get-hit-get-hit-rxvm-after-warmup-1,stdout,1,benchmark=nr15_stem_access_compare
timing-nr15-get-hit-get-hit-rxvm-after-warmup-1,stdout,2,mode=get-hit
timing-nr15-get-hit-get-hit-rxvm-after-warmup-1,stdout,3,family=ascii
timing-nr15-get-hit-get-hit-rxvm-after-warmup-1,stdout,4,size=64
timing-nr15-get-hit-get-hit-rxvm-after-warmup-1,stdout,5,iterations=60000000
timing-nr15-get-hit-get-hit-rxvm-after-warmup-1,stdout,6,elapsed_us=1160185
timing-nr15-get-hit-get-hit-rxvm-after-warmup-1,stdout,7,checksum=171562500
timing-nr15-get-hit-get-hit-rxvm-after-warmup-1,stdout,8,PASS: NR-15 stem access compare
timing-nr15-get-hit-get-hit-rxbvm-before-warmup-1,stdout,1,benchmark=nr15_stem_access_compare
timing-nr15-get-hit-get-hit-rxbvm-before-warmup-1,stdout,2,mode=get-hit
timing-nr15-get-hit-get-hit-rxbvm-before-warmup-1,stdout,3,family=ascii
timing-nr15-get-hit-get-hit-rxbvm-before-warmup-1,stdout,4,size=64
timing-nr15-get-hit-get-hit-rxbvm-before-warmup-1,stdout,5,iterations=60000000
timing-nr15-get-hit-get-hit-rxbvm-before-warmup-1,stdout,6,elapsed_us=6082870
timing-nr15-get-hit-get-hit-rxbvm-before-warmup-1,stdout,7,checksum=171562500
timing-nr15-get-hit-get-hit-rxbvm-before-warmup-1,stdout,8,PASS: NR-15 stem access compare
timing-nr15-get-hit-get-hit-rxbvm-after-warmup-1,stdout,1,benchmark=nr15_stem_access_compare
timing-nr15-get-hit-get-hit-rxbvm-after-warmup-1,stdout,2,mode=get-hit
timing-nr15-get-hit-get-hit-rxbvm-after-warmup-1,stdout,3,family=ascii
timing-nr15-get-hit-get-hit-rxbvm-after-warmup-1,stdout,4,size=64
timing-nr15-get-hit-get-hit-rxbvm-after-warmup-1,stdout,5,iterations=60000000
timing-nr15-get-hit-get-hit-rxbvm-after-warmup-1,stdout,6,elapsed_us=1454926
timing-nr15-get-hit-get-hit-rxbvm-after-warmup-1,stdout,7,checksum=171562500
timing-nr15-get-hit-get-hit-rxbvm-after-warmup-1,stdout,8,PASS: NR-15 stem access compare
timing-nr15-get-hit-get-hit-rxvm-before-recorded-1,stdout,1,benchmark=nr15_stem_access_compare
timing-nr15-get-hit-get-hit-rxvm-before-recorded-1,stdout,2,mode=get-hit
timing-nr15-get-hit-get-hit-rxvm-before-recorded-1,stdout,3,family=ascii
timing-nr15-get-hit-get-hit-rxvm-before-recorded-1,stdout,4,size=64
