cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
bifs-rxvm,BIFs,crexx,rxvm,attribution-only,control,no,no,100000,elapsed_ns,5,32597000.000000,32806000.000000,33296000.000000,33735000.000000,34520000.000000,490000.000000,1.471648,5.775469,no
bifs-rxbvm,BIFs,crexx,rxbvm,attribution-only,control,no,no,100000,elapsed_ns,5,35531000.000000,35621000.000000,35737000.000000,35816000.000000,36249000.000000,116000.000000,0.324594,2.009122,no
call-arg-rxvm,Call-ARG,crexx,rxvm,attribution-only,control,no,no,100000,elapsed_ns,5,26782000.000000,26839000.000000,27094000.000000,27147000.000000,27477000.000000,255000.000000,0.941168,2.565144,no
call-arg-rxbvm,Call-ARG,crexx,rxbvm,attribution-only,control,no,no,100000,elapsed_ns,5,29903000.000000,30140000.000000,30215000.000000,30238000.000000,30799000.000000,75000.000000,0.248221,2.965415,no
trace-address-rxvm,TRACE-ADDRESS,crexx,rxvm,attribution-only,control,no,no,100000,elapsed_ns,5,84473000.000000,85065000.000000,87441000.000000,94461000.000000,98063000.000000,2968000.000000,3.394289,15.541908,yes
trace-address-rxbvm,TRACE-ADDRESS,crexx,rxbvm,attribution-only,control,no,no,100000,elapsed_ns,5,93302000.000000,94016000.000000,94226000.000000,94994000.000000,99437000.000000,768000.000000,0.815062,6.510942,no
stems-rxvm,Stems,crexx,rxvm,attribution-only,control,no,no,100000,elapsed_ns,5,99724000.000000,100037000.000000,101685000.000000,108196000.000000,114135000.000000,1961000.000000,1.928505,14.172198,yes
stems-rxbvm,Stems,crexx,rxbvm,attribution-only,control,no,no,100000,elapsed_ns,5,101608000.000000,102327000.000000,102337000.000000,105111000.000000,111038000.000000,729000.000000,0.712352,9.214654,no
decimal-string-rxvm,Decimal-String,crexx,rxvm,attribution-only,control,no,no,100000,elapsed_ns,5,33009000.000000,33037000.000000,33301000.000000,35807000.000000,36150000.000000,292000.000000,0.876851,9.432149,no
decimal-string-rxbvm,Decimal-String,crexx,rxbvm,attribution-only,control,no,no,100000,elapsed_ns,5,32121000.000000,33354000.000000,34439000.000000,34587000.000000,35792000.000000,1085000.000000,3.150498,10.659427,yes
parse-rxvm,PARSE,crexx,rxvm,attribution-only,control,no,no,100000,elapsed_ns,5,46602000.000000,46734000.000000,47037000.000000,47190000.000000,51861000.000000,303000.000000,0.644174,11.180560,yes
parse-rxbvm,PARSE,crexx,rxbvm,attribution-only,control,no,no,100000,elapsed_ns,5,52182000.000000,53047000.000000,53217000.000000,53544000.000000,68075000.000000,327000.000000,0.614465,29.864517,yes
