cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
nr26-panel-baseline-mandelbrot-rxvm,Mandelbrot-NR26-panel,crexx,rxvm,baseline-accepted-nr14,A,no,no,500,elapsed_ns,36,163567000.000000,166641750.000000,167710500.000000,169561750.000000,182693000.000000,1471500.000000,0.877405,11.404176,yes
nr26-panel-candidate-mandelbrot-rxvm,Mandelbrot-NR26-panel,crexx,rxvm,candidate-nr26-panel,A,no,no,500,elapsed_ns,36,162823000.000000,166274750.000000,166962000.000000,169291000.000000,186314000.000000,1185000.000000,0.709742,14.069669,yes
nr26-panel-baseline-mandelbrot-rxbvm,Mandelbrot-NR26-panel,crexx,rxbvm,baseline-accepted-nr14,A,no,no,500,elapsed_ns,36,139949000.000000,144254000.000000,145950500.000000,148967250.000000,163423000.000000,2235500.000000,1.531684,16.083535,yes
nr26-panel-candidate-mandelbrot-rxbvm,Mandelbrot-NR26-panel,crexx,rxbvm,candidate-nr26-panel,A,no,no,500,elapsed_ns,36,137663000.000000,144007750.000000,145131500.000000,147334250.000000,162542000.000000,1886500.000000,1.299856,17.142385,yes
nr26-panel-baseline-permute-rxvm,Permute-NR26-panel,crexx,rxvm,baseline-accepted-nr14,A,no,no,50,elapsed_ns,36,75794000.000000,76700000.000000,77100500.000000,77864500.000000,81600000.000000,549000.000000,0.712058,7.530431,no
nr26-panel-candidate-permute-rxvm,Permute-NR26-panel,crexx,rxvm,candidate-nr26-panel,A,no,no,50,elapsed_ns,36,75475000.000000,75991500.000000,76329000.000000,77063000.000000,86411000.000000,450000.000000,0.589553,14.327451,yes
nr26-panel-baseline-permute-rxbvm,Permute-NR26-panel,crexx,rxbvm,baseline-accepted-nr14,A,no,no,50,elapsed_ns,36,78527000.000000,79171500.000000,79512500.000000,80025750.000000,92358000.000000,368000.000000,0.462820,17.394749,yes
nr26-panel-candidate-permute-rxbvm,Permute-NR26-panel,crexx,rxbvm,candidate-nr26-panel,A,no,no,50,elapsed_ns,36,77667000.000000,78448750.000000,78844000.000000,79216250.000000,82774000.000000,399500.000000,0.506697,6.477348,no
nr26-panel-baseline-richards-rxvm,Richards-NR26-panel,crexx,rxvm,baseline-accepted-nr14,A,no,no,1,elapsed_ns,36,573959000.000000,577934250.000000,579148000.000000,580355750.000000,625260000.000000,1225500.000000,0.211604,8.858012,no
nr26-panel-candidate-richards-rxvm,Richards-NR26-panel,crexx,rxvm,candidate-nr26-panel,A,no,no,1,elapsed_ns,36,574090000.000000,577686250.000000,579186500.000000,581262500.000000,613485000.000000,2019000.000000,0.348592,6.801781,no
