cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
d2-cal-current-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D0-mc-current,D,no,steady-adapter,5000000,elapsed_ns,8,271481000.000000,286662750.000000,288596000.000000,292269000.000000,303287000.000000,2747000.000000,0.951850,11.020943,yes
d2-cal-p3-n18-b20-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n18-b20,D,no,steady-adapter,5000000,elapsed_ns,8,426002000.000000,430541500.000000,437286000.000000,443541500.000000,445549000.000000,6568000.000000,1.501992,4.470072,no
d2-cal-p3-n18-b36-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n18-b36,D,no,steady-adapter,5000000,elapsed_ns,8,427226000.000000,429933000.000000,433782500.000000,435399500.000000,451263000.000000,3339500.000000,0.769856,5.541256,no
d2-cal-p3-n18-b64-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n18-b64,D,no,steady-adapter,5000000,elapsed_ns,8,431622000.000000,433703750.000000,435711000.000000,440523500.000000,446589000.000000,3270500.000000,0.750612,3.435075,no
d2-cal-p3-n18-b128-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n18-b128,D,no,steady-adapter,5000000,elapsed_ns,8,424886000.000000,427603000.000000,432155500.000000,435460750.000000,441854000.000000,4107500.000000,0.950468,3.926364,no
d2-cal-p3-n34-b20-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n34-b20,D,no,steady-adapter,5000000,elapsed_ns,8,424958000.000000,434024250.000000,438586500.000000,445358000.000000,446751000.000000,5818000.000000,1.326534,4.968917,no
d2-cal-p3-n34-b36-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n34-b36,D,no,steady-adapter,5000000,elapsed_ns,8,424485000.000000,431561500.000000,433624500.000000,440058250.000000,446184000.000000,4249500.000000,0.979995,5.004099,no
d2-cal-p3-n34-b64-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n34-b64,D,no,steady-adapter,5000000,elapsed_ns,8,424780000.000000,428254750.000000,431738500.000000,433556500.000000,475395000.000000,2921000.000000,0.676567,11.723532,yes
d2-cal-p3-n34-b128-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n34-b128,D,no,steady-adapter,5000000,elapsed_ns,8,421533000.000000,432784000.000000,434921000.000000,439898250.000000,448978000.000000,2761000.000000,0.634828,6.310341,no
d2-cal-p3-n64-b20-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n64-b20,D,no,steady-adapter,5000000,elapsed_ns,8,427594000.000000,431140500.000000,433505000.000000,434620750.000000,438968000.000000,1683500.000000,0.388346,2.623730,no
d2-cal-p3-n64-b36-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n64-b36,D,no,steady-adapter,5000000,elapsed_ns,8,419937000.000000,428922250.000000,433039000.000000,440351750.000000,443188000.000000,7704500.000000,1.779170,5.369262,no
d2-cal-p3-n64-b64-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n64-b64,D,no,steady-adapter,5000000,elapsed_ns,8,425371000.000000,427498000.000000,434617000.000000,438314500.000000,439905000.000000,5039500.000000,1.159527,3.344094,no
d2-cal-p3-n64-b128-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p3-n64-b128,D,no,steady-adapter,5000000,elapsed_ns,8,423753000.000000,429832000.000000,432963500.000000,435503250.000000,442134000.000000,3416500.000000,0.789097,4.245393,no
d2-cal-p4-n18-b20-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n18-b20,D,no,steady-adapter,5000000,elapsed_ns,8,356832000.000000,371736500.000000,374914500.000000,379124250.000000,383243000.000000,3432500.000000,0.915542,7.044539,no
d2-cal-p4-n18-b36-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n18-b36,D,no,steady-adapter,5000000,elapsed_ns,8,357750000.000000,365395000.000000,371386500.000000,377666750.000000,381354000.000000,7177000.000000,1.932488,6.355643,no
d2-cal-p4-n18-b64-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n18-b64,D,no,steady-adapter,5000000,elapsed_ns,8,361606000.000000,365525250.000000,369754000.000000,376437500.000000,379937000.000000,5440500.000000,1.471384,4.957620,no
d2-cal-p4-n18-b128-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n18-b128,D,no,steady-adapter,5000000,elapsed_ns,8,351975000.000000,353586500.000000,359449500.000000,360874000.000000,364893000.000000,4895000.000000,1.361805,3.593829,no
d2-cal-p4-n34-b20-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n34-b20,D,no,steady-adapter,5000000,elapsed_ns,8,363203000.000000,369029750.000000,372379000.000000,374688750.000000,378218000.000000,2718500.000000,0.730036,4.032182,no
d2-cal-p4-n34-b36-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n34-b36,D,no,steady-adapter,5000000,elapsed_ns,8,355162000.000000,358467750.000000,361818000.000000,365347500.000000,366601000.000000,3378500.000000,0.933757,3.161534,no
d2-cal-p4-n34-b64-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n34-b64,D,no,steady-adapter,5000000,elapsed_ns,8,347114000.000000,362094250.000000,365484000.000000,366898500.000000,373206000.000000,2310000.000000,0.632039,7.139027,no
d2-cal-p4-n34-b128-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n34-b128,D,no,steady-adapter,5000000,elapsed_ns,8,354956000.000000,357566250.000000,366782500.000000,375064250.000000,381639000.000000,9359000.000000,2.551648,7.274884,no
d2-cal-p4-n64-b20-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n64-b20,D,no,steady-adapter,5000000,elapsed_ns,8,361682000.000000,363142000.000000,366445000.000000,370408750.000000,376656000.000000,3395000.000000,0.926469,4.086289,no
d2-cal-p4-n64-b36-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n64-b36,D,no,steady-adapter,5000000,elapsed_ns,8,356197000.000000,357321000.000000,363510500.000000,371863000.000000,377872000.000000,6871000.000000,1.890179,5.962689,no
d2-cal-p4-n64-b64-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n64-b64,D,no,steady-adapter,5000000,elapsed_ns,8,349639000.000000,367511750.000000,368535500.000000,368981000.000000,371927000.000000,651500.000000,0.176781,6.047721,no
d2-cal-p4-n64-b128-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p4-n64-b128,D,no,steady-adapter,5000000,elapsed_ns,8,350314000.000000,356509500.000000,365701500.000000,372161250.000000,379486000.000000,9241500.000000,2.527061,7.976998,no
d2-cal-p8-n18-b20-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n18-b20,D,no,steady-adapter,5000000,elapsed_ns,8,269949000.000000,282881000.000000,289586500.000000,293497250.000000,296524000.000000,5298000.000000,1.829505,9.176878,no
d2-cal-p8-n18-b36-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n18-b36,D,no,steady-adapter,5000000,elapsed_ns,8,279947000.000000,285011250.000000,287021000.000000,292426750.000000,299927000.000000,2987500.000000,1.040865,6.961163,no
d2-cal-p8-n18-b64-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n18-b64,D,no,steady-adapter,5000000,elapsed_ns,8,275128000.000000,280313500.000000,289258000.000000,291558000.000000,293629000.000000,3361000.000000,1.161938,6.396020,no
d2-cal-p8-n18-b128-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n18-b128,D,no,steady-adapter,5000000,elapsed_ns,8,274894000.000000,281803250.000000,285948500.000000,292342500.000000,297851000.000000,6259000.000000,2.188856,8.028369,no
d2-cal-p8-n34-b20-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n34-b20,D,no,steady-adapter,5000000,elapsed_ns,8,276613000.000000,282762750.000000,286571500.000000,289585750.000000,298226000.000000,3424500.000000,1.194990,7.541922,no
d2-cal-p8-n34-b36-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n34-b36,D,no,steady-adapter,5000000,elapsed_ns,8,279975000.000000,286569750.000000,289769000.000000,292418000.000000,299929000.000000,2930000.000000,1.011150,6.886175,no
d2-cal-p8-n34-b64-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n34-b64,D,no,steady-adapter,5000000,elapsed_ns,8,277915000.000000,285939750.000000,288455000.000000,294475000.000000,305895000.000000,4446500.000000,1.541488,9.699953,no
d2-cal-p8-n34-b128-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n34-b128,D,no,steady-adapter,5000000,elapsed_ns,8,274816000.000000,278650500.000000,281558000.000000,289323000.000000,296804000.000000,5145000.000000,1.827332,7.809403,no
d2-cal-p8-n64-b20-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n64-b20,D,no,steady-adapter,5000000,elapsed_ns,8,275345000.000000,276612750.000000,281019500.000000,286356250.000000,288230000.000000,5230500.000000,1.861259,4.585091,no
d2-cal-p8-n64-b36-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n64-b36,D,no,steady-adapter,5000000,elapsed_ns,8,274889000.000000,277557250.000000,281307500.000000,285609000.000000,290791000.000000,4133500.000000,1.469388,5.652889,no
d2-cal-p8-n64-b64-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n64-b64,D,no,steady-adapter,5000000,elapsed_ns,8,272007000.000000,279550750.000000,281696000.000000,285010750.000000,288278000.000000,2955000.000000,1.049003,5.776085,no
d2-cal-p8-n64-b128-common18,DECIMAL-D2-cal-common18-arithmetic,crexx,adapter,D2-decNumber-p8-n64-b128,D,no,steady-adapter,5000000,elapsed_ns,8,273232000.000000,282994000.000000,285130000.000000,288186750.000000,291220000.000000,3316500.000000,1.163154,6.308701,no
