entry,count_rank,total_time_rank,average_latency_rank,name,count,total_ns,average_ns,min_ns,max_ns,percent,status
rexxcps-opaque-heavy-stripped,56,65,72,FNDNBLNK_REG_REG_REG,30889,503669,16,0,2333,0.120574,complete
rexxcps-opaque-heavy-stripped,57,66,86,MINATTRS_REG_INT,28004,442786,15,0,1958,0.106000,complete
rexxcps-opaque-heavy-stripped,58,68,86,GETANDTP_REG_REG_INT,23752,361894,15,0,1542,0.086635,complete
rexxcps-opaque-heavy-stripped,59,59,51,ASSERTINITIALIZED_REG,23633,624001,26,0,2917,0.149381,complete
rexxcps-opaque-heavy-stripped,60,67,67,SETATTRS_REG_INT,23628,421542,17,0,7250,0.100914,complete
rexxcps-opaque-heavy-stripped,61,64,53,CONCAT_REG_REG_STRING,21007,515538,24,0,3417,0.123416,complete
rexxcps-opaque-heavy-stripped,62,74,72,BGE_ID_REG_INT,18253,299706,16,0,10125,0.071747,complete
rexxcps-opaque-heavy-stripped,63,76,86,ISUB_REG_INT_REG,18250,287437,15,0,250,0.068810,complete
rexxcps-opaque-heavy-stripped,64,73,72,SEQ_REG_REG_REG,17887,301974,16,0,3042,0.072290,complete
rexxcps-opaque-heavy-stripped,65,52,32,ITOS_REG,16903,931227,55,0,5708,0.222929,complete
rexxcps-opaque-heavy-stripped,66,77,86,BGT_ID_REG_REG,16800,263368,15,0,375,0.063048,complete
rexxcps-opaque-heavy-stripped,67,75,59,CONCAT_REG_REG_REG,14003,292037,20,0,375,0.069911,complete
rexxcps-opaque-heavy-stripped,68,63,34,STOI_REG,11202,522061,46,0,14583,0.124977,complete
rexxcps-opaque-heavy-stripped,69,80,67,SETOBJUNINIT_REG_STRING,9813,168806,17,0,375,0.040411,complete
rexxcps-opaque-heavy-stripped,70,82,72,BCOPY_REG_REG,8400,140073,16,0,333,0.033532,complete
rexxcps-opaque-heavy-stripped,71,78,49,STOD_REG,8300,230562,27,0,3583,0.055195,complete
rexxcps-opaque-heavy-stripped,72,86,72,BLE_ID_REG_INT,7003,112558,16,0,250,0.026946,complete
rexxcps-opaque-heavy-stripped,73,88,86,BLE_ID_REG_REG,7000,108148,15,0,3459,0.025890,complete
rexxcps-opaque-heavy-stripped,74,89,72,FCOPY_REG_REG,5605,91934,16,0,250,0.022008,complete
rexxcps-opaque-heavy-stripped,75,50,17,FTOS_REG,5604,1380898,246,166,15958,0.330576,complete
rexxcps-opaque-heavy-stripped,76,71,31,DTOS_REG,5502,308665,56,0,667,0.073892,complete
rexxcps-opaque-heavy-stripped,76,81,49,DCOPY_REG_REG,5502,152496,27,0,6833,0.036506,complete
rexxcps-opaque-heavy-stripped,78,79,33,RET_INT,4216,203844,48,0,6500,0.048799,complete
rexxcps-opaque-heavy-stripped,79,91,65,LOAD_REG_FLOAT,4210,80247,19,0,625,0.019211,complete
rexxcps-opaque-heavy-stripped,79,93,67,SETOBJTYPE_REG_STRING,4210,75327,17,0,1083,0.018033,complete
rexxcps-opaque-heavy-stripped,81,95,72,BGE_ID_REG_REG,4202,67625,16,0,375,0.016189,complete
rexxcps-opaque-heavy-stripped,82,85,47,CONCAT_REG_STRING_REG,4200,119027,28,0,292,0.028494,complete
rexxcps-opaque-heavy-stripped,82,94,67,FGT_REG_REG_REG,4200,75054,17,0,459,0.017967,complete
rexxcps-opaque-heavy-stripped,84,101,72,BCF_ID_REG,3002,50330,16,0,2167,0.012049,complete
rexxcps-opaque-heavy-stripped,85,92,51,BEQ_ID_REG_INT,2823,75476,26,0,375,0.018068,complete
rexxcps-opaque-heavy-stripped,86,56,15,DCALL_REG_REG_REG,2821,734040,260,167,9666,0.175724,complete
rexxcps-opaque-heavy-stripped,87,84,36,SRCMETHODSEL_REG_REG_STRING,2814,122930,43,0,791,0.029428,complete
rexxcps-opaque-heavy-stripped,88,54,14,ASSERTTYPE_REG_STRING,2807,809002,288,208,5250,0.193669,complete
rexxcps-opaque-heavy-stripped,89,96,55,BPOFF,2805,62524,22,0,292,0.014968,complete
rexxcps-opaque-heavy-stripped,90,57,18,FTOD_REG,2802,671532,239,125,7500,0.160760,complete
rexxcps-opaque-heavy-stripped,90,87,41,RET_STRING,2802,109575,39,0,2917,0.026231,complete
rexxcps-opaque-heavy-stripped,90,100,66,FADD_REG_REG_REG,2802,50445,18,0,375,0.012076,complete
rexxcps-opaque-heavy-stripped,93,97,59,FNDBLNK_REG_REG_REG,2801,57563,20,0,1250,0.013780,complete
rexxcps-opaque-heavy-stripped,94,70,25,DADD_REG_REG_DECIMAL,2800,317973,113,41,10875,0.076120,complete
rexxcps-opaque-heavy-stripped,94,83,35,DGT_REG_REG_REG,2800,125415,44,0,2542,0.030023,complete
rexxcps-opaque-heavy-stripped,94,90,46,FEQ_REG_REG_FLOAT,2800,89734,32,0,333,0.021482,complete
rexxcps-opaque-heavy-stripped,94,98,59,FLT_REG_REG_FLOAT,2800,56184,20,0,292,0.013450,complete
rexxcps-opaque-heavy-stripped,98,72,25,DMULT_REG_REG_DECIMAL,2700,306000,113,41,1708,0.073254,complete
rexxcps-opaque-heavy-stripped,99,99,43,SEQ_REG_REG_STRING,1520,51041,33,0,1041,0.012219,complete
rexxcps-opaque-heavy-stripped,100,102,55,APPEND_REG_REG,1405,31784,22,0,667,0.007609,complete
rexxcps-opaque-heavy-stripped,101,109,43,BNE_ID_REG_REG,37,1253,33,0,375,0.000300,complete
rexxcps-opaque-heavy-stripped,102,110,42,STRPOS_REG_REG_REG,32,1167,36,0,458,0.000279,complete
rexxcps-opaque-heavy-stripped,102,116,59,BTOI_REG,32,663,20,0,83,0.000159,complete
rexxcps-opaque-heavy-stripped,104,107,23,STRLOWER_REG_REG,16,2498,156,0,1667,0.000598,complete
rexxcps-opaque-heavy-stripped,105,119,38,APPENDCHAR_REG_REG,9,375,41,0,292,0.000090,complete
rexxcps-opaque-heavy-stripped,106,3,1,SRCFPROCSEL_REG_STRING_REG,7,28535000,4076428,3935084,4257208,6.831059,complete
rexxcps-opaque-heavy-stripped,106,105,7,ISTYPE_REG_REG_STRING,7,5125,732,458,1167,0.001227,complete
rexxcps-opaque-heavy-stripped,106,117,27,ITOF_REG,7,626,89,41,250,0.000150,complete
rexxcps-opaque-heavy-stripped,109,113,24,POSCHAR_REG_REG_REG,6,748,124,41,291,0.000179,complete
rexxcps-opaque-heavy-stripped,110,103,4,SAY_REG,5,13124,2624,541,9333,0.003142,complete
rexxcps-opaque-heavy-stripped,110,108,12,SCONCAT_REG_STRING_REG,5,1709,341,84,1125,0.000409,complete
rexxcps-opaque-heavy-stripped,112,69,2,MTIME_REG,4,321290,80322,500,313833,0.076914,complete
rexxcps-opaque-heavy-stripped,112,104,5,SAY_STRING,4,7208,1802,416,4958,0.001726,complete
