entry,pair,workload,variant,mode,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,warmup,1,107667000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,warmup,2,109210000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,warmup,3,147697000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,recorded,1,138671000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,recorded,2,128795000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,recorded,3,119826000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,recorded,4,116819000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,recorded,5,114710000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,recorded,6,116669000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,recorded,7,130180000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,recorded,8,144394000,0,pass
rexxcps-opaque-heavy-retained,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,baseline,opt-retained,process,recorded,9,148111000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,warmup,1,122767000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,warmup,2,143753000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,warmup,3,149355000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,recorded,1,130444000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,recorded,2,120063000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,recorded,3,116205000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,recorded,4,112967000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,recorded,5,116692000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,recorded,6,134174000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,recorded,7,153400000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,recorded,8,148341000,0,pass
rexxcps-opaque-heavy-stripped,rexxcps-opaque-heavy,RexxCPS opaque fixed 100,candidate,opt-stripped,process,recorded,9,129311000,0,pass
