cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
permute-oorexx,Permute,oorexx,oorexx,equivalent-port,A,no,no,5000,elapsed_ns,10,15752167000.000000,15796128250.000000,15925740000.000000,15976818000.000000,18515589000.000000,122175500.000000,0.767157,17.351922,yes
permute-netrexx,Permute,netrexx,netrexx,decimal-rexx-port,A,no,no,5000,elapsed_ns,10,1070308000.000000,1078534500.000000,1094777500.000000,1101487000.000000,1129794000.000000,12269000.000000,1.120684,5.433616,no
bounce-netrexx,Bounce,netrexx,netrexx,decimal-rexx-port,A,no,no,4200,elapsed_ns,10,1974953000.000000,1998508750.000000,2020719000.000000,2027777500.000000,2045857000.000000,14845500.000000,0.734664,3.508850,no
richards-oorexx,Richards,oorexx,oorexx,common-state-machine,A,no,no,20,elapsed_ns,10,1758521000.000000,1848562000.000000,1893985500.000000,1902920500.000000,2074620000.000000,10790500.000000,0.569725,16.689621,yes
towers-rxvm,Towers,crexx,rxvm,equivalent-object-port,A,no,no,100,elapsed_ns,10,2226884000.000000,2253746250.000000,2266266000.000000,2278032000.000000,2323990000.000000,13359000.000000,0.589472,4.284846,no
towers-netrexx,Towers,netrexx,netrexx,binary-object-jvm-control,A,no,no,100,elapsed_ns,10,37315000.000000,38402250.000000,38506000.000000,38626250.000000,50916000.000000,122500.000000,0.318132,35.321768,yes
rexxcps-oorexx,RexxCPS,oorexx,oorexx,canonical-2.2,A,no,no,1000-clauses,benchmark_rate,10,30770083.000000,35271330.500000,35583538.500000,36542315.750000,36954983.000000,800209.000000,2.248818,17.381352,yes
rexxcps-regina,RexxCPS,regina,regina,canonical-2.2,A,no,no,1000-clauses,benchmark_rate,10,29010061.000000,29488878.000000,30217412.500000,30863744.750000,31975903.000000,749383.500000,2.479972,9.815010,no
rexxcps-netrexx,RexxCPS,netrexx,netrexx,disclosed-2.2n,A,no,no,1000-clauses,benchmark_rate,10,32168111.000000,38573076.500000,39957336.000000,41188680.000000,45536877.000000,1351572.000000,3.382538,33.457601,yes
json-legacy-rxvm,JSON-legacy,crexx,rxvm,historical-capability-control,B,no,no,45000,elapsed_ns,10,1220881000.000000,1250454500.000000,1263394000.000000,1274346500.000000,1422046000.000000,15325000.000000,1.213002,15.922586,yes
json-parse-rxvm,JSON-parse,crexx,rxvm,construct-and-validate-control,B,no,no,30000,elapsed_ns,10,1247864000.000000,1253944250.000000,1257627000.000000,1258921750.000000,1266429000.000000,3580500.000000,0.284703,1.476193,no
json-query-rxvm,JSON-query,crexx,rxvm,parse-once-query-control,B,no,no,3000000,elapsed_ns,10,1369601000.000000,1422886500.000000,1439315500.000000,1445445000.000000,1523619000.000000,13353000.000000,0.927733,10.700781,yes
json-query-rxtvm,JSON-query,crexx,rxtvm,concrete-engine-control,B,no,no,3000000,elapsed_ns,10,1437232000.000000,1452375250.000000,1473830000.000000,1508313500.000000,1832339000.000000,30597500.000000,2.076054,26.808180,yes
queens-rxvm,Queens,crexx,rxvm,awfy-equivalent-port,B,no,no,4000,elapsed_ns,10,1431774000.000000,1435395500.000000,1447518500.000000,1456141000.000000,1478171000.000000,12013500.000000,0.829938,3.205279,no
queens-rxtvm,Queens,crexx,rxtvm,concrete-engine-control,B,no,no,4000,elapsed_ns,10,1493807000.000000,1511783750.000000,1514396500.000000,1527725500.000000,1732508000.000000,10807000.000000,0.713618,15.762120,yes
