rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,1369000,10,1,4,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R35;r2=R33;c1=int:1;c2=label@193","benchmark_base64_roundtrip_opt",178
2,1366004,12,1,3,candidate,"ICOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R37;r2=R39;c1=label@368","benchmark_base64_roundtrip_opt",363
3,685003,9,1,4,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R39;r2=R37;c1=int:1368;c2=label@411","benchmark_base64_roundtrip_opt",368
4,685001,7,1,4,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R32;r2=R33;c1=int:0;c2=label@458","benchmark_base64_roundtrip_opt",443
5,685001,7,1,4,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R8;r2=R6;c1=int:1;c2=label@48","benchmark_base64_roundtrip_opt",29
6,685001,7,1,4,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)","r1=R1;c1=string@256;r2=R14;c2=int:1","benchmark_base64_roundtrip_opt",97
7,685001,7,1,3,candidate,"SCOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R38;r2=R39;c1=label@676","benchmark_base64_roundtrip_opt",671
8,685000,6,1,5,candidate,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2)","c1=label@831;r1=R20;r2=R21;r3=R17;c2=int:0","benchmark_base64_roundtrip_opt",788
9,685000,6,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1)","r1=R17;r2=R1;c1=int:1;r3=R9;r4=R19","benchmark_base64_roundtrip_opt",759
10,685000,6,1,5,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | BGE_ID_REG_INT(c1,r1,c2)","r1=R9;r2=R19;r3=R17;c1=label@774;c2=int:0","benchmark_base64_roundtrip_opt",763
11,685000,6,1,4,candidate,"LOAD_REG_INT(r1,c1) | BGE_ID_REG_REG(c2,r2,r1)","r1=R10;c1=int:1;c2=label@784;r2=R9","benchmark_base64_roundtrip_opt",774
12,685000,6,1,3,candidate,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1)","r1=R22;c1=int:0;c2=label@824","benchmark_base64_roundtrip_opt",813
13,685000,6,1,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2)","r1=R13;c1=int:0;r2=R16;c2=string@256","benchmark_base64_roundtrip_opt",727
14,685000,6,1,5,candidate,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_INT(r2,r3,c2)","r1=R16;c1=string@256;r2=R20;r3=R1;c2=int:1","benchmark_base64_roundtrip_opt",730
15,685000,6,1,5,candidate,"NULLN_REG_REG_REG(r1,r2,r3) | SCOPY_REG_REG(r4,r5)","r1=R15;r2=R17;r3=R19;r4=R18;r5=R41","benchmark_base64_roundtrip_opt",717
16,685000,6,1,7,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG(r5,r6,r7)","r1=R9;r2=R10;r3=R12;r4=R14;r5=R15;r6=R17;r7=R19","benchmark_base64_roundtrip_opt",712
17,685000,6,1,4,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4)","r1=R18;r2=R17;r3=R16;r4=R10","benchmark_base64_roundtrip_opt",824
18,685000,6,1,4,candidate,"STRLEN_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1)","r1=R14;r2=R11;r3=R20;c1=int:1","benchmark_base64_roundtrip_opt",743
19,685000,6,1,5,candidate,"STRLEN_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1)","r1=R19;r2=R18;r3=R17;r4=R1;c1=int:1","benchmark_base64_roundtrip_opt",756
20,685000,6,1,5,candidate,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ISUB_REG_INT_REG(r4,c1,r3)","r1=R16;r2=R18;r3=R10;r4=R15;c1=int:1","benchmark_base64_roundtrip_opt",827
21,684000,4,1,4,candidate,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R39;r2=R24;c1=string@57120;c2=label@1856","benchmark_base64_roundtrip_opt",1780
22,683500,5,1,3,candidate,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","r1=R6;r2=R8;r3=R41","benchmark_base64_roundtrip_opt",695
23,683500,5,1,4,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1)","r1=R18;r2=R41;r3=R11;c1=string@48912","benchmark_base64_roundtrip_opt",721
24,683000,4,1,5,candidate,"BGETU8_REG_REG_REG(r1,r2,r3) | BSETU8_REG_REG_REG(r4,r5,r1)","r1=R36;r2=R15;r3=R29;r4=R21;r5=R20","benchmark_base64_roundtrip_opt",245
25,683000,4,1,4,candidate,"BRT_ID_REG(c1,r1) | SEQ_REG_REG_STRING(r1,r2,c2)","c1=label@1220;r1=R34;r2=R36;c2=string@256","benchmark_base64_roundtrip_opt",1213
26,683000,4,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | BGE_ID_REG_INT(c2,r1,c3)","r1=R14;r2=R34;c1=int:1;c2=label@1259;c3=int:0","benchmark_base64_roundtrip_opt",1243
27,683000,4,1,4,candidate,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3)","r1=R38;c1=int:1;r2=R35;r3=R36","benchmark_base64_roundtrip_opt",1231
