entry,pair,workload,variant,mode,lifecycle,phase,sequence,elapsed_ns,exit_code,correctness
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,warmup,1,14472000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,warmup,2,14861000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,1,15366000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,2,18810000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,3,14790000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,4,15352000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,5,15656000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,6,15107000,0,pass
sieve-opt-retained,sieve-opt-metadata,Sieve,baseline,opt-retained,process,recorded,7,14902000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,warmup,1,15067000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,warmup,2,14281000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,1,14477000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,2,14559000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,3,14751000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,4,14285000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,5,15223000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,6,13778000,0,pass
sieve-opt-stripped,sieve-opt-metadata,Sieve,candidate,opt-stripped,process,recorded,7,13821000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,warmup,1,90469000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,warmup,2,92196000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,1,123723000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,2,105332000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,3,100567000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,4,101242000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,5,101951000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,6,98188000,0,pass
permute-opt-retained,permute-opt-metadata,Permute,baseline,opt-retained,process,recorded,7,94507000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,warmup,1,96850000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,warmup,2,94405000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,1,91456000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,2,92915000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,3,88534000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,4,85743000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,5,88637000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,6,86795000,0,pass
permute-opt-stripped,permute-opt-metadata,Permute,candidate,opt-stripped,process,recorded,7,86750000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,warmup,1,191395000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,warmup,2,184650000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,1,173470000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,2,172912000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,3,173949000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,4,180588000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,5,224295000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,6,207167000,0,pass
mandelbrot-opt-retained,mandelbrot-opt-metadata,Mandelbrot,baseline,opt-retained,process,recorded,7,194433000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,warmup,1,173353000,0,pass
mandelbrot-opt-stripped,mandelbrot-opt-metadata,Mandelbrot,candidate,opt-stripped,process,warmup,2,174259000,0,pass
