entry,rank,name,metric,module,kind,count,total_ns,average_ns,completed,unwound,return_type,args,status
sieve-opt-retained,1,awfy_sieve.main,elapsed,benchmark_awfy_sieve_opt,procedure,1,214426125,214426125,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,inclusive_body,benchmark_awfy_sieve_opt,procedure,1,214408791,214408791,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,self,benchmark_awfy_sieve_opt,procedure,1,214408791,214408791,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,native_child,benchmark_awfy_sieve_opt,procedure,1,0,0,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,entry_overhead,benchmark_awfy_sieve_opt,procedure,1,17042,17042,1,0,.int,,complete
sieve-opt-retained,1,awfy_sieve.main,exit_overhead,benchmark_awfy_sieve_opt,procedure,1,292,292,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,elapsed,benchmark_awfy_sieve_opt,procedure,1,214514834,214514834,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,inclusive_body,benchmark_awfy_sieve_opt,procedure,1,214512458,214512458,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,self,benchmark_awfy_sieve_opt,procedure,1,214512458,214512458,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,native_child,benchmark_awfy_sieve_opt,procedure,1,0,0,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,entry_overhead,benchmark_awfy_sieve_opt,procedure,1,2084,2084,1,0,.int,,complete
sieve-opt-stripped,1,awfy_sieve.main,exit_overhead,benchmark_awfy_sieve_opt,procedure,1,292,292,1,0,.int,,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,elapsed,benchmark_awfy_permute_opt,method,432950,4020067973,9285,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,inclusive_body,benchmark_awfy_permute_opt,method,432950,3921061132,9056,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,self,benchmark_awfy_permute_opt,method,432950,766191699,1769,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,native_child,benchmark_awfy_permute_opt,method,432950,0,0,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,entry_overhead,benchmark_awfy_permute_opt,method,432950,81511511,188,432950,0,.void,n=.int,complete
permute-opt-retained,1,awfy_permute.permutebenchmark.permute,exit_overhead,benchmark_awfy_permute_opt,method,432950,17495330,40,432950,0,.void,n=.int,complete
permute-opt-retained,2,awfy_permute.main,elapsed,benchmark_awfy_permute_opt,procedure,1,866144042,866144042,1,0,.int,,complete
permute-opt-retained,2,awfy_permute.main,inclusive_body,benchmark_awfy_permute_opt,procedure,1,866139750,866139750,1,0,.int,,complete
permute-opt-retained,2,awfy_permute.main,self,benchmark_awfy_permute_opt,procedure,1,941210,941210,1,0,.int,,complete
permute-opt-retained,2,awfy_permute.main,native_child,benchmark_awfy_permute_opt,procedure,1,0,0,1,0,.int,,complete
permute-opt-retained,2,awfy_permute.main,entry_overhead,benchmark_awfy_permute_opt,procedure,1,3917,3917,1,0,.int,,complete
permute-opt-retained,2,awfy_permute.main,exit_overhead,benchmark_awfy_permute_opt,procedure,1,375,375,1,0,.int,,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,elapsed,benchmark_awfy_permute_opt,method,432950,4016791130,9277,432950,0,.void,n=.int,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,inclusive_body,benchmark_awfy_permute_opt,method,432950,3919536070,9053,432950,0,.void,n=.int,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,self,benchmark_awfy_permute_opt,method,432950,766652772,1770,432950,0,.void,n=.int,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,native_child,benchmark_awfy_permute_opt,method,432950,0,0,432950,0,.void,n=.int,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,entry_overhead,benchmark_awfy_permute_opt,method,432950,79568399,183,432950,0,.void,n=.int,complete
permute-opt-stripped,1,awfy_permute.permutebenchmark.permute,exit_overhead,benchmark_awfy_permute_opt,method,432950,17686661,40,432950,0,.void,n=.int,complete
permute-opt-stripped,2,awfy_permute.main,elapsed,benchmark_awfy_permute_opt,procedure,1,864795459,864795459,1,0,.int,,complete
permute-opt-stripped,2,awfy_permute.main,inclusive_body,benchmark_awfy_permute_opt,procedure,1,864792750,864792750,1,0,.int,,complete
permute-opt-stripped,2,awfy_permute.main,self,benchmark_awfy_permute_opt,procedure,1,884918,884918,1,0,.int,,complete
permute-opt-stripped,2,awfy_permute.main,native_child,benchmark_awfy_permute_opt,procedure,1,0,0,1,0,.int,,complete
permute-opt-stripped,2,awfy_permute.main,entry_overhead,benchmark_awfy_permute_opt,procedure,1,2417,2417,1,0,.int,,complete
permute-opt-stripped,2,awfy_permute.main,exit_overhead,benchmark_awfy_permute_opt,procedure,1,292,292,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,elapsed,benchmark_awfy_mandelbrot_opt,procedure,1,3128562125,3128562125,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,inclusive_body,benchmark_awfy_mandelbrot_opt,procedure,1,3128558875,3128558875,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,self,benchmark_awfy_mandelbrot_opt,procedure,1,3128558875,3128558875,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,native_child,benchmark_awfy_mandelbrot_opt,procedure,1,0,0,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,entry_overhead,benchmark_awfy_mandelbrot_opt,procedure,1,2709,2709,1,0,.int,,complete
mandelbrot-opt-retained,1,awfy_mandelbrot.main,exit_overhead,benchmark_awfy_mandelbrot_opt,procedure,1,541,541,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,elapsed,benchmark_awfy_mandelbrot_opt,procedure,1,3307181250,3307181250,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,inclusive_body,benchmark_awfy_mandelbrot_opt,procedure,1,3307178208,3307178208,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,self,benchmark_awfy_mandelbrot_opt,procedure,1,3307178208,3307178208,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,native_child,benchmark_awfy_mandelbrot_opt,procedure,1,0,0,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,entry_overhead,benchmark_awfy_mandelbrot_opt,procedure,1,2708,2708,1,0,.int,,complete
mandelbrot-opt-stripped,1,awfy_mandelbrot.main,exit_overhead,benchmark_awfy_mandelbrot_opt,procedure,1,334,334,1,0,.int,,complete
towers-opt-retained,1,awfy_towers.towersbenchmark.movedisks,elapsed,benchmark_awfy_towers_opt,method,81900,11840714932,144575,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-retained,1,awfy_towers.towersbenchmark.movedisks,inclusive_body,benchmark_awfy_towers_opt,method,81900,11820905337,144333,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-retained,1,awfy_towers.towersbenchmark.movedisks,self,benchmark_awfy_towers_opt,method,81900,670054321,8181,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
towers-opt-retained,1,awfy_towers.towersbenchmark.movedisks,native_child,benchmark_awfy_towers_opt,method,81900,0,0,81900,0,.void,"disks=.int,from_pile=.int,to_pile=.int",complete
