entry,name,value
sieve-opt-retained,schema_version,5
sieve-opt-retained,vm_mode,rxvm
sieve-opt-retained,result,0
sieve-opt-retained,timer_read_min_ns,41
sieve-opt-retained,timer_zero_deltas,766
sieve-opt-retained,interrupt_polls,9519232
sieve-opt-retained,invalid_events,0
sieve-opt-retained,counter_overflow,0
sieve-opt-retained,procedure_tracking_unavailable,0
sieve-opt-retained,allocation_tracking_unavailable,0
sieve-opt-retained,census_tracking_unavailable,0
sieve-opt-retained,metadata_tracking_unavailable,0
sieve-opt-stripped,schema_version,5
sieve-opt-stripped,vm_mode,rxvm
sieve-opt-stripped,result,0
sieve-opt-stripped,timer_read_min_ns,41
sieve-opt-stripped,timer_zero_deltas,760
sieve-opt-stripped,interrupt_polls,9519232
sieve-opt-stripped,invalid_events,0
sieve-opt-stripped,counter_overflow,0
sieve-opt-stripped,procedure_tracking_unavailable,0
sieve-opt-stripped,allocation_tracking_unavailable,0
sieve-opt-stripped,census_tracking_unavailable,0
sieve-opt-stripped,metadata_tracking_unavailable,0
permute-opt-retained,schema_version,5
permute-opt-retained,vm_mode,rxvm
permute-opt-retained,result,0
permute-opt-retained,timer_read_min_ns,41
permute-opt-retained,timer_zero_deltas,731
permute-opt-retained,interrupt_polls,27600883
permute-opt-retained,invalid_events,0
permute-opt-retained,counter_overflow,0
permute-opt-retained,procedure_tracking_unavailable,0
permute-opt-retained,allocation_tracking_unavailable,0
permute-opt-retained,census_tracking_unavailable,0
permute-opt-retained,metadata_tracking_unavailable,0
permute-opt-stripped,schema_version,5
permute-opt-stripped,vm_mode,rxvm
permute-opt-stripped,result,0
permute-opt-stripped,timer_read_min_ns,41
permute-opt-stripped,timer_zero_deltas,755
permute-opt-stripped,interrupt_polls,27600883
permute-opt-stripped,invalid_events,0
permute-opt-stripped,counter_overflow,0
permute-opt-stripped,procedure_tracking_unavailable,0
permute-opt-stripped,allocation_tracking_unavailable,0
permute-opt-stripped,census_tracking_unavailable,0
permute-opt-stripped,metadata_tracking_unavailable,0
mandelbrot-opt-retained,schema_version,5
mandelbrot-opt-retained,vm_mode,rxvm
mandelbrot-opt-retained,result,0
mandelbrot-opt-retained,timer_read_min_ns,41
mandelbrot-opt-retained,timer_zero_deltas,735
mandelbrot-opt-retained,interrupt_polls,130268762
mandelbrot-opt-retained,invalid_events,0
mandelbrot-opt-retained,counter_overflow,0
mandelbrot-opt-retained,procedure_tracking_unavailable,0
mandelbrot-opt-retained,allocation_tracking_unavailable,0
mandelbrot-opt-retained,census_tracking_unavailable,0
mandelbrot-opt-retained,metadata_tracking_unavailable,0
mandelbrot-opt-stripped,schema_version,5
mandelbrot-opt-stripped,vm_mode,rxvm
mandelbrot-opt-stripped,result,0
mandelbrot-opt-stripped,timer_read_min_ns,41
mandelbrot-opt-stripped,timer_zero_deltas,749
mandelbrot-opt-stripped,interrupt_polls,130268762
mandelbrot-opt-stripped,invalid_events,0
mandelbrot-opt-stripped,counter_overflow,0
mandelbrot-opt-stripped,procedure_tracking_unavailable,0
mandelbrot-opt-stripped,allocation_tracking_unavailable,0
mandelbrot-opt-stripped,census_tracking_unavailable,0
mandelbrot-opt-stripped,metadata_tracking_unavailable,0
towers-opt-retained,schema_version,5
towers-opt-retained,vm_mode,rxvm
towers-opt-retained,result,0
towers-opt-retained,timer_read_min_ns,41
towers-opt-retained,timer_zero_deltas,760
towers-opt-retained,interrupt_polls,10735813
towers-opt-retained,invalid_events,0
towers-opt-retained,counter_overflow,0
towers-opt-retained,procedure_tracking_unavailable,0
towers-opt-retained,allocation_tracking_unavailable,0
towers-opt-retained,census_tracking_unavailable,0
towers-opt-retained,metadata_tracking_unavailable,0
towers-opt-stripped,schema_version,5
towers-opt-stripped,vm_mode,rxvm
towers-opt-stripped,result,0
towers-opt-stripped,timer_read_min_ns,41
towers-opt-stripped,timer_zero_deltas,765
towers-opt-stripped,interrupt_polls,10735813
towers-opt-stripped,invalid_events,0
towers-opt-stripped,counter_overflow,0
towers-opt-stripped,procedure_tracking_unavailable,0
towers-opt-stripped,allocation_tracking_unavailable,0
towers-opt-stripped,census_tracking_unavailable,0
towers-opt-stripped,metadata_tracking_unavailable,0
bounce-opt-retained,schema_version,5
bounce-opt-retained,vm_mode,rxvm
bounce-opt-retained,result,0
bounce-opt-retained,timer_read_min_ns,41
bounce-opt-retained,timer_zero_deltas,744
bounce-opt-retained,interrupt_polls,28605333
bounce-opt-retained,invalid_events,0
bounce-opt-retained,counter_overflow,0
bounce-opt-retained,procedure_tracking_unavailable,0
bounce-opt-retained,allocation_tracking_unavailable,0
bounce-opt-retained,census_tracking_unavailable,0
bounce-opt-retained,metadata_tracking_unavailable,0
bounce-opt-stripped,schema_version,5
bounce-opt-stripped,vm_mode,rxvm
bounce-opt-stripped,result,0
bounce-opt-stripped,timer_read_min_ns,41
bounce-opt-stripped,timer_zero_deltas,618
bounce-opt-stripped,interrupt_polls,28605333
bounce-opt-stripped,invalid_events,0
bounce-opt-stripped,counter_overflow,0
bounce-opt-stripped,procedure_tracking_unavailable,0
bounce-opt-stripped,allocation_tracking_unavailable,0
bounce-opt-stripped,census_tracking_unavailable,0
bounce-opt-stripped,metadata_tracking_unavailable,0
storage-opt-retained,schema_version,5
storage-opt-retained,vm_mode,rxvm
storage-opt-retained,result,0
storage-opt-retained,timer_read_min_ns,41
storage-opt-retained,timer_zero_deltas,765
storage-opt-retained,interrupt_polls,8764283
storage-opt-retained,invalid_events,0
storage-opt-retained,counter_overflow,0
storage-opt-retained,procedure_tracking_unavailable,0
storage-opt-retained,allocation_tracking_unavailable,0
storage-opt-retained,census_tracking_unavailable,0
storage-opt-retained,metadata_tracking_unavailable,0
storage-opt-stripped,schema_version,5
storage-opt-stripped,vm_mode,rxvm
storage-opt-stripped,result,0
storage-opt-stripped,timer_read_min_ns,41
storage-opt-stripped,timer_zero_deltas,766
storage-opt-stripped,interrupt_polls,8764283
storage-opt-stripped,invalid_events,0
storage-opt-stripped,counter_overflow,0
storage-opt-stripped,procedure_tracking_unavailable,0
storage-opt-stripped,allocation_tracking_unavailable,0
storage-opt-stripped,census_tracking_unavailable,0
storage-opt-stripped,metadata_tracking_unavailable,0
list-opt-retained,schema_version,5
list-opt-retained,vm_mode,rxvm
list-opt-retained,result,0
list-opt-retained,timer_read_min_ns,41
list-opt-retained,timer_zero_deltas,618
list-opt-retained,interrupt_polls,85994333
list-opt-retained,invalid_events,0
list-opt-retained,counter_overflow,0
list-opt-retained,procedure_tracking_unavailable,0
list-opt-retained,allocation_tracking_unavailable,0
list-opt-retained,census_tracking_unavailable,0
list-opt-retained,metadata_tracking_unavailable,0
list-opt-stripped,schema_version,5
list-opt-stripped,vm_mode,rxvm
list-opt-stripped,result,0
list-opt-stripped,timer_read_min_ns,41
list-opt-stripped,timer_zero_deltas,728
list-opt-stripped,interrupt_polls,85994333
list-opt-stripped,invalid_events,0
list-opt-stripped,counter_overflow,0
list-opt-stripped,procedure_tracking_unavailable,0
list-opt-stripped,allocation_tracking_unavailable,0
list-opt-stripped,census_tracking_unavailable,0
list-opt-stripped,metadata_tracking_unavailable,0
richards-opt-retained,schema_version,5
richards-opt-retained,vm_mode,rxvm
richards-opt-retained,result,0
richards-opt-retained,timer_read_min_ns,41
richards-opt-retained,timer_zero_deltas,936
richards-opt-retained,interrupt_polls,15591668
richards-opt-retained,invalid_events,0
richards-opt-retained,counter_overflow,0
richards-opt-retained,procedure_tracking_unavailable,0
richards-opt-retained,allocation_tracking_unavailable,0
richards-opt-retained,census_tracking_unavailable,0
richards-opt-retained,metadata_tracking_unavailable,0
richards-opt-stripped,schema_version,5
richards-opt-stripped,vm_mode,rxvm
richards-opt-stripped,result,0
richards-opt-stripped,timer_read_min_ns,41
richards-opt-stripped,timer_zero_deltas,737
richards-opt-stripped,interrupt_polls,15591668
richards-opt-stripped,invalid_events,0
richards-opt-stripped,counter_overflow,0
richards-opt-stripped,procedure_tracking_unavailable,0
richards-opt-stripped,allocation_tracking_unavailable,0
richards-opt-stripped,census_tracking_unavailable,0
richards-opt-stripped,metadata_tracking_unavailable,0
json-opt-retained,schema_version,5
json-opt-retained,vm_mode,rxvm
json-opt-retained,result,0
json-opt-retained,timer_read_min_ns,41
json-opt-retained,timer_zero_deltas,805
json-opt-retained,interrupt_polls,145210032
json-opt-retained,invalid_events,0
json-opt-retained,counter_overflow,0
json-opt-retained,procedure_tracking_unavailable,0
json-opt-retained,allocation_tracking_unavailable,0
json-opt-retained,census_tracking_unavailable,0
json-opt-retained,metadata_tracking_unavailable,0
json-opt-stripped,schema_version,5
json-opt-stripped,vm_mode,rxvm
json-opt-stripped,result,0
json-opt-stripped,timer_read_min_ns,41
json-opt-stripped,timer_zero_deltas,817
json-opt-stripped,interrupt_polls,145210032
json-opt-stripped,invalid_events,0
json-opt-stripped,counter_overflow,0
json-opt-stripped,procedure_tracking_unavailable,0
json-opt-stripped,allocation_tracking_unavailable,0
json-opt-stripped,census_tracking_unavailable,0
json-opt-stripped,metadata_tracking_unavailable,0
base64-opt-retained,schema_version,5
base64-opt-retained,vm_mode,rxvm
base64-opt-retained,result,0
base64-opt-retained,timer_read_min_ns,41
base64-opt-retained,timer_zero_deltas,726
base64-opt-retained,interrupt_polls,61797890
base64-opt-retained,invalid_events,0
base64-opt-retained,counter_overflow,0
base64-opt-retained,procedure_tracking_unavailable,0
base64-opt-retained,allocation_tracking_unavailable,0
base64-opt-retained,census_tracking_unavailable,0
base64-opt-retained,metadata_tracking_unavailable,0
base64-opt-stripped,schema_version,5
base64-opt-stripped,vm_mode,rxvm
base64-opt-stripped,result,0
base64-opt-stripped,timer_read_min_ns,41
base64-opt-stripped,timer_zero_deltas,804
base64-opt-stripped,interrupt_polls,61797890
base64-opt-stripped,invalid_events,0
base64-opt-stripped,counter_overflow,0
base64-opt-stripped,procedure_tracking_unavailable,0
base64-opt-stripped,allocation_tracking_unavailable,0
base64-opt-stripped,census_tracking_unavailable,0
base64-opt-stripped,metadata_tracking_unavailable,0
rexxcps-opt-retained,schema_version,5
rexxcps-opt-retained,vm_mode,rxvm
rexxcps-opt-retained,result,0
rexxcps-opt-retained,timer_read_min_ns,41
rexxcps-opt-retained,timer_zero_deltas,731
rexxcps-opt-retained,interrupt_polls,979838
rexxcps-opt-retained,invalid_events,0
rexxcps-opt-retained,counter_overflow,0
rexxcps-opt-retained,procedure_tracking_unavailable,0
rexxcps-opt-retained,allocation_tracking_unavailable,0
rexxcps-opt-retained,census_tracking_unavailable,0
rexxcps-opt-retained,metadata_tracking_unavailable,0
rexxcps-opt-stripped,schema_version,5
rexxcps-opt-stripped,vm_mode,rxvm
rexxcps-opt-stripped,result,0
rexxcps-opt-stripped,timer_read_min_ns,41
rexxcps-opt-stripped,timer_zero_deltas,666
rexxcps-opt-stripped,interrupt_polls,1173293
rexxcps-opt-stripped,invalid_events,0
rexxcps-opt-stripped,counter_overflow,0
rexxcps-opt-stripped,procedure_tracking_unavailable,0
rexxcps-opt-stripped,allocation_tracking_unavailable,0
rexxcps-opt-stripped,census_tracking_unavailable,0
rexxcps-opt-stripped,metadata_tracking_unavailable,0
sieve-noopt-retained,schema_version,5
sieve-noopt-retained,vm_mode,rxvm
sieve-noopt-retained,result,0
sieve-noopt-retained,timer_read_min_ns,41
sieve-noopt-retained,timer_zero_deltas,808
sieve-noopt-retained,interrupt_polls,10606482
sieve-noopt-retained,invalid_events,0
sieve-noopt-retained,counter_overflow,0
sieve-noopt-retained,procedure_tracking_unavailable,0
sieve-noopt-retained,allocation_tracking_unavailable,0
sieve-noopt-retained,census_tracking_unavailable,0
sieve-noopt-retained,metadata_tracking_unavailable,0
sieve-noopt-stripped,schema_version,5
sieve-noopt-stripped,vm_mode,rxvm
sieve-noopt-stripped,result,0
sieve-noopt-stripped,timer_read_min_ns,41
sieve-noopt-stripped,timer_zero_deltas,738
sieve-noopt-stripped,interrupt_polls,10606482
sieve-noopt-stripped,invalid_events,0
sieve-noopt-stripped,counter_overflow,0
sieve-noopt-stripped,procedure_tracking_unavailable,0
sieve-noopt-stripped,allocation_tracking_unavailable,0
sieve-noopt-stripped,census_tracking_unavailable,0
sieve-noopt-stripped,metadata_tracking_unavailable,0
rexxcps-noopt-retained,schema_version,5
rexxcps-noopt-retained,vm_mode,rxvm
rexxcps-noopt-retained,result,0
rexxcps-noopt-retained,timer_read_min_ns,41
rexxcps-noopt-retained,timer_zero_deltas,659
rexxcps-noopt-retained,interrupt_polls,1186931
rexxcps-noopt-retained,invalid_events,0
rexxcps-noopt-retained,counter_overflow,0
rexxcps-noopt-retained,procedure_tracking_unavailable,0
rexxcps-noopt-retained,allocation_tracking_unavailable,0
rexxcps-noopt-retained,census_tracking_unavailable,0
rexxcps-noopt-retained,metadata_tracking_unavailable,0
rexxcps-noopt-stripped,schema_version,5
rexxcps-noopt-stripped,vm_mode,rxvm
rexxcps-noopt-stripped,result,0
rexxcps-noopt-stripped,timer_read_min_ns,41
rexxcps-noopt-stripped,timer_zero_deltas,937
rexxcps-noopt-stripped,interrupt_polls,1382696
rexxcps-noopt-stripped,invalid_events,0
rexxcps-noopt-stripped,counter_overflow,0
rexxcps-noopt-stripped,procedure_tracking_unavailable,0
rexxcps-noopt-stripped,allocation_tracking_unavailable,0
rexxcps-noopt-stripped,census_tracking_unavailable,0
rexxcps-noopt-stripped,metadata_tracking_unavailable,0
